timestamp,solver,seed,rep,run_seed,coord_sigma,real_sigma,epoch,t,Qsum,n_backlog,n_pushed,J_coord,solver_time_sec,fairness_ep
20260213_143241,GREEDY_CENTRALIZED,2,1,20001,100.0,100.0,1,0,0,1,1,0.0,0.039016008377075195,0.0
20260213_143241,GREEDY_CENTRALIZED,2,1,20001,100.0,100.0,2,4,0,1,1,0.0,5.0067901611328125e-6,0.0
20260213_143241,GREEDY_CENTRALIZED,2,1,20001,100.0,100.0,3,8,0,2,2,0.0,0.028795957565307617,0.0
20260213_143241,GREEDY_CENTRALIZED,2,1,20001,100.0,100.0,4,12,0,3,3,0.0,2.09808349609375e-5,0.0
20260213_143241,GREEDY_CENTRALIZED,2,1,20001,100.0,100.0,5,16,0,1,1,0.0,9.059906005859375e-6,0.0
20260213_143241,GREEDY_CENTRALIZED,2,1,20001,100.0,100.0,6,20,0,7,4,12.0,0.04503512382507324,1000.0
20260213_143241,GREEDY_CENTRALIZED,2,1,20001,100.0,100.0,7,24,1,10,4,24.0,0.0034978389739990234,1000.0
20260213_143241,GREEDY_CENTRALIZED,2,1,20001,100.0,100.0,8,28,1,7,4,12.0,0.03909492492675781,1000.0
20260213_143241,GREEDY_CENTRALIZED,2,1,20001,100.0,100.0,9,32,3,5,4,4.0,0.03573298454284668,333.3333333333333
20260213_143241,GREEDY_CENTRALIZED,2,1,20001,100.0,100.0,10,36,4,6,4,8.0,0.00018310546875,573.3333333333334
20260213_143241,GREEDY_CENTRALIZED,2,1,20001,100.0,100.0,11,40,4,8,4,16.0,0.0007290840148925781,720.0
20260213_143241,GREEDY_CENTRALIZED,2,1,20001,100.0,100.0,12,44,4,7,4,12.0,0.0003650188446044922,720.0
20260213_143241,GREEDY_CENTRALIZED,2,1,20001,100.0,100.0,13,48,4,9,4,20.0,0.001360177993774414,800.0
20260213_143241,GREEDY_CENTRALIZED,2,1,20001,100.0,100.0,14,52,4,12,4,32.0,0.014154911041259766,680.0
20260213_143241,GREEDY_CENTRALIZED,2,1,20001,100.0,100.0,15,56,4,10,4,52.0,0.0124359130859375,980.0
20260213_143241,GREEDY_CENTRALIZED,2,1,20001,100.0,100.0,16,60,6,9,4,40.0,0.001447916030883789,1480.0
20260213_143241,AGG_ORACLE_FCFS,2,1,20001,100.0,100.0,1,0,0,1,1,0.0,4.00543212890625e-5,0.0
20260213_143241,AGG_ORACLE_FCFS,2,1,20001,100.0,100.0,2,4,0,1,1,0.0,5.0067901611328125e-6,0.0
20260213_143241,AGG_ORACLE_FCFS,2,1,20001,100.0,100.0,3,8,0,2,2,0.0,1.5020370483398438e-5,0.0
20260213_143241,AGG_ORACLE_FCFS,2,1,20001,100.0,100.0,4,12,0,3,3,0.0,2.5033950805664062e-5,0.0
20260213_143241,AGG_ORACLE_FCFS,2,1,20001,100.0,100.0,5,16,0,1,1,0.0,4.0531158447265625e-6,0.0
20260213_143241,AGG_ORACLE_FCFS,2,1,20001,100.0,100.0,6,20,0,7,4,12.0,0.0003330707550048828,1000.0
20260213_143241,AGG_ORACLE_FCFS,2,1,20001,100.0,100.0,7,24,1,10,4,24.0,0.0035851001739501953,1000.0
20260213_143241,AGG_ORACLE_FCFS,2,1,20001,100.0,100.0,8,28,1,7,4,12.0,0.00034809112548828125,1000.0
20260213_143241,AGG_ORACLE_FCFS,2,1,20001,100.0,100.0,9,32,3,5,4,4.0,9.083747863769531e-5,333.3333333333333
20260213_143241,AGG_ORACLE_FCFS,2,1,20001,100.0,100.0,10,36,4,6,4,14.0,0.00017690658569335938,740.0
20260213_143241,AGG_ORACLE_FCFS,2,1,20001,100.0,100.0,11,40,5,8,4,16.0,0.0007369518280029297,720.0
20260213_143241,AGG_ORACLE_FCFS,2,1,20001,100.0,100.0,12,44,5,7,4,12.0,0.0003619194030761719,720.0
20260213_143241,AGG_ORACLE_FCFS,2,1,20001,100.0,100.0,13,48,5,9,4,48.0,0.0014638900756835938,813.3333333333333
20260213_143241,AGG_ORACLE_FCFS,2,1,20001,100.0,100.0,14,52,6,12,4,56.0,0.01631903648376465,1440.0
20260213_143241,AGG_ORACLE_FCFS,2,1,20001,100.0,100.0,15,56,6,10,4,44.0,0.0027620792388916016,1340.0
20260213_143241,AGG_ORACLE_FCFS,2,1,20001,100.0,100.0,16,60,6,9,4,40.0,0.0014162063598632812,1480.0
20260213_143241,CE_NAIVE,2,1,20001,100.0,100.0,1,0,0,1,1,0.0,6.296026945114136,0.0
20260213_143241,CE_NAIVE,2,1,20001,100.0,100.0,2,4,0,1,1,0.0,0.09008288383483887,0.0
20260213_143241,CE_NAIVE,2,1,20001,100.0,100.0,3,8,0,2,2,0.0,0.19232392311096191,0.0
20260213_143241,CE_NAIVE,2,1,20001,100.0,100.0,4,12,0,3,3,0.0,0.09388399124145508,0.0
20260213_143241,CE_NAIVE,2,1,20001,100.0,100.0,5,16,0,1,1,0.0,0.09306097030639648,0.0
20260213_143241,CE_NAIVE,2,1,20001,100.0,100.0,6,20,0,7,7,21.0,0.7720839977264404,360.0
20260213_143241,CE_NAIVE,2,1,20001,100.0,100.0,7,24,4,7,5,15.0,0.3728029727935791,420.0
20260213_143241,CE_NAIVE,2,1,20001,100.0,100.0,8,28,5,3,3,6.0,0.20708703994750977,140.0
20260213_143241,CE_NAIVE,2,1,20001,100.0,100.0,9,32,5,2,2,4.0,0.18343782424926758,100.0
20260213_143241,CE_NAIVE,2,1,20001,100.0,100.0,10,36,5,5,5,9.0,0.22843289375305176,535.0
20260213_143241,CE_NAIVE,2,1,20001,100.0,100.0,11,40,6,6,4,16.0,0.24263596534729004,790.0
20260213_143241,CE_NAIVE,2,1,20001,100.0,100.0,12,44,6,5,4,20.0,0.22426509857177734,1220.0
20260213_143241,CE_NAIVE,2,1,20001,100.0,100.0,13,48,6,7,4,32.0,0.2187039852142334,880.0
20260213_143241,CE_NAIVE,2,1,20001,100.0,100.0,14,52,6,10,4,48.0,0.18034100532531738,1480.0
20260213_143241,CE_NAIVE,2,1,20001,100.0,100.0,15,56,6,8,7,68.0,0.23021292686462402,2080.0
20260213_143241,CE_NAIVE,2,1,20001,100.0,100.0,16,60,9,4,4,30.0,0.16553711891174316,900.0
20260213_143241,RRCE_PNE,2,1,20001,100.0,100.0,1,0,0,1,1,0.0,0.0929861068725586,0.0
20260213_143241,RRCE_PNE,2,1,20001,100.0,100.0,2,4,0,1,1,0.0,0.08982419967651367,0.0
20260213_143241,RRCE_PNE,2,1,20001,100.0,100.0,3,8,0,2,2,0.0,0.09387016296386719,0.0
20260213_143241,RRCE_PNE,2,1,20001,100.0,100.0,4,12,0,3,3,0.0,0.09269905090332031,0.0
20260213_143241,RRCE_PNE,2,1,20001,100.0,100.0,5,16,0,1,1,0.0,0.0892021656036377,0.0
20260213_143241,RRCE_PNE,2,1,20001,100.0,100.0,6,20,0,7,7,21.0,0.1128242015838623,360.0
20260213_143241,RRCE_PNE,2,1,20001,100.0,100.0,7,24,4,7,4,12.0,0.002568960189819336,960.0
20260213_143241,RRCE_PNE,2,1,20001,100.0,100.0,8,28,4,4,4,6.0,0.17763590812683105,320.0
20260213_143241,RRCE_PNE,2,1,20001,100.0,100.0,9,32,5,2,2,4.0,0.09597206115722656,100.0
20260213_143241,RRCE_PNE,2,1,20001,100.0,100.0,10,36,5,5,5,9.0,0.10555195808410645,535.0
20260213_143241,RRCE_PNE,2,1,20001,100.0,100.0,11,40,6,6,4,16.0,0.17939496040344238,1290.0
20260213_143241,RRCE_PNE,2,1,20001,100.0,100.0,12,44,6,5,4,20.0,0.18224120140075684,1220.0
20260213_143241,RRCE_PNE,2,1,20001,100.0,100.0,13,48,6,7,4,32.0,0.16579103469848633,880.0
20260213_143241,RRCE_PNE,2,1,20001,100.0,100.0,14,52,6,10,4,48.0,0.010961055755615234,2040.0
20260213_143241,RRCE_PNE,2,1,20001,100.0,100.0,15,56,6,8,4,46.0,0.0007421970367431641,1800.0
20260213_143241,RRCE_PNE,2,1,20001,100.0,100.0,16,60,7,7,5,39.0,0.17968106269836426,1410.0
