timestamp,solver,seed,rep,run_seed,coord_sigma,real_sigma,epoch,t,Qsum,n_backlog,n_pushed,J_coord,solver_time_sec,fairness_ep
20260213_140738,GREEDY_CENTRALIZED,4,1,40001,1.0,1.0,1,0,0,1,1,0.0,0.03929018974304199,0.0
20260213_140738,GREEDY_CENTRALIZED,4,1,40001,1.0,1.0,2,4,0,1,1,0.0,4.0531158447265625e-6,0.0
20260213_140738,GREEDY_CENTRALIZED,4,1,40001,1.0,1.0,3,8,0,2,2,0.0,0.02891397476196289,0.0
20260213_140738,GREEDY_CENTRALIZED,4,1,40001,1.0,1.0,4,12,0,3,3,0.0,1.5974044799804688e-5,0.0
20260213_140738,GREEDY_CENTRALIZED,4,1,40001,1.0,1.0,5,16,0,1,1,0.0,6.9141387939453125e-6,0.0
20260213_140738,GREEDY_CENTRALIZED,4,1,40001,1.0,1.0,6,20,0,7,4,12.0,0.04464912414550781,1000.0
20260213_140738,GREEDY_CENTRALIZED,4,1,40001,1.0,1.0,7,24,1,10,4,24.0,0.0032639503479003906,1000.0
20260213_140738,GREEDY_CENTRALIZED,4,1,40001,1.0,1.0,8,28,1,7,4,12.0,0.03909921646118164,1000.0
20260213_140738,GREEDY_CENTRALIZED,4,1,40001,1.0,1.0,9,32,3,5,4,4.0,0.03569388389587402,333.3333333333333
20260213_140738,GREEDY_CENTRALIZED,4,1,40001,1.0,1.0,10,36,4,6,4,8.0,0.00019598007202148438,573.3333333333334
20260213_140738,GREEDY_CENTRALIZED,4,1,40001,1.0,1.0,11,40,4,8,4,16.0,0.0007150173187255859,720.0
20260213_140738,GREEDY_CENTRALIZED,4,1,40001,1.0,1.0,12,44,4,7,4,12.0,0.0003638267517089844,720.0
20260213_140738,GREEDY_CENTRALIZED,4,1,40001,1.0,1.0,13,48,4,9,4,20.0,0.0013890266418457031,800.0
20260213_140738,GREEDY_CENTRALIZED,4,1,40001,1.0,1.0,14,52,4,12,4,32.0,0.013464927673339844,680.0
20260213_140738,GREEDY_CENTRALIZED,4,1,40001,1.0,1.0,15,56,4,10,4,52.0,0.003332853317260742,980.0
20260213_140738,GREEDY_CENTRALIZED,4,1,40001,1.0,1.0,16,60,6,9,4,40.0,0.023102998733520508,1480.0
20260213_140738,GREEDY_CENTRALIZED,5,1,50001,1.0,1.0,1,0,0,1,1,0.0,2.09808349609375e-5,0.0
20260213_140738,GREEDY_CENTRALIZED,5,1,50001,1.0,1.0,2,4,0,1,1,0.0,5.0067901611328125e-6,0.0
20260213_140738,GREEDY_CENTRALIZED,5,1,50001,1.0,1.0,3,8,0,2,2,0.0,1.811981201171875e-5,0.0
20260213_140738,GREEDY_CENTRALIZED,5,1,50001,1.0,1.0,4,12,0,3,3,0.0,1.5974044799804688e-5,0.0
20260213_140738,GREEDY_CENTRALIZED,5,1,50001,1.0,1.0,5,16,0,1,1,0.0,4.0531158447265625e-6,0.0
20260213_140738,GREEDY_CENTRALIZED,5,1,50001,1.0,1.0,6,20,0,7,4,12.0,0.0002911090850830078,1000.0
20260213_140738,GREEDY_CENTRALIZED,5,1,50001,1.0,1.0,7,24,1,10,4,24.0,0.0033130645751953125,1000.0
20260213_140738,GREEDY_CENTRALIZED,5,1,50001,1.0,1.0,8,28,1,7,4,12.0,0.0003750324249267578,1000.0
20260213_140738,GREEDY_CENTRALIZED,5,1,50001,1.0,1.0,9,32,3,5,4,4.0,8.487701416015625e-5,333.3333333333333
20260213_140738,GREEDY_CENTRALIZED,5,1,50001,1.0,1.0,10,36,4,6,4,8.0,0.0001800060272216797,573.3333333333334
