timestamp,solver,seed,rep,run_seed,coord_sigma,real_sigma,epoch,t,Qsum,n_backlog,n_pushed,J_coord,solver_time_sec,fairness_ep
20260213_143024,GREEDY_CENTRALIZED,2,1,20001,20.0,20.0,1,0,0,1,1,0.0,0.0002818107604980469,0.0
20260213_143024,GREEDY_CENTRALIZED,2,1,20001,20.0,20.0,2,4,0,1,1,0.0,5.0067901611328125e-6,0.0
20260213_143024,GREEDY_CENTRALIZED,2,1,20001,20.0,20.0,3,8,0,2,2,0.0,0.00011110305786132812,0.0
20260213_143024,GREEDY_CENTRALIZED,2,1,20001,20.0,20.0,4,12,0,3,3,0.0,2.09808349609375e-5,0.0
20260213_143024,GREEDY_CENTRALIZED,2,1,20001,20.0,20.0,5,16,0,1,1,0.0,4.0531158447265625e-6,0.0
20260213_143024,GREEDY_CENTRALIZED,2,1,20001,20.0,20.0,6,20,0,7,4,12.0,0.0005488395690917969,1000.0
20260213_143024,GREEDY_CENTRALIZED,2,1,20001,20.0,20.0,7,24,1,10,4,24.0,0.0048558712005615234,1000.0
20260213_143024,GREEDY_CENTRALIZED,2,1,20001,20.0,20.0,8,28,1,7,4,12.0,0.0005669593811035156,1000.0
20260213_143024,GREEDY_CENTRALIZED,2,1,20001,20.0,20.0,9,32,3,5,4,4.0,0.00017189979553222656,333.3333333333333
20260213_143024,GREEDY_CENTRALIZED,2,1,20001,20.0,20.0,10,36,4,6,4,8.0,0.0002460479736328125,573.3333333333334
20260213_143024,GREEDY_CENTRALIZED,2,1,20001,20.0,20.0,11,40,4,8,4,16.0,0.0009620189666748047,720.0
20260213_143024,GREEDY_CENTRALIZED,2,1,20001,20.0,20.0,12,44,4,7,4,12.0,0.0005178451538085938,720.0
20260213_143024,GREEDY_CENTRALIZED,2,1,20001,20.0,20.0,13,48,4,9,4,20.0,0.004829883575439453,800.0
20260213_143024,GREEDY_CENTRALIZED,2,1,20001,20.0,20.0,14,52,4,12,4,32.0,0.10375499725341797,680.0
20260213_143024,GREEDY_CENTRALIZED,2,1,20001,20.0,20.0,15,56,4,10,4,52.0,0.0028519630432128906,980.0
20260213_143024,GREEDY_CENTRALIZED,2,1,20001,20.0,20.0,16,60,6,9,4,40.0,0.0014429092407226562,1480.0
20260213_143024,AGG_ORACLE_FCFS,2,1,20001,20.0,20.0,1,0,0,1,1,0.0,2.7894973754882812e-5,0.0
20260213_143024,AGG_ORACLE_FCFS,2,1,20001,20.0,20.0,2,4,0,1,1,0.0,3.814697265625e-6,0.0
20260213_143024,AGG_ORACLE_FCFS,2,1,20001,20.0,20.0,3,8,0,2,2,0.0,1.2874603271484375e-5,0.0
20260213_143024,AGG_ORACLE_FCFS,2,1,20001,20.0,20.0,4,12,0,3,3,0.0,2.288818359375e-5,0.0
20260213_143024,AGG_ORACLE_FCFS,2,1,20001,20.0,20.0,5,16,0,1,1,0.0,4.0531158447265625e-6,0.0
20260213_143024,AGG_ORACLE_FCFS,2,1,20001,20.0,20.0,6,20,0,7,4,12.0,0.00029206275939941406,1000.0
20260213_143024,AGG_ORACLE_FCFS,2,1,20001,20.0,20.0,7,24,1,10,4,24.0,0.003180980682373047,1000.0
20260213_143024,AGG_ORACLE_FCFS,2,1,20001,20.0,20.0,8,28,1,7,4,12.0,0.0003540515899658203,1000.0
20260213_143024,AGG_ORACLE_FCFS,2,1,20001,20.0,20.0,9,32,3,5,4,4.0,8.702278137207031e-5,333.3333333333333
20260213_143024,AGG_ORACLE_FCFS,2,1,20001,20.0,20.0,10,36,4,6,4,14.0,0.0001850128173828125,740.0
20260213_143024,AGG_ORACLE_FCFS,2,1,20001,20.0,20.0,11,40,5,8,4,16.0,0.0007429122924804688,720.0
20260213_143024,AGG_ORACLE_FCFS,2,1,20001,20.0,20.0,12,44,5,7,4,12.0,0.0004241466522216797,720.0
20260213_143024,AGG_ORACLE_FCFS,2,1,20001,20.0,20.0,13,48,5,9,4,48.0,0.0017189979553222656,813.3333333333333
20260213_143024,AGG_ORACLE_FCFS,2,1,20001,20.0,20.0,14,52,6,12,4,56.0,0.014455080032348633,1440.0
20260213_143024,AGG_ORACLE_FCFS,2,1,20001,20.0,20.0,15,56,6,10,4,44.0,0.007693052291870117,1340.0
20260213_143024,AGG_ORACLE_FCFS,2,1,20001,20.0,20.0,16,60,6,9,4,40.0,0.0014770030975341797,1480.0
20260213_143024,CE_NAIVE,2,1,20001,20.0,20.0,1,0,0,1,1,0.0,0.09977483749389648,0.0
20260213_143024,CE_NAIVE,2,1,20001,20.0,20.0,2,4,0,1,1,0.0,0.09012389183044434,0.0
20260213_143024,CE_NAIVE,2,1,20001,20.0,20.0,3,8,0,2,2,0.0,0.0998079776763916,0.0
20260213_143024,CE_NAIVE,2,1,20001,20.0,20.0,4,12,0,3,3,0.0,0.0911860466003418,0.0
20260213_143024,CE_NAIVE,2,1,20001,20.0,20.0,5,16,0,1,1,0.0,0.0880119800567627,0.0
20260213_143024,CE_NAIVE,2,1,20001,20.0,20.0,6,20,0,7,5,15.0,0.1736459732055664,736.6666666666666
20260213_143024,CE_NAIVE,2,1,20001,20.0,20.0,7,24,2,9,5,25.0,0.639380931854248,1020.0
20260213_143024,CE_NAIVE,2,1,20001,20.0,20.0,8,28,4,5,4,4.0,0.15535998344421387,500.0
20260213_143024,CE_NAIVE,2,1,20001,20.0,20.0,9,32,4,3,3,6.0,0.09955120086669922,100.0
20260213_143024,CE_NAIVE,2,1,20001,20.0,20.0,10,36,5,5,5,9.0,0.11091899871826172,535.0
20260213_143024,CE_NAIVE,2,1,20001,20.0,20.0,11,40,6,6,4,16.0,0.10982704162597656,790.0
20260213_143024,CE_NAIVE,2,1,20001,20.0,20.0,12,44,6,5,4,20.0,0.10755681991577148,1220.0
20260213_143024,CE_NAIVE,2,1,20001,20.0,20.0,13,48,6,7,5,45.0,0.1108548641204834,1563.3333333333335
20260213_143024,CE_NAIVE,2,1,20001,20.0,20.0,14,52,7,9,5,45.0,0.18999791145324707,2120.0
20260213_143024,CE_NAIVE,2,1,20001,20.0,20.0,15,56,8,6,5,50.0,0.10351395606994629,1450.0
20260213_143024,CE_NAIVE,2,1,20001,20.0,20.0,16,60,9,4,4,30.0,0.1624438762664795,900.0
20260213_143024,RRCE_PNE,2,1,20001,20.0,20.0,1,0,0,1,1,0.0,0.0921480655670166,0.0
20260213_143024,RRCE_PNE,2,1,20001,20.0,20.0,2,4,0,1,1,0.0,0.09751105308532715,0.0
20260213_143024,RRCE_PNE,2,1,20001,20.0,20.0,3,8,0,2,2,0.0,0.09281587600708008,0.0
20260213_143024,RRCE_PNE,2,1,20001,20.0,20.0,4,12,0,3,3,0.0,0.09321093559265137,0.0
20260213_143024,RRCE_PNE,2,1,20001,20.0,20.0,5,16,0,1,1,0.0,0.08840298652648926,0.0
