timestamp,solver,seed,rep,run_seed,coord_sigma,real_sigma,enable_deviation,total_time_sec,sum_solver_time_sec,total_obj,avg_Qsum,avg_backlog,avg_pushed,fairness_max_gap
20260204_121048,GREEDY_CENTRALIZED,1,1,10001,0.0,0.0,true,0.1904151439666748,0.1721477508544922,522.0,0.1,6.0,2.0,17.75
20260204_121048,GREEDY_CENTRALIZED,2,1,20001,0.0,0.0,true,0.031008005142211914,0.025283098220825195,522.0,0.1,6.0,2.0,17.75
20260204_121048,GREEDY_CENTRALIZED,3,1,30001,0.0,0.0,true,0.026634931564331055,0.025239944458007812,522.0,0.1,6.0,2.0,17.75
20260204_121048,GREEDY_CENTRALIZED,4,1,40001,0.0,0.0,true,0.10539007186889648,0.10385346412658691,522.0,0.1,6.0,2.0,17.75
20260204_121048,GREEDY_CENTRALIZED,5,1,50001,0.0,0.0,true,0.023509979248046875,0.0221097469329834,522.0,0.1,6.0,2.0,17.75
20260204_121048,GREEDY_CENTRALIZED,6,1,60001,0.0,0.0,true,0.02667689323425293,0.025226593017578125,522.0,0.1,6.0,2.0,17.75
20260204_121048,GREEDY_CENTRALIZED,7,1,70001,0.0,0.0,true,0.026705026626586914,0.025372028350830078,522.0,0.1,6.0,2.0,17.75
20260204_121048,GREEDY_CENTRALIZED,8,1,80001,0.0,0.0,true,0.026749134063720703,0.025383949279785156,522.0,0.1,6.0,2.0,17.75
20260204_121048,GREEDY_CENTRALIZED,9,1,90001,0.0,0.0,true,0.026565074920654297,0.025204896926879883,522.0,0.1,6.0,2.0,17.75
20260204_121048,GREEDY_CENTRALIZED,10,1,100001,0.0,0.0,true,0.027043819427490234,0.025681018829345703,522.0,0.1,6.0,2.0,17.75
20260204_121048,AGG_ORACLE_FCFS,1,1,10001,0.0,0.0,true,0.01082301139831543,0.010251998901367188,475.0,0.0,5.7,2.2,18.75
20260204_121048,AGG_ORACLE_FCFS,2,1,20001,0.0,0.0,true,0.015344858169555664,0.014494895935058594,497.0,0.0,5.8,2.1,19.75
20260204_121048,AGG_ORACLE_FCFS,3,1,30001,0.0,0.0,true,0.016614198684692383,0.015768766403198242,497.0,0.0,5.8,2.1,19.75
20260204_121048,AGG_ORACLE_FCFS,4,1,40001,0.0,0.0,true,0.011167049407958984,0.010464668273925781,475.0,0.0,5.7,2.2,18.75
20260204_121048,AGG_ORACLE_FCFS,5,1,50001,0.0,0.0,true,0.015379905700683594,0.014533281326293945,497.0,0.0,5.8,2.1,19.75
20260204_121048,AGG_ORACLE_FCFS,6,1,60001,0.0,0.0,true,0.017198801040649414,0.016362667083740234,497.0,0.0,5.8,2.1,19.75
20260204_121048,AGG_ORACLE_FCFS,7,1,70001,0.0,0.0,true,0.01073598861694336,0.010178089141845703,475.0,0.0,5.7,2.2,18.75
20260204_121048,AGG_ORACLE_FCFS,8,1,80001,0.0,0.0,true,0.01512002944946289,0.01278376579284668,497.0,0.0,5.8,2.1,19.75
20260204_121048,AGG_ORACLE_FCFS,9,1,90001,0.0,0.0,true,0.012022972106933594,0.010009050369262695,475.0,0.0,5.7,2.2,18.75
20260204_121048,AGG_ORACLE_FCFS,10,1,100001,0.0,0.0,true,0.010856866836547852,0.01027369499206543,475.0,0.0,5.7,2.2,18.75
20260204_121048,RRCE_PNE,1,1,10001,0.0,0.0,true,8.533820867538452,8.533610105514526,242.0,1.5,3.6,2.9,16.333333333333332
20260204_121048,RRCE_PNE,2,1,20001,0.0,0.0,true,1.0359270572662354,1.0357069969177246,242.0,1.5,3.6,2.9,16.333333333333332
20260204_121048,RRCE_PNE,3,1,30001,0.0,0.0,true,1.0190508365631104,1.0188238620758057,242.0,1.5,3.6,2.9,16.333333333333332
20260204_121048,RRCE_PNE,4,1,40001,0.0,0.0,true,1.0016989707946777,1.001478910446167,242.0,1.5,3.6,2.9,16.333333333333332
20260204_121048,RRCE_PNE,5,1,50001,0.0,0.0,true,1.0138130187988281,1.0135955810546875,242.0,1.5,3.6,2.9,16.333333333333332
20260204_121048,RRCE_PNE,6,1,60001,0.0,0.0,true,1.0262789726257324,1.0260679721832275,242.0,1.5,3.6,2.9,16.333333333333332
20260204_121048,RRCE_PNE,7,1,70001,0.0,0.0,true,1.004577875137329,1.004368782043457,242.0,1.5,3.6,2.9,16.333333333333332
20260204_121048,RRCE_PNE,8,1,80001,0.0,0.0,true,1.0158250331878662,1.0156066417694092,242.0,1.5,3.6,2.9,16.333333333333332
20260204_121048,RRCE_PNE,9,1,90001,0.0,0.0,true,1.0045559406280518,1.0043442249298096,242.0,1.5,3.6,2.9,16.333333333333332
20260204_121048,RRCE_PNE,10,1,100001,0.0,0.0,true,1.0034899711608887,1.0032768249511719,242.0,1.5,3.6,2.9,16.333333333333332
