timestamp,solver,seed,rep,run_seed,coord_sigma,real_sigma,enable_deviation,total_time_sec,sum_solver_time_sec,total_obj,avg_Qsum,avg_backlog,avg_pushed,fairness_max_gap
20260204_160206,GREEDY_CENTRALIZED,1,1,10001,0.0,0.0,true,0.02367997169494629,0.022918224334716797,224.0,2.1875,5.75,3.125,8.0
20260204_160206,GREEDY_CENTRALIZED,2,1,20001,0.0,0.0,true,0.011720895767211914,0.011268377304077148,224.0,2.1875,5.75,3.125,8.0
20260204_160206,GREEDY_CENTRALIZED,3,1,30001,0.0,0.0,true,0.005969047546386719,0.005567789077758789,224.0,2.1875,5.75,3.125,8.0
20260204_160206,GREEDY_CENTRALIZED,4,1,40001,0.0,0.0,true,0.007508993148803711,0.007128477096557617,224.0,2.1875,5.75,3.125,8.0
20260204_160206,GREEDY_CENTRALIZED,5,1,50001,0.0,0.0,true,0.005285978317260742,0.004917621612548828,224.0,2.1875,5.75,3.125,8.0
20260204_160206,RRCE_PNE,1,1,10001,0.0,0.0,true,2.5376298427581787,2.5372633934020996,224.0,3.0,4.75,3.25,9.0
20260204_160206,RRCE_PNE,2,1,20001,0.0,0.0,true,2.307435989379883,2.3070430755615234,224.0,3.0,4.75,3.25,9.0
20260204_160206,RRCE_PNE,3,1,30001,0.0,0.0,true,2.408383846282959,2.407993793487549,224.0,3.0,4.75,3.25,9.0
20260204_160206,RRCE_PNE,4,1,40001,0.0,0.0,true,2.4922280311584473,2.4918272495269775,224.0,3.0,4.75,3.25,9.0
20260204_160206,RRCE_PNE,5,1,50001,0.0,0.0,true,2.313581943511963,2.313199043273926,224.0,3.0,4.75,3.25,9.0
