timestamp,solver,seed,rep,run_seed,coord_sigma,real_sigma,epoch,t,Qsum,n_backlog,n_pushed,J_coord,solver_time_sec,fairness_ep
20260204_160206,GREEDY_CENTRALIZED,1,1,10001,0.0,0.0,1,0,0,1,1,0.0,3.695487976074219e-5,0.0
20260204_160206,GREEDY_CENTRALIZED,1,1,10001,0.0,0.0,2,4,0,1,1,0.0,5.0067901611328125e-6,0.0
20260204_160206,GREEDY_CENTRALIZED,1,1,10001,0.0,0.0,3,8,0,2,2,0.0,2.09808349609375e-5,0.0
20260204_160206,GREEDY_CENTRALIZED,1,1,10001,0.0,0.0,4,12,0,3,3,0.0,1.3113021850585938e-5,0.0
20260204_160206,GREEDY_CENTRALIZED,1,1,10001,0.0,0.0,5,16,0,1,1,0.0,4.0531158447265625e-6,0.0
20260204_160206,GREEDY_CENTRALIZED,1,1,10001,0.0,0.0,6,20,0,7,4,12.0,0.0002720355987548828,1000.0
20260204_160206,GREEDY_CENTRALIZED,1,1,10001,0.0,0.0,7,24,1,10,4,24.0,0.0024161338806152344,1000.0
20260204_160206,GREEDY_CENTRALIZED,1,1,10001,0.0,0.0,8,28,1,7,4,12.0,0.00023293495178222656,1000.0
20260204_160206,GREEDY_CENTRALIZED,1,1,10001,0.0,0.0,9,32,3,5,4,4.0,6.508827209472656e-5,333.3333333333333
20260204_160206,GREEDY_CENTRALIZED,1,1,10001,0.0,0.0,10,36,4,6,4,8.0,0.00011396408081054688,573.3333333333334
20260204_160206,GREEDY_CENTRALIZED,1,1,10001,0.0,0.0,11,40,4,8,4,16.0,0.000453948974609375,860.0
20260204_160206,GREEDY_CENTRALIZED,1,1,10001,0.0,0.0,12,44,4,7,4,12.0,0.00023889541625976562,720.0
20260204_160206,GREEDY_CENTRALIZED,1,1,10001,0.0,0.0,13,48,4,6,2,16.0,0.00011014938354492188,1133.3333333333333
20260204_160206,GREEDY_CENTRALIZED,1,1,10001,0.0,0.0,14,52,4,11,4,28.0,0.017102956771850586,1000.0
20260204_160206,GREEDY_CENTRALIZED,1,1,10001,0.0,0.0,15,56,4,10,4,56.0,0.0016770362854003906,1000.0
20260204_160206,GREEDY_CENTRALIZED,1,1,10001,0.0,0.0,16,60,6,7,4,36.0,0.00015497207641601562,500.0
20260204_160206,GREEDY_CENTRALIZED,2,1,20001,0.0,0.0,1,0,0,1,1,0.0,1.0013580322265625e-5,0.0
20260204_160206,GREEDY_CENTRALIZED,2,1,20001,0.0,0.0,2,4,0,1,1,0.0,1.9073486328125e-6,0.0
20260204_160206,GREEDY_CENTRALIZED,2,1,20001,0.0,0.0,3,8,0,2,2,0.0,9.059906005859375e-6,0.0
20260204_160206,GREEDY_CENTRALIZED,2,1,20001,0.0,0.0,4,12,0,3,3,0.0,8.106231689453125e-6,0.0
20260204_160206,GREEDY_CENTRALIZED,2,1,20001,0.0,0.0,5,16,0,1,1,0.0,1.9073486328125e-6,0.0
20260204_160206,GREEDY_CENTRALIZED,2,1,20001,0.0,0.0,6,20,0,7,4,12.0,0.00015616416931152344,1000.0
20260204_160206,GREEDY_CENTRALIZED,2,1,20001,0.0,0.0,7,24,1,10,4,24.0,0.0013821125030517578,1000.0
20260204_160206,GREEDY_CENTRALIZED,2,1,20001,0.0,0.0,8,28,1,7,4,12.0,0.00014019012451171875,1000.0
20260204_160206,GREEDY_CENTRALIZED,2,1,20001,0.0,0.0,9,32,3,5,4,4.0,3.695487976074219e-5,333.3333333333333
20260204_160206,GREEDY_CENTRALIZED,2,1,20001,0.0,0.0,10,36,4,6,4,8.0,6.914138793945312e-5,573.3333333333334
20260204_160206,GREEDY_CENTRALIZED,2,1,20001,0.0,0.0,11,40,4,8,4,16.0,0.0002789497375488281,860.0
20260204_160206,GREEDY_CENTRALIZED,2,1,20001,0.0,0.0,12,44,4,7,4,12.0,0.00015091896057128906,720.0
20260204_160206,GREEDY_CENTRALIZED,2,1,20001,0.0,0.0,13,48,4,6,2,16.0,6.890296936035156e-5,1133.3333333333333
20260204_160206,GREEDY_CENTRALIZED,2,1,20001,0.0,0.0,14,52,4,11,4,28.0,0.002644062042236328,1000.0
20260204_160206,GREEDY_CENTRALIZED,2,1,20001,0.0,0.0,15,56,4,10,4,56.0,0.006175994873046875,1000.0
20260204_160206,GREEDY_CENTRALIZED,2,1,20001,0.0,0.0,16,60,6,7,4,36.0,0.00013399124145507812,500.0
20260204_160206,GREEDY_CENTRALIZED,3,1,30001,0.0,0.0,1,0,0,1,1,0.0,1.2159347534179688e-5,0.0
20260204_160206,GREEDY_CENTRALIZED,3,1,30001,0.0,0.0,2,4,0,1,1,0.0,2.1457672119140625e-6,0.0
20260204_160206,GREEDY_CENTRALIZED,3,1,30001,0.0,0.0,3,8,0,2,2,0.0,1.0013580322265625e-5,0.0
20260204_160206,GREEDY_CENTRALIZED,3,1,30001,0.0,0.0,4,12,0,3,3,0.0,7.152557373046875e-6,0.0
20260204_160206,GREEDY_CENTRALIZED,3,1,30001,0.0,0.0,5,16,0,1,1,0.0,2.1457672119140625e-6,0.0
20260204_160206,GREEDY_CENTRALIZED,3,1,30001,0.0,0.0,6,20,0,7,4,12.0,0.0001289844512939453,1000.0
20260204_160206,GREEDY_CENTRALIZED,3,1,30001,0.0,0.0,7,24,1,10,4,24.0,0.0011229515075683594,1000.0
20260204_160206,GREEDY_CENTRALIZED,3,1,30001,0.0,0.0,8,28,1,7,4,12.0,0.0001220703125,1000.0
20260204_160206,GREEDY_CENTRALIZED,3,1,30001,0.0,0.0,9,32,3,5,4,4.0,3.695487976074219e-5,333.3333333333333
20260204_160206,GREEDY_CENTRALIZED,3,1,30001,0.0,0.0,10,36,4,6,4,8.0,7.009506225585938e-5,573.3333333333334
20260204_160206,GREEDY_CENTRALIZED,3,1,30001,0.0,0.0,11,40,4,8,4,16.0,0.0002810955047607422,860.0
20260204_160206,GREEDY_CENTRALIZED,3,1,30001,0.0,0.0,12,44,4,7,4,12.0,0.00013899803161621094,720.0
20260204_160206,GREEDY_CENTRALIZED,3,1,30001,0.0,0.0,13,48,4,6,2,16.0,5.888938903808594e-5,1133.3333333333333
20260204_160206,GREEDY_CENTRALIZED,3,1,30001,0.0,0.0,14,52,4,11,4,28.0,0.0021941661834716797,1000.0
20260204_160206,GREEDY_CENTRALIZED,3,1,30001,0.0,0.0,15,56,4,10,4,56.0,0.0012390613555908203,1000.0
20260204_160206,GREEDY_CENTRALIZED,3,1,30001,0.0,0.0,16,60,6,7,4,36.0,0.00014090538024902344,500.0
20260204_160206,GREEDY_CENTRALIZED,4,1,40001,0.0,0.0,1,0,0,1,1,0.0,7.867813110351562e-6,0.0
20260204_160206,GREEDY_CENTRALIZED,4,1,40001,0.0,0.0,2,4,0,1,1,0.0,1.9073486328125e-6,0.0
20260204_160206,GREEDY_CENTRALIZED,4,1,40001,0.0,0.0,3,8,0,2,2,0.0,7.867813110351562e-6,0.0
20260204_160206,GREEDY_CENTRALIZED,4,1,40001,0.0,0.0,4,12,0,3,3,0.0,5.9604644775390625e-6,0.0
20260204_160206,GREEDY_CENTRALIZED,4,1,40001,0.0,0.0,5,16,0,1,1,0.0,2.1457672119140625e-6,0.0
20260204_160206,GREEDY_CENTRALIZED,4,1,40001,0.0,0.0,6,20,0,7,4,12.0,0.00012803077697753906,1000.0
20260204_160206,GREEDY_CENTRALIZED,4,1,40001,0.0,0.0,7,24,1,10,4,24.0,0.0010900497436523438,1000.0
20260204_160206,GREEDY_CENTRALIZED,4,1,40001,0.0,0.0,8,28,1,7,4,12.0,0.00011682510375976562,1000.0
20260204_160206,GREEDY_CENTRALIZED,4,1,40001,0.0,0.0,9,32,3,5,4,4.0,3.1948089599609375e-5,333.3333333333333
20260204_160206,GREEDY_CENTRALIZED,4,1,40001,0.0,0.0,10,36,4,6,4,8.0,5.698204040527344e-5,573.3333333333334
20260204_160206,GREEDY_CENTRALIZED,4,1,40001,0.0,0.0,11,40,4,8,4,16.0,0.00024390220642089844,860.0
20260204_160206,GREEDY_CENTRALIZED,4,1,40001,0.0,0.0,12,44,4,7,4,12.0,0.0001239776611328125,720.0
20260204_160206,GREEDY_CENTRALIZED,4,1,40001,0.0,0.0,13,48,4,6,2,16.0,5.602836608886719e-5,1133.3333333333333
20260204_160206,GREEDY_CENTRALIZED,4,1,40001,0.0,0.0,14,52,4,11,4,28.0,0.004060983657836914,1000.0
20260204_160206,GREEDY_CENTRALIZED,4,1,40001,0.0,0.0,15,56,4,10,4,56.0,0.0010709762573242188,1000.0
20260204_160206,GREEDY_CENTRALIZED,4,1,40001,0.0,0.0,16,60,6,7,4,36.0,0.00012302398681640625,500.0
20260204_160206,GREEDY_CENTRALIZED,5,1,50001,0.0,0.0,1,0,0,1,1,0.0,8.106231689453125e-6,0.0
20260204_160206,GREEDY_CENTRALIZED,5,1,50001,0.0,0.0,2,4,0,1,1,0.0,2.1457672119140625e-6,0.0
20260204_160206,GREEDY_CENTRALIZED,5,1,50001,0.0,0.0,3,8,0,2,2,0.0,7.152557373046875e-6,0.0
20260204_160206,GREEDY_CENTRALIZED,5,1,50001,0.0,0.0,4,12,0,3,3,0.0,5.9604644775390625e-6,0.0
20260204_160206,GREEDY_CENTRALIZED,5,1,50001,0.0,0.0,5,16,0,1,1,0.0,2.1457672119140625e-6,0.0
20260204_160206,GREEDY_CENTRALIZED,5,1,50001,0.0,0.0,6,20,0,7,4,12.0,0.00011801719665527344,1000.0
20260204_160206,GREEDY_CENTRALIZED,5,1,50001,0.0,0.0,7,24,1,10,4,24.0,0.0011150836944580078,1000.0
20260204_160206,GREEDY_CENTRALIZED,5,1,50001,0.0,0.0,8,28,1,7,4,12.0,0.00011301040649414062,1000.0
20260204_160206,GREEDY_CENTRALIZED,5,1,50001,0.0,0.0,9,32,3,5,4,4.0,3.1948089599609375e-5,333.3333333333333
20260204_160206,GREEDY_CENTRALIZED,5,1,50001,0.0,0.0,10,36,4,6,4,8.0,5.4836273193359375e-5,573.3333333333334
20260204_160206,GREEDY_CENTRALIZED,5,1,50001,0.0,0.0,11,40,4,8,4,16.0,0.00022101402282714844,860.0
20260204_160206,GREEDY_CENTRALIZED,5,1,50001,0.0,0.0,12,44,4,7,4,12.0,0.00011396408081054688,720.0
20260204_160206,GREEDY_CENTRALIZED,5,1,50001,0.0,0.0,13,48,4,6,2,16.0,5.1975250244140625e-5,1133.3333333333333
20260204_160206,GREEDY_CENTRALIZED,5,1,50001,0.0,0.0,14,52,4,11,4,28.0,0.0019421577453613281,1000.0
20260204_160206,GREEDY_CENTRALIZED,5,1,50001,0.0,0.0,15,56,4,10,4,56.0,0.0010139942169189453,1000.0
20260204_160206,GREEDY_CENTRALIZED,5,1,50001,0.0,0.0,16,60,6,7,4,36.0,0.00011610984802246094,500.0
20260204_160206,RRCE_PNE,1,1,10001,0.0,0.0,1,0,0,1,1,0.0,0.09702801704406738,0.0
20260204_160206,RRCE_PNE,1,1,10001,0.0,0.0,2,4,0,1,1,0.0,0.08580303192138672,0.0
20260204_160206,RRCE_PNE,1,1,10001,0.0,0.0,3,8,0,2,2,0.0,0.09036588668823242,0.0
20260204_160206,RRCE_PNE,1,1,10001,0.0,0.0,4,12,0,3,3,0.0,0.08916401863098145,0.0
20260204_160206,RRCE_PNE,1,1,10001,0.0,0.0,5,16,0,1,1,0.0,0.08557295799255371,0.0
20260204_160206,RRCE_PNE,1,1,10001,0.0,0.0,6,20,0,7,5,15.0,0.1909770965576172,736.6666666666666
20260204_160206,RRCE_PNE,1,1,10001,0.0,0.0,7,24,2,9,5,25.0,0.625805139541626,720.0
20260204_160206,RRCE_PNE,1,1,10001,0.0,0.0,8,28,3,5,4,4.0,0.16137003898620605,500.0
20260204_160206,RRCE_PNE,1,1,10001,0.0,0.0,9,32,4,3,3,6.0,0.09884095191955566,100.0
20260204_160206,RRCE_PNE,1,1,10001,0.0,0.0,10,36,5,5,5,9.0,0.11075401306152344,535.0
20260204_160206,RRCE_PNE,1,1,10001,0.0,0.0,11,40,6,6,4,16.0,0.14066004753112793,430.0
20260204_160206,RRCE_PNE,1,1,10001,0.0,0.0,12,44,6,5,4,20.0,0.1294238567352295,1320.0
20260204_160206,RRCE_PNE,1,1,10001,0.0,0.0,13,48,6,4,1,20.0,0.11929011344909668,1340.0
20260204_160206,RRCE_PNE,1,1,10001,0.0,0.0,14,52,5,10,4,24.0,0.2168281078338623,466.6666666666667
20260204_160206,RRCE_PNE,1,1,10001,0.0,0.0,15,56,5,9,5,57.0,0.15668702125549316,2000.0
20260204_160206,RRCE_PNE,1,1,10001,0.0,0.0,16,60,6,5,4,28.0,0.13869309425354004,2000.0
20260204_160206,RRCE_PNE,2,1,20001,0.0,0.0,1,0,0,1,1,0.0,0.09122109413146973,0.0
20260204_160206,RRCE_PNE,2,1,20001,0.0,0.0,2,4,0,1,1,0.0,0.08878302574157715,0.0
20260204_160206,RRCE_PNE,2,1,20001,0.0,0.0,3,8,0,2,2,0.0,0.09207487106323242,0.0
20260204_160206,RRCE_PNE,2,1,20001,0.0,0.0,4,12,0,3,3,0.0,0.09134292602539062,0.0
20260204_160206,RRCE_PNE,2,1,20001,0.0,0.0,5,16,0,1,1,0.0,0.08726191520690918,0.0
20260204_160206,RRCE_PNE,2,1,20001,0.0,0.0,6,20,0,7,5,15.0,0.17624497413635254,736.6666666666666
20260204_160206,RRCE_PNE,2,1,20001,0.0,0.0,7,24,2,9,5,25.0,0.6681468486785889,1320.0
20260204_160206,RRCE_PNE,2,1,20001,0.0,0.0,8,28,3,5,4,4.0,0.10046887397766113,333.3333333333333
20260204_160206,RRCE_PNE,2,1,20001,0.0,0.0,9,32,4,3,3,6.0,0.10928511619567871,100.0
20260204_160206,RRCE_PNE,2,1,20001,0.0,0.0,10,36,5,5,5,9.0,0.10516095161437988,535.0
20260204_160206,RRCE_PNE,2,1,20001,0.0,0.0,11,40,6,6,4,16.0,0.10493588447570801,430.0
20260204_160206,RRCE_PNE,2,1,20001,0.0,0.0,12,44,6,5,4,20.0,0.1043088436126709,1320.0
20260204_160206,RRCE_PNE,2,1,20001,0.0,0.0,13,48,6,4,1,20.0,0.09596776962280273,1340.0
20260204_160206,RRCE_PNE,2,1,20001,0.0,0.0,14,52,5,10,4,24.0,0.17540383338928223,466.6666666666667
20260204_160206,RRCE_PNE,2,1,20001,0.0,0.0,15,56,5,9,5,57.0,0.11220312118530273,2000.0
20260204_160206,RRCE_PNE,2,1,20001,0.0,0.0,16,60,6,5,4,28.0,0.1042330265045166,2000.0
20260204_160206,RRCE_PNE,3,1,30001,0.0,0.0,1,0,0,1,1,0.0,0.09145784378051758,0.0
20260204_160206,RRCE_PNE,3,1,30001,0.0,0.0,2,4,0,1,1,0.0,0.09937191009521484,0.0
20260204_160206,RRCE_PNE,3,1,30001,0.0,0.0,3,8,0,2,2,0.0,0.09398698806762695,0.0
20260204_160206,RRCE_PNE,3,1,30001,0.0,0.0,4,12,0,3,3,0.0,0.09579205513000488,0.0
20260204_160206,RRCE_PNE,3,1,30001,0.0,0.0,5,16,0,1,1,0.0,0.0916440486907959,0.0
20260204_160206,RRCE_PNE,3,1,30001,0.0,0.0,6,20,0,7,5,15.0,0.17337489128112793,736.6666666666666
20260204_160206,RRCE_PNE,3,1,30001,0.0,0.0,7,24,2,9,5,25.0,0.6588740348815918,1070.0
20260204_160206,RRCE_PNE,3,1,30001,0.0,0.0,8,28,3,5,4,4.0,0.13163495063781738,500.0
20260204_160206,RRCE_PNE,3,1,30001,0.0,0.0,9,32,4,3,3,6.0,0.10886001586914062,100.0
20260204_160206,RRCE_PNE,3,1,30001,0.0,0.0,10,36,5,5,5,9.0,0.10976004600524902,535.0
20260204_160206,RRCE_PNE,3,1,30001,0.0,0.0,11,40,6,6,4,16.0,0.11141514778137207,430.0
20260204_160206,RRCE_PNE,3,1,30001,0.0,0.0,12,44,6,5,4,20.0,0.1158590316772461,1320.0
20260204_160206,RRCE_PNE,3,1,30001,0.0,0.0,13,48,6,4,1,20.0,0.09656500816345215,1340.0
20260204_160206,RRCE_PNE,3,1,30001,0.0,0.0,14,52,5,10,4,24.0,0.18752598762512207,466.6666666666667
20260204_160206,RRCE_PNE,3,1,30001,0.0,0.0,15,56,5,9,5,57.0,0.1233210563659668,2000.0
20260204_160206,RRCE_PNE,3,1,30001,0.0,0.0,16,60,6,5,4,28.0,0.11855077743530273,2000.0
20260204_160206,RRCE_PNE,4,1,40001,0.0,0.0,1,0,0,1,1,0.0,0.09646201133728027,0.0
20260204_160206,RRCE_PNE,4,1,40001,0.0,0.0,2,4,0,1,1,0.0,0.09160900115966797,0.0
20260204_160206,RRCE_PNE,4,1,40001,0.0,0.0,3,8,0,2,2,0.0,0.14711594581604004,0.0
20260204_160206,RRCE_PNE,4,1,40001,0.0,0.0,4,12,0,3,3,0.0,0.09554505348205566,0.0
20260204_160206,RRCE_PNE,4,1,40001,0.0,0.0,5,16,0,1,1,0.0,0.09049296379089355,0.0
20260204_160206,RRCE_PNE,4,1,40001,0.0,0.0,6,20,0,7,5,15.0,0.1798851490020752,736.6666666666666
20260204_160206,RRCE_PNE,4,1,40001,0.0,0.0,7,24,2,9,5,25.0,0.6484689712524414,985.0
20260204_160206,RRCE_PNE,4,1,40001,0.0,0.0,8,28,3,5,4,4.0,0.12635302543640137,500.0
20260204_160206,RRCE_PNE,4,1,40001,0.0,0.0,9,32,4,3,3,6.0,0.10095381736755371,100.0
20260204_160206,RRCE_PNE,4,1,40001,0.0,0.0,10,36,5,5,5,9.0,0.10618805885314941,535.0
20260204_160206,RRCE_PNE,4,1,40001,0.0,0.0,11,40,6,6,4,16.0,0.13496899604797363,430.0
20260204_160206,RRCE_PNE,4,1,40001,0.0,0.0,12,44,6,5,4,20.0,0.10526013374328613,1320.0
20260204_160206,RRCE_PNE,4,1,40001,0.0,0.0,13,48,6,4,1,20.0,0.09561920166015625,1340.0
20260204_160206,RRCE_PNE,4,1,40001,0.0,0.0,14,52,5,10,4,24.0,0.16934895515441895,466.6666666666667
20260204_160206,RRCE_PNE,4,1,40001,0.0,0.0,15,56,5,9,5,57.0,0.11414813995361328,2000.0
20260204_160206,RRCE_PNE,4,1,40001,0.0,0.0,16,60,6,5,4,28.0,0.1894078254699707,2000.0
20260204_160206,RRCE_PNE,5,1,50001,0.0,0.0,1,0,0,1,1,0.0,0.09297895431518555,0.0
20260204_160206,RRCE_PNE,5,1,50001,0.0,0.0,2,4,0,1,1,0.0,0.09068608283996582,0.0
20260204_160206,RRCE_PNE,5,1,50001,0.0,0.0,3,8,0,2,2,0.0,0.09435796737670898,0.0
20260204_160206,RRCE_PNE,5,1,50001,0.0,0.0,4,12,0,3,3,0.0,0.0939490795135498,0.0
20260204_160206,RRCE_PNE,5,1,50001,0.0,0.0,5,16,0,1,1,0.0,0.09048819541931152,0.0
20260204_160206,RRCE_PNE,5,1,50001,0.0,0.0,6,20,0,7,5,15.0,0.17084884643554688,736.6666666666666
20260204_160206,RRCE_PNE,5,1,50001,0.0,0.0,7,24,2,9,5,25.0,0.6618521213531494,1320.0
20260204_160206,RRCE_PNE,5,1,50001,0.0,0.0,8,28,3,5,4,4.0,0.10025405883789062,333.3333333333333
20260204_160206,RRCE_PNE,5,1,50001,0.0,0.0,9,32,4,3,3,6.0,0.10002398490905762,100.0
20260204_160206,RRCE_PNE,5,1,50001,0.0,0.0,10,36,5,5,5,9.0,0.1082150936126709,535.0
20260204_160206,RRCE_PNE,5,1,50001,0.0,0.0,11,40,6,6,4,16.0,0.10635113716125488,430.0
20260204_160206,RRCE_PNE,5,1,50001,0.0,0.0,12,44,6,5,4,20.0,0.10527610778808594,1320.0
20260204_160206,RRCE_PNE,5,1,50001,0.0,0.0,13,48,6,4,1,20.0,0.09647202491760254,1340.0
20260204_160206,RRCE_PNE,5,1,50001,0.0,0.0,14,52,5,10,4,24.0,0.18183112144470215,466.6666666666667
20260204_160206,RRCE_PNE,5,1,50001,0.0,0.0,15,56,5,9,5,57.0,0.11417007446289062,2000.0
20260204_160206,RRCE_PNE,5,1,50001,0.0,0.0,16,60,6,5,4,28.0,0.10544419288635254,2000.0
