timestamp,solver,seed,rep,run_seed,coord_sigma,real_sigma,enable_deviation,total_time_sec,sum_solver_time_sec,total_obj,avg_Qsum,avg_backlog,avg_pushed,fairness_max_gap
20260204_121323,GREEDY_CENTRALIZED,1,1,10001,100.0,100.0,true,0.030005931854248047,0.028719663619995117,522.0,0.1,6.0,2.0,17.75
20260204_121323,GREEDY_CENTRALIZED,2,1,20001,100.0,100.0,true,0.03061509132385254,0.029297351837158203,522.0,0.1,6.0,2.0,17.75
20260204_121323,GREEDY_CENTRALIZED,3,1,30001,100.0,100.0,true,0.02492809295654297,0.02360987663269043,522.0,0.1,6.0,2.0,17.75
20260204_121323,GREEDY_CENTRALIZED,4,1,40001,100.0,100.0,true,0.02777695655822754,0.02646636962890625,522.0,0.1,6.0,2.0,17.75
20260204_121323,GREEDY_CENTRALIZED,5,1,50001,100.0,100.0,true,0.0270230770111084,0.02577686309814453,522.0,0.1,6.0,2.0,17.75
20260204_121323,GREEDY_CENTRALIZED,6,1,60001,100.0,100.0,true,0.027942895889282227,0.026627540588378906,522.0,0.1,6.0,2.0,17.75
20260204_121323,GREEDY_CENTRALIZED,7,1,70001,100.0,100.0,true,0.026047945022583008,0.024635791778564453,522.0,0.1,6.0,2.0,17.75
20260204_121323,GREEDY_CENTRALIZED,8,1,80001,100.0,100.0,true,0.02828502655029297,0.024445056915283203,522.0,0.1,6.0,2.0,17.75
20260204_121323,GREEDY_CENTRALIZED,9,1,90001,100.0,100.0,true,0.02746295928955078,0.026140928268432617,522.0,0.1,6.0,2.0,17.75
20260204_121323,GREEDY_CENTRALIZED,10,1,100001,100.0,100.0,true,0.027605056762695312,0.026304006576538086,522.0,0.1,6.0,2.0,17.75
20260204_121323,AGG_ORACLE_FCFS,1,1,10001,100.0,100.0,true,0.011363983154296875,0.010828971862792969,475.0,0.0,5.7,2.2,18.75
20260204_121323,AGG_ORACLE_FCFS,2,1,20001,100.0,100.0,true,0.01662302017211914,0.015826702117919922,497.0,0.0,5.8,2.1,19.75
20260204_121323,AGG_ORACLE_FCFS,3,1,30001,100.0,100.0,true,0.015874147415161133,0.015025615692138672,497.0,0.0,5.8,2.1,19.75
20260204_121323,AGG_ORACLE_FCFS,4,1,40001,100.0,100.0,true,0.01198887825012207,0.011347293853759766,475.0,0.0,5.7,2.2,18.75
20260204_121323,AGG_ORACLE_FCFS,5,1,50001,100.0,100.0,true,0.016296863555908203,0.01550149917602539,497.0,0.0,5.8,2.1,19.75
20260204_121323,AGG_ORACLE_FCFS,6,1,60001,100.0,100.0,true,0.016164064407348633,0.015343666076660156,497.0,0.0,5.8,2.1,19.75
20260204_121323,AGG_ORACLE_FCFS,7,1,70001,100.0,100.0,true,0.01202702522277832,0.011290550231933594,475.0,0.0,5.7,2.2,18.75
20260204_121323,AGG_ORACLE_FCFS,8,1,80001,100.0,100.0,true,0.01688694953918457,0.015939712524414062,497.0,0.0,5.8,2.1,19.75
20260204_121323,AGG_ORACLE_FCFS,9,1,90001,100.0,100.0,true,0.009716033935546875,0.009139060974121094,475.0,0.0,5.7,2.2,18.75
20260204_121323,AGG_ORACLE_FCFS,10,1,100001,100.0,100.0,true,0.012022972106933594,0.01141667366027832,475.0,0.0,5.7,2.2,18.75
20260204_121323,RRCE_PNE,1,1,10001,100.0,100.0,true,1.6102540493011475,1.5831947326660156,641.0,0.1,6.7,1.6,18.75
20260204_121323,RRCE_PNE,2,1,20001,100.0,100.0,true,1.4148430824279785,1.3895630836486816,661.0,0.1,6.7,1.7,19.75
20260204_121323,RRCE_PNE,3,1,30001,100.0,100.0,true,1.4520800113677979,1.4384939670562744,641.0,0.1,6.7,1.6,18.75
20260204_121323,RRCE_PNE,4,1,40001,100.0,100.0,true,1.4187679290771484,1.3941357135772705,641.0,0.1,6.7,1.6,18.75
20260204_121323,RRCE_PNE,5,1,50001,100.0,100.0,true,1.424839973449707,1.3989267349243164,647.0,0.1,6.7,1.6,19.75
20260204_121323,RRCE_PNE,6,1,60001,100.0,100.0,true,1.421372890472412,1.4083969593048096,641.0,0.1,6.7,1.6,18.75
20260204_121323,RRCE_PNE,7,1,70001,100.0,100.0,true,1.4267768859863281,1.400705099105835,641.0,0.1,6.7,1.6,18.75
20260204_121323,RRCE_PNE,8,1,80001,100.0,100.0,true,1.441148042678833,1.4277701377868652,641.0,0.1,6.7,1.6,18.75
20260204_121323,RRCE_PNE,9,1,90001,100.0,100.0,true,1.423651933670044,1.410367488861084,641.0,0.1,6.7,1.6,18.75
20260204_121323,RRCE_PNE,10,1,100001,100.0,100.0,true,1.4293718338012695,1.4164438247680664,641.0,0.1,6.7,1.6,18.75
