timestamp,solver,seed,rep,run_seed,coord_sigma,real_sigma,epoch,t,Qsum,n_backlog,n_pushed,J_coord,solver_time_sec,fairness_ep
20260213_133859,GREEDY_CENTRALIZED,4,1,40001,10.0,10.0,1,0,0,1,1,0.0,0.0002071857452392578,0.0
20260213_133859,GREEDY_CENTRALIZED,4,1,40001,10.0,10.0,2,4,0,1,1,0.0,3.0994415283203125e-6,0.0
20260213_133859,GREEDY_CENTRALIZED,4,1,40001,10.0,10.0,3,8,0,2,2,0.0,5.1975250244140625e-5,0.0
20260213_133859,GREEDY_CENTRALIZED,4,1,40001,10.0,10.0,4,12,0,3,3,0.0,5.9604644775390625e-6,0.0
20260213_133859,GREEDY_CENTRALIZED,4,1,40001,10.0,10.0,5,16,0,1,1,0.0,1.9073486328125e-6,0.0
20260213_133859,GREEDY_CENTRALIZED,4,1,40001,10.0,10.0,6,20,0,7,4,12.0,0.00023698806762695312,1000.0
20260213_133859,GREEDY_CENTRALIZED,4,1,40001,10.0,10.0,7,24,1,10,4,24.0,0.0017118453979492188,1000.0
20260213_133859,GREEDY_CENTRALIZED,4,1,40001,10.0,10.0,8,28,1,7,4,12.0,0.00023293495178222656,1000.0
20260213_133859,GREEDY_CENTRALIZED,4,1,40001,10.0,10.0,9,32,3,5,4,4.0,9.012222290039062e-5,333.3333333333333
20260213_133859,GREEDY_CENTRALIZED,4,1,40001,10.0,10.0,10,36,4,6,4,8.0,9.107589721679688e-5,573.3333333333334
20260213_133859,GREEDY_CENTRALIZED,4,1,40001,10.0,10.0,11,40,4,8,4,16.0,0.0003921985626220703,720.0
20260213_133859,GREEDY_CENTRALIZED,4,1,40001,10.0,10.0,12,44,4,7,4,12.0,0.00018787384033203125,720.0
20260213_133859,GREEDY_CENTRALIZED,4,1,40001,10.0,10.0,13,48,4,9,4,20.0,0.0008440017700195312,800.0
20260213_133859,GREEDY_CENTRALIZED,4,1,40001,10.0,10.0,14,52,4,12,4,32.0,0.008064985275268555,680.0
20260213_133859,GREEDY_CENTRALIZED,4,1,40001,10.0,10.0,15,56,4,10,4,52.0,0.0017390251159667969,980.0
20260213_133859,GREEDY_CENTRALIZED,4,1,40001,10.0,10.0,16,60,6,9,4,40.0,0.0007188320159912109,1480.0
20260213_133859,GREEDY_CENTRALIZED,5,1,50001,10.0,10.0,1,0,0,1,1,0.0,1.3113021850585938e-5,0.0
20260213_133859,GREEDY_CENTRALIZED,5,1,50001,10.0,10.0,2,4,0,1,1,0.0,2.1457672119140625e-6,0.0
20260213_133859,GREEDY_CENTRALIZED,5,1,50001,10.0,10.0,3,8,0,2,2,0.0,1.0013580322265625e-5,0.0
20260213_133859,GREEDY_CENTRALIZED,5,1,50001,10.0,10.0,4,12,0,3,3,0.0,9.059906005859375e-6,0.0
20260213_133859,GREEDY_CENTRALIZED,5,1,50001,10.0,10.0,5,16,0,1,1,0.0,6.9141387939453125e-6,0.0
20260213_133859,GREEDY_CENTRALIZED,5,1,50001,10.0,10.0,6,20,0,7,4,12.0,0.00015401840209960938,1000.0
20260213_133859,GREEDY_CENTRALIZED,5,1,50001,10.0,10.0,7,24,1,10,4,24.0,0.0013768672943115234,1000.0
20260213_133859,GREEDY_CENTRALIZED,5,1,50001,10.0,10.0,8,28,1,7,4,12.0,0.00014400482177734375,1000.0
20260213_133859,GREEDY_CENTRALIZED,5,1,50001,10.0,10.0,9,32,3,5,4,4.0,4.291534423828125e-5,333.3333333333333
20260213_133859,GREEDY_CENTRALIZED,5,1,50001,10.0,10.0,10,36,4,6,4,8.0,7.987022399902344e-5,573.3333333333334
20260213_133859,GREEDY_CENTRALIZED,5,1,50001,10.0,10.0,11,40,4,8,4,16.0,0.0003020763397216797,720.0
20260213_133859,GREEDY_CENTRALIZED,5,1,50001,10.0,10.0,12,44,4,7,4,12.0,0.0001499652862548828,720.0
20260213_133859,GREEDY_CENTRALIZED,5,1,50001,10.0,10.0,13,48,4,9,4,20.0,0.0006840229034423828,800.0
