timestamp,solver,seed,rep,run_seed,coord_sigma,real_sigma,epoch,t,Qsum,n_backlog,n_pushed,J_coord,solver_time_sec,fairness_ep
20260204_161340,GREEDY_CENTRALIZED,1,1,10001,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0
20260204_161340,GREEDY_CENTRALIZED,1,1,10001,0.0,0.0,2,4,0,1,1,0.0,0.00033402442932128906,0.0
20260204_161340,GREEDY_CENTRALIZED,1,1,10001,0.0,0.0,3,8,0,4,4,0.0,7.796287536621094e-5,0.0
20260204_161340,GREEDY_CENTRALIZED,1,1,10001,0.0,0.0,4,12,1,2,2,0.0,1.1920928955078125e-5,0.0
20260204_161340,GREEDY_CENTRALIZED,1,1,10001,0.0,0.0,5,16,0,1,1,0.0,2.86102294921875e-6,0.0
20260204_161340,GREEDY_CENTRALIZED,1,1,10001,0.0,0.0,6,20,0,2,2,0.0,1.0013580322265625e-5,0.0
20260204_161340,GREEDY_CENTRALIZED,1,1,10001,0.0,0.0,7,24,0,3,3,0.0,9.799003601074219e-5,0.0
20260204_161340,GREEDY_CENTRALIZED,1,1,10001,0.0,0.0,8,28,0,4,4,0.0,3.0994415283203125e-5,0.0
20260204_161340,GREEDY_CENTRALIZED,1,1,10001,0.0,0.0,9,32,0,4,4,0.0,2.9087066650390625e-5,0.0
20260204_161340,GREEDY_CENTRALIZED,1,1,10001,0.0,0.0,10,36,0,2,2,0.0,1.0013580322265625e-5,0.0
20260204_161340,GREEDY_CENTRALIZED,1,1,10001,0.0,0.0,11,40,0,2,2,0.0,8.106231689453125e-6,0.0
20260204_161340,GREEDY_CENTRALIZED,1,1,10001,0.0,0.0,12,44,0,3,3,0.0,1.6927719116210938e-5,0.0
20260204_161340,GREEDY_CENTRALIZED,1,1,10001,0.0,0.0,13,48,0,5,4,4.0,7.009506225585938e-5,696.0
20260204_161340,GREEDY_CENTRALIZED,1,1,10001,0.0,0.0,14,52,0,6,4,8.0,0.00019812583923339844,576.0
