timestamp,solver,seed,rep,run_seed,coord_sigma,real_sigma,enable_deviation,total_time_sec,sum_solver_time_sec,total_obj,avg_Qsum,avg_backlog,avg_pushed,fairness_max_gap
20260204_121425,GREEDY_CENTRALIZED,1,1,10001,0.0,0.0,true,0.03581690788269043,0.03441596031188965,522.0,0.1,6.0,2.0,17.75
20260204_121425,GREEDY_CENTRALIZED,2,1,20001,0.0,0.0,true,0.030529022216796875,0.02928900718688965,522.0,0.1,6.0,2.0,17.75
20260204_121425,GREEDY_CENTRALIZED,3,1,30001,0.0,0.0,true,0.024541139602661133,0.023199796676635742,522.0,0.1,6.0,2.0,17.75
20260204_121425,GREEDY_CENTRALIZED,4,1,40001,0.0,0.0,true,0.026618003845214844,0.025380849838256836,522.0,0.1,6.0,2.0,17.75
20260204_121425,GREEDY_CENTRALIZED,5,1,50001,0.0,0.0,true,0.026803016662597656,0.025536060333251953,522.0,0.1,6.0,2.0,17.75
20260204_121425,GREEDY_CENTRALIZED,6,1,60001,0.0,0.0,true,0.026772022247314453,0.025467395782470703,522.0,0.1,6.0,2.0,17.75
20260204_121425,GREEDY_CENTRALIZED,7,1,70001,0.0,0.0,true,0.02756214141845703,0.026154756546020508,522.0,0.1,6.0,2.0,17.75
20260204_121425,GREEDY_CENTRALIZED,8,1,80001,0.0,0.0,true,0.02774810791015625,0.026325225830078125,522.0,0.1,6.0,2.0,17.75
20260204_121425,GREEDY_CENTRALIZED,9,1,90001,0.0,0.0,true,0.02768397331237793,0.02630162239074707,522.0,0.1,6.0,2.0,17.75
20260204_121425,GREEDY_CENTRALIZED,10,1,100001,0.0,0.0,true,0.027712106704711914,0.026396751403808594,522.0,0.1,6.0,2.0,17.75
20260204_121425,AGG_ORACLE_FCFS,1,1,10001,0.0,0.0,true,0.008944034576416016,0.008390665054321289,475.0,0.0,5.7,2.2,18.75
20260204_121425,AGG_ORACLE_FCFS,2,1,20001,0.0,0.0,true,0.018364906311035156,0.01751255989074707,497.0,0.0,5.8,2.1,19.75
20260204_121425,AGG_ORACLE_FCFS,3,1,30001,0.0,0.0,true,0.015486955642700195,0.014681816101074219,497.0,0.0,5.8,2.1,19.75
20260204_121425,AGG_ORACLE_FCFS,4,1,40001,0.0,0.0,true,0.009041070938110352,0.008473873138427734,475.0,0.0,5.7,2.2,18.75
20260204_121425,AGG_ORACLE_FCFS,5,1,50001,0.0,0.0,true,0.017897844314575195,0.01476907730102539,497.0,0.0,5.8,2.1,19.75
20260204_121425,AGG_ORACLE_FCFS,6,1,60001,0.0,0.0,true,0.0155029296875,0.014684677124023438,497.0,0.0,5.8,2.1,19.75
20260204_121425,AGG_ORACLE_FCFS,7,1,70001,0.0,0.0,true,0.008975982666015625,0.008424758911132812,475.0,0.0,5.7,2.2,18.75
20260204_121425,AGG_ORACLE_FCFS,8,1,80001,0.0,0.0,true,0.0178830623626709,0.016918420791625977,497.0,0.0,5.8,2.1,19.75
20260204_121425,AGG_ORACLE_FCFS,9,1,90001,0.0,0.0,true,0.008913040161132812,0.008359909057617188,475.0,0.0,5.7,2.2,18.75
20260204_121425,AGG_ORACLE_FCFS,10,1,100001,0.0,0.0,true,0.01129603385925293,0.010724544525146484,475.0,0.0,5.7,2.2,18.75
20260204_121425,RRCE_PNE,1,1,10001,0.0,0.0,true,1.3290400505065918,1.3288257122039795,242.0,1.5,3.6,2.9,16.333333333333332
20260204_121425,RRCE_PNE,2,1,20001,0.0,0.0,true,1.0172429084777832,1.017014741897583,242.0,1.5,3.6,2.9,16.333333333333332
20260204_121425,RRCE_PNE,3,1,30001,0.0,0.0,true,1.018064022064209,1.0178539752960205,242.0,1.5,3.6,2.9,16.333333333333332
20260204_121425,RRCE_PNE,4,1,40001,0.0,0.0,true,1.0025360584259033,1.0023221969604492,242.0,1.5,3.6,2.9,16.333333333333332
20260204_121425,RRCE_PNE,5,1,50001,0.0,0.0,true,1.0064129829406738,1.0061967372894287,242.0,1.5,3.6,2.9,16.333333333333332
20260204_121425,RRCE_PNE,6,1,60001,0.0,0.0,true,1.0064029693603516,1.0061845779418945,242.0,1.5,3.6,2.9,16.333333333333332
20260204_121425,RRCE_PNE,7,1,70001,0.0,0.0,true,1.0499939918518066,1.049778699874878,242.0,1.5,3.6,2.9,16.333333333333332
20260204_121425,RRCE_PNE,8,1,80001,0.0,0.0,true,1.0071370601654053,1.0069262981414795,242.0,1.5,3.6,2.9,16.333333333333332
20260204_121425,RRCE_PNE,9,1,90001,0.0,0.0,true,1.0084478855133057,1.0082380771636963,242.0,1.5,3.6,2.9,16.333333333333332
20260204_121425,RRCE_PNE,10,1,100001,0.0,0.0,true,1.0104210376739502,1.010197639465332,242.0,1.5,3.6,2.9,16.333333333333332
