timestamp,solver,seed,rep,run_seed,coord_sigma,real_sigma,enable_deviation,total_time_sec,sum_solver_time_sec,total_obj,avg_Qsum,avg_backlog,avg_pushed,fairness_max_gap
20260213_182002,GREEDY_CENTRALIZED,4063,1,40630001,0.0,0.0,true,0.028132915496826172,0.02756047248840332,232.0,2.1875,6.125,3.25,8.0
20260213_182002,GREEDY_CENTRALIZED,5005,1,50050001,0.0,0.0,true,0.02833080291748047,0.027822494506835938,232.0,2.1875,6.125,3.25,8.0
20260213_182002,GREEDY_CENTRALIZED,9672,1,96720001,0.0,0.0,true,0.02837991714477539,0.027840375900268555,232.0,2.1875,6.125,3.25,8.0
20260213_182002,GREEDY_CENTRALIZED,4196,1,41960001,0.0,0.0,true,0.029504060745239258,0.028910160064697266,232.0,2.1875,6.125,3.25,8.0
20260213_182002,GREEDY_CENTRALIZED,1465,1,14650001,0.0,0.0,true,0.028183937072753906,0.027614831924438477,232.0,2.1875,6.125,3.25,8.0
20260213_182002,GREEDY_CENTRALIZED,3138,1,31380001,0.0,0.0,true,0.028312206268310547,0.027806520462036133,232.0,2.1875,6.125,3.25,8.0
20260213_182002,GREEDY_CENTRALIZED,3253,1,32530001,0.0,0.0,true,0.028411149978637695,0.027870655059814453,232.0,2.1875,6.125,3.25,8.0
20260213_182002,GREEDY_CENTRALIZED,1439,1,14390001,0.0,0.0,true,0.028875112533569336,0.028311729431152344,232.0,2.1875,6.125,3.25,8.0
20260213_182002,GREEDY_CENTRALIZED,8306,1,83060001,0.0,0.0,true,0.0283510684967041,0.02778172492980957,232.0,2.1875,6.125,3.25,8.0
20260213_182002,GREEDY_CENTRALIZED,5796,1,57960001,0.0,0.0,true,0.028393983840942383,0.027889013290405273,232.0,2.1875,6.125,3.25,8.0
20260213_182002,GREEDY_CENTRALIZED,9951,1,99510001,0.0,0.0,true,0.028506040573120117,0.027958154678344727,232.0,2.1875,6.125,3.25,8.0
20260213_182002,GREEDY_CENTRALIZED,2803,1,28030001,0.0,0.0,true,0.028809070587158203,0.02830672264099121,232.0,2.1875,6.125,3.25,8.0
20260213_182002,GREEDY_CENTRALIZED,1369,1,13690001,0.0,0.0,true,0.028157949447631836,0.027602195739746094,232.0,2.1875,6.125,3.25,8.0
20260213_182002,GREEDY_CENTRALIZED,5676,1,56760001,0.0,0.0,true,0.028725147247314453,0.02816176414489746,232.0,2.1875,6.125,3.25,8.0
20260213_182002,GREEDY_CENTRALIZED,7735,1,77350001,0.0,0.0,true,0.0280609130859375,0.027550220489501953,232.0,2.1875,6.125,3.25,8.0
20260213_182002,GREEDY_CENTRALIZED,682,1,6820001,0.0,0.0,true,0.028749942779541016,0.028176307678222656,232.0,2.1875,6.125,3.25,8.0
20260213_182002,GREEDY_CENTRALIZED,824,1,8240001,0.0,0.0,true,0.028900861740112305,0.028318405151367188,232.0,2.1875,6.125,3.25,8.0
20260213_182002,GREEDY_CENTRALIZED,9108,1,91080001,0.0,0.0,true,0.0287778377532959,0.02821040153503418,232.0,2.1875,6.125,3.25,8.0
20260213_182002,GREEDY_CENTRALIZED,3536,1,35360001,0.0,0.0,true,0.027801990509033203,0.02729940414428711,232.0,2.1875,6.125,3.25,8.0
20260213_182002,GREEDY_CENTRALIZED,1604,1,16040001,0.0,0.0,true,0.028668880462646484,0.02434515953063965,232.0,2.1875,6.125,3.25,8.0
20260213_182002,GREEDY_CENTRALIZED,5871,1,58710001,0.0,0.0,true,0.028389930725097656,0.027877330780029297,232.0,2.1875,6.125,3.25,8.0
20260213_182002,AGG_ORACLE_FCFS,4086,1,40860001,0.0,0.0,true,0.02839493751525879,0.02405714988708496,288.0,2.625,6.125,3.25,8.0
