timestamp,solver,seed,rep,run_seed,coord_sigma,real_sigma,enable_deviation,total_time_sec,sum_solver_time_sec,total_obj,avg_Qsum,avg_backlog,avg_pushed,fairness_max_gap
20260204_181530,GREEDY_CENTRALIZED,764,1,7640001,0.0,0.0,true,0.02308821678161621,0.022153615951538086,232.0,2.1875,6.125,3.25,8.0
20260204_181530,GREEDY_CENTRALIZED,744,1,7440001,0.0,0.0,true,0.01682591438293457,0.016053438186645508,232.0,2.1875,6.125,3.25,8.0
20260204_181530,GREEDY_CENTRALIZED,855,1,8550001,0.0,0.0,true,0.01164698600769043,0.01104879379272461,232.0,2.1875,6.125,3.25,8.0
20260204_181530,GREEDY_CENTRALIZED,218,1,2180001,0.0,0.0,true,0.011034011840820312,0.010454654693603516,232.0,2.1875,6.125,3.25,8.0
20260204_181530,GREEDY_CENTRALIZED,321,1,3210001,0.0,0.0,true,0.010851144790649414,0.010305643081665039,232.0,2.1875,6.125,3.25,8.0
20260204_181530,GREEDY_CENTRALIZED,477,1,4770001,0.0,0.0,true,0.010267019271850586,0.00971531867980957,232.0,2.1875,6.125,3.25,8.0
20260204_181530,GREEDY_CENTRALIZED,878,1,8780001,0.0,0.0,true,0.009454965591430664,0.008952617645263672,232.0,2.1875,6.125,3.25,8.0
20260204_181530,GREEDY_CENTRALIZED,112,1,1120001,0.0,0.0,true,0.011190176010131836,0.010556221008300781,232.0,2.1875,6.125,3.25,8.0
20260204_181530,GREEDY_CENTRALIZED,570,1,5700001,0.0,0.0,true,0.009961843490600586,0.00945901870727539,232.0,2.1875,6.125,3.25,8.0
20260204_181530,GREEDY_CENTRALIZED,657,1,6570001,0.0,0.0,true,0.01034092903137207,0.009651899337768555,232.0,2.1875,6.125,3.25,8.0
20260204_181530,GREEDY_CENTRALIZED,423,1,4230001,0.0,0.0,true,0.010263919830322266,0.009771108627319336,232.0,2.1875,6.125,3.25,8.0
20260204_181530,GREEDY_CENTRALIZED,902,1,9020001,0.0,0.0,true,0.011040925979614258,0.010383129119873047,232.0,2.1875,6.125,3.25,8.0
20260204_181530,GREEDY_CENTRALIZED,504,1,5040001,0.0,0.0,true,0.009727001190185547,0.009231328964233398,232.0,2.1875,6.125,3.25,8.0
20260204_181530,GREEDY_CENTRALIZED,493,1,4930001,0.0,0.0,true,0.011348962783813477,0.010714292526245117,232.0,2.1875,6.125,3.25,8.0
20260204_181530,GREEDY_CENTRALIZED,610,1,6100001,0.0,0.0,true,0.009990930557250977,0.009470701217651367,232.0,2.1875,6.125,3.25,8.0
20260204_181530,GREEDY_CENTRALIZED,626,1,6260001,0.0,0.0,true,0.010103940963745117,0.009541511535644531,232.0,2.1875,6.125,3.25,8.0
20260204_181530,GREEDY_CENTRALIZED,992,1,9920001,0.0,0.0,true,0.010344982147216797,0.009793519973754883,232.0,2.1875,6.125,3.25,8.0
20260204_181530,GREEDY_CENTRALIZED,370,1,3700001,0.0,0.0,true,0.01039886474609375,0.009810686111450195,232.0,2.1875,6.125,3.25,8.0
20260204_181530,GREEDY_CENTRALIZED,69,1,690001,0.0,0.0,true,0.009752035140991211,0.009249687194824219,232.0,2.1875,6.125,3.25,8.0
20260204_181530,GREEDY_CENTRALIZED,318,1,3180001,0.0,0.0,true,0.010715007781982422,0.010045528411865234,232.0,2.1875,6.125,3.25,8.0
20260204_181530,AGG_ORACLE_FCFS,764,1,7640001,0.0,0.0,true,0.009644031524658203,0.009156227111816406,282.0,2.625,6.125,3.25,8.0
20260204_181530,AGG_ORACLE_FCFS,744,1,7440001,0.0,0.0,true,0.009454965591430664,0.008939266204833984,288.0,2.625,6.125,3.25,8.0
20260204_181530,AGG_ORACLE_FCFS,855,1,8550001,0.0,0.0,true,0.009613990783691406,0.009105682373046875,282.0,2.625,6.125,3.25,8.0
20260204_181530,AGG_ORACLE_FCFS,218,1,2180001,0.0,0.0,true,0.00954890251159668,0.009078741073608398,288.0,2.625,6.125,3.25,8.0
20260204_181530,AGG_ORACLE_FCFS,321,1,3210001,0.0,0.0,true,0.009551048278808594,0.009049654006958008,288.0,2.625,6.125,3.25,8.0
20260204_181530,AGG_ORACLE_FCFS,477,1,4770001,0.0,0.0,true,0.009763002395629883,0.009276151657104492,282.0,2.625,6.125,3.25,8.0
20260204_181530,AGG_ORACLE_FCFS,878,1,8780001,0.0,0.0,true,0.009377002716064453,0.00888204574584961,288.0,2.625,6.125,3.25,8.0
20260204_181530,AGG_ORACLE_FCFS,112,1,1120001,0.0,0.0,true,0.00978708267211914,0.009317636489868164,282.0,2.625,6.125,3.25,8.0
20260204_181530,AGG_ORACLE_FCFS,570,1,5700001,0.0,0.0,true,0.009171009063720703,0.008690357208251953,282.0,2.625,6.125,3.25,8.0
20260204_181530,AGG_ORACLE_FCFS,657,1,6570001,0.0,0.0,true,0.009130001068115234,0.008663177490234375,288.0,2.625,6.125,3.25,8.0
20260204_181530,AGG_ORACLE_FCFS,423,1,4230001,0.0,0.0,true,0.00898599624633789,0.008510828018188477,282.0,2.625,6.125,3.25,8.0
20260204_181530,AGG_ORACLE_FCFS,902,1,9020001,0.0,0.0,true,0.0091400146484375,0.008641719818115234,282.0,2.625,6.125,3.25,8.0
20260204_181530,AGG_ORACLE_FCFS,504,1,5040001,0.0,0.0,true,0.009165048599243164,0.008687019348144531,288.0,2.625,6.125,3.25,8.0
20260204_181530,AGG_ORACLE_FCFS,493,1,4930001,0.0,0.0,true,0.009084939956665039,0.008594751358032227,282.0,2.625,6.125,3.25,8.0
20260204_181530,AGG_ORACLE_FCFS,610,1,6100001,0.0,0.0,true,0.009055852890014648,0.00856781005859375,282.0,2.625,6.125,3.25,8.0
20260204_181530,AGG_ORACLE_FCFS,626,1,6260001,0.0,0.0,true,0.009222984313964844,0.008712530136108398,288.0,2.625,6.125,3.25,8.0
20260204_181530,AGG_ORACLE_FCFS,992,1,9920001,0.0,0.0,true,0.00945901870727539,0.008950948715209961,288.0,2.625,6.125,3.25,8.0
20260204_181530,AGG_ORACLE_FCFS,370,1,3700001,0.0,0.0,true,0.00905609130859375,0.008565425872802734,288.0,2.625,6.125,3.25,8.0
20260204_181530,AGG_ORACLE_FCFS,69,1,690001,0.0,0.0,true,0.009182929992675781,0.0070040225982666016,282.0,2.625,6.125,3.25,8.0
20260204_181530,AGG_ORACLE_FCFS,318,1,3180001,0.0,0.0,true,0.009190082550048828,0.007027626037597656,282.0,2.625,6.125,3.25,8.0
20260204_181530,CE_NAIVE,764,1,7640001,0.0,0.0,true,2.373339891433716,2.3729753494262695,257.0,3.1875,4.9375,3.4375,10.0
20260204_181530,CE_NAIVE,744,1,7440001,0.0,0.0,true,2.292846918106079,2.2924046516418457,257.0,3.1875,4.9375,3.4375,10.0
20260204_181530,CE_NAIVE,855,1,8550001,0.0,0.0,true,2.313877820968628,2.3135015964508057,257.0,3.1875,4.9375,3.4375,10.0
20260204_181530,CE_NAIVE,218,1,2180001,0.0,0.0,true,2.4238979816436768,2.4235212802886963,257.0,3.1875,4.9375,3.4375,10.0
20260204_181530,CE_NAIVE,321,1,3210001,0.0,0.0,true,2.394908905029297,2.3944919109344482,257.0,3.1875,4.9375,3.4375,10.0
20260204_181530,CE_NAIVE,477,1,4770001,0.0,0.0,true,2.46513295173645,2.4647481441497803,257.0,3.1875,4.9375,3.4375,10.0
20260204_181530,CE_NAIVE,878,1,8780001,0.0,0.0,true,2.3369510173797607,2.3365302085876465,257.0,3.1875,4.9375,3.4375,10.0
20260204_181530,CE_NAIVE,112,1,1120001,0.0,0.0,true,2.34749698638916,2.3470938205718994,257.0,3.1875,4.9375,3.4375,10.0
20260204_181530,CE_NAIVE,570,1,5700001,0.0,0.0,true,2.3545069694519043,2.354094982147217,257.0,3.1875,4.9375,3.4375,10.0
20260204_181530,CE_NAIVE,657,1,6570001,0.0,0.0,true,2.428719997406006,2.4283287525177,257.0,3.1875,4.9375,3.4375,10.0
20260204_181530,CE_NAIVE,423,1,4230001,0.0,0.0,true,2.3957879543304443,2.3954038619995117,257.0,3.1875,4.9375,3.4375,10.0
20260204_181530,CE_NAIVE,902,1,9020001,0.0,0.0,true,2.397178888320923,2.396794080734253,257.0,3.1875,4.9375,3.4375,10.0
20260204_181530,CE_NAIVE,504,1,5040001,0.0,0.0,true,2.366305112838745,2.3658761978149414,257.0,3.1875,4.9375,3.4375,10.0
20260204_181530,CE_NAIVE,493,1,4930001,0.0,0.0,true,2.3627519607543945,2.3623504638671875,257.0,3.1875,4.9375,3.4375,10.0
20260204_181530,CE_NAIVE,610,1,6100001,0.0,0.0,true,2.3548970222473145,2.3544909954071045,257.0,3.1875,4.9375,3.4375,10.0
