timestamp,solver,seed,rep,run_seed,coord_sigma,real_sigma,epoch,t,Qsum,n_backlog,n_pushed,J_coord,solver_time_sec,fairness_ep
20260213_150656,GREEDY_CENTRALIZED,6021,1,60210001,100.0,100.0,1,0,0,1,1,0.0,2.6941299438476562e-5,0.0
20260213_150656,GREEDY_CENTRALIZED,6021,1,60210001,100.0,100.0,2,4,0,1,1,0.0,4.0531158447265625e-6,0.0
20260213_150656,GREEDY_CENTRALIZED,6021,1,60210001,100.0,100.0,3,8,0,2,2,0.0,1.3828277587890625e-5,0.0
20260213_150656,GREEDY_CENTRALIZED,6021,1,60210001,100.0,100.0,4,12,0,3,3,0.0,1.4066696166992188e-5,0.0
20260213_150656,GREEDY_CENTRALIZED,6021,1,60210001,100.0,100.0,5,16,0,1,1,0.0,4.0531158447265625e-6,0.0
20260213_150656,GREEDY_CENTRALIZED,6021,1,60210001,100.0,100.0,6,20,0,7,4,12.0,0.0003039836883544922,1000.0
20260213_150656,GREEDY_CENTRALIZED,6021,1,60210001,100.0,100.0,7,24,1,10,4,24.0,0.0031228065490722656,1000.0
20260213_150656,GREEDY_CENTRALIZED,6021,1,60210001,100.0,100.0,8,28,1,7,4,12.0,0.0003437995910644531,1000.0
20260213_150656,GREEDY_CENTRALIZED,6021,1,60210001,100.0,100.0,9,32,3,5,4,4.0,8.511543273925781e-5,333.3333333333333
20260213_150656,GREEDY_CENTRALIZED,6021,1,60210001,100.0,100.0,10,36,4,6,4,8.0,0.00016808509826660156,573.3333333333334
20260213_150656,GREEDY_CENTRALIZED,6021,1,60210001,100.0,100.0,11,40,4,8,4,16.0,0.0006959438323974609,720.0
20260213_150656,GREEDY_CENTRALIZED,6021,1,60210001,100.0,100.0,12,44,4,7,4,12.0,0.0003631114959716797,720.0
20260213_150656,GREEDY_CENTRALIZED,6021,1,60210001,100.0,100.0,13,48,4,9,4,20.0,0.0014209747314453125,800.0
20260213_150656,GREEDY_CENTRALIZED,6021,1,60210001,100.0,100.0,14,52,4,12,4,32.0,0.018941879272460938,680.0
20260213_150656,GREEDY_CENTRALIZED,6021,1,60210001,100.0,100.0,15,56,4,10,4,52.0,0.0028388500213623047,980.0
20260213_150656,GREEDY_CENTRALIZED,6021,1,60210001,100.0,100.0,16,60,6,9,4,40.0,0.0014450550079345703,1480.0
20260213_150656,AGG_ORACLE_FCFS,6021,1,60210001,100.0,100.0,1,0,0,1,1,0.0,1.3113021850585938e-5,0.0
20260213_150656,AGG_ORACLE_FCFS,6021,1,60210001,100.0,100.0,2,4,0,1,1,0.0,4.0531158447265625e-6,0.0
20260213_150656,AGG_ORACLE_FCFS,6021,1,60210001,100.0,100.0,3,8,0,2,2,0.0,1.3113021850585938e-5,0.0
20260213_150656,AGG_ORACLE_FCFS,6021,1,60210001,100.0,100.0,4,12,0,3,3,0.0,1.71661376953125e-5,0.0
20260213_150656,AGG_ORACLE_FCFS,6021,1,60210001,100.0,100.0,5,16,0,1,1,0.0,4.0531158447265625e-6,0.0
20260213_150656,AGG_ORACLE_FCFS,6021,1,60210001,100.0,100.0,6,20,0,7,4,12.0,0.0003120899200439453,1000.0
20260213_150656,AGG_ORACLE_FCFS,6021,1,60210001,100.0,100.0,7,24,1,10,4,24.0,0.008836984634399414,1000.0
20260213_150656,AGG_ORACLE_FCFS,6021,1,60210001,100.0,100.0,8,28,1,7,4,12.0,0.00033593177795410156,1000.0
20260213_150656,AGG_ORACLE_FCFS,6021,1,60210001,100.0,100.0,9,32,3,5,4,4.0,8.0108642578125e-5,333.3333333333333
20260213_150656,AGG_ORACLE_FCFS,6021,1,60210001,100.0,100.0,10,36,4,6,4,14.0,0.00018286705017089844,740.0
20260213_150656,AGG_ORACLE_FCFS,6021,1,60210001,100.0,100.0,11,40,5,8,4,16.0,0.0006799697875976562,720.0
20260213_150656,AGG_ORACLE_FCFS,6021,1,60210001,100.0,100.0,12,44,5,7,4,22.0,0.0003399848937988281,1080.0
20260213_150656,AGG_ORACLE_FCFS,6021,1,60210001,100.0,100.0,13,48,5,9,4,44.0,0.0012760162353515625,813.3333333333333
20260213_150656,AGG_ORACLE_FCFS,6021,1,60210001,100.0,100.0,14,52,6,12,4,56.0,0.011307001113891602,1440.0
20260213_150656,AGG_ORACLE_FCFS,6021,1,60210001,100.0,100.0,15,56,6,10,4,44.0,0.00506591796875,1340.0
20260213_150656,AGG_ORACLE_FCFS,6021,1,60210001,100.0,100.0,16,60,6,9,4,40.0,0.0013201236724853516,1480.0
20260213_150656,CE_NAIVE,6021,1,60210001,100.0,100.0,1,0,0,1,1,0.0,0.08769989013671875,0.0
