timestamp,solver,seed,rep,run_seed,coord_sigma,real_sigma,enable_deviation,total_time_sec,sum_solver_time_sec,total_obj,avg_Qsum,avg_backlog,avg_pushed,fairness_max_gap
20260213_151714,GREEDY_CENTRALIZED,1562,1,15620001,100.0,100.0,true,0.028170108795166016,0.027617931365966797,232.0,2.1875,6.125,3.25,8.0
20260213_151714,GREEDY_CENTRALIZED,2244,1,22440001,100.0,100.0,true,0.0281980037689209,0.027662038803100586,232.0,2.1875,6.125,3.25,8.0
20260213_151714,GREEDY_CENTRALIZED,7298,1,72980001,100.0,100.0,true,0.02852916717529297,0.028004884719848633,232.0,2.1875,6.125,3.25,8.0
20260213_151714,GREEDY_CENTRALIZED,8847,1,88470001,100.0,100.0,true,0.02824997901916504,0.027698040008544922,232.0,2.1875,6.125,3.25,8.0
20260213_151714,GREEDY_CENTRALIZED,6318,1,63180001,100.0,100.0,true,0.02838611602783203,0.02787303924560547,232.0,2.1875,6.125,3.25,8.0
20260213_151714,GREEDY_CENTRALIZED,7261,1,72610001,100.0,100.0,true,0.028290987014770508,0.027718067169189453,232.0,2.1875,6.125,3.25,8.0
20260213_151714,GREEDY_CENTRALIZED,3149,1,31490001,100.0,100.0,true,0.028301000595092773,0.027809858322143555,232.0,2.1875,6.125,3.25,8.0
20260213_151714,GREEDY_CENTRALIZED,7427,1,74270001,100.0,100.0,true,0.028038978576660156,0.027486324310302734,232.0,2.1875,6.125,3.25,8.0
20260213_151714,GREEDY_CENTRALIZED,6882,1,68820001,100.0,100.0,true,0.028269052505493164,0.027775287628173828,232.0,2.1875,6.125,3.25,8.0
20260213_151714,GREEDY_CENTRALIZED,9841,1,98410001,100.0,100.0,true,0.028216123580932617,0.027642488479614258,232.0,2.1875,6.125,3.25,8.0
20260213_151714,GREEDY_CENTRALIZED,6351,1,63510001,100.0,100.0,true,0.028995037078857422,0.0284879207611084,232.0,2.1875,6.125,3.25,8.0
20260213_151714,GREEDY_CENTRALIZED,9611,1,96110001,100.0,100.0,true,0.027784109115600586,0.027286291122436523,232.0,2.1875,6.125,3.25,8.0
20260213_151714,GREEDY_CENTRALIZED,5178,1,51780001,100.0,100.0,true,0.028295040130615234,0.02774357795715332,232.0,2.1875,6.125,3.25,8.0
20260213_151714,GREEDY_CENTRALIZED,8915,1,89150001,100.0,100.0,true,0.028393983840942383,0.027837514877319336,232.0,2.1875,6.125,3.25,8.0
20260213_151714,GREEDY_CENTRALIZED,361,1,3610001,100.0,100.0,true,0.028569936752319336,0.02803802490234375,232.0,2.1875,6.125,3.25,8.0
20260213_151714,GREEDY_CENTRALIZED,3803,1,38030001,100.0,100.0,true,0.027611970901489258,0.027068138122558594,232.0,2.1875,6.125,3.25,8.0
20260213_151714,GREEDY_CENTRALIZED,1030,1,10300001,100.0,100.0,true,0.028564929962158203,0.028000354766845703,232.0,2.1875,6.125,3.25,8.0
20260213_151714,GREEDY_CENTRALIZED,6073,1,60730001,100.0,100.0,true,0.02861785888671875,0.028040409088134766,232.0,2.1875,6.125,3.25,8.0
20260213_151714,GREEDY_CENTRALIZED,532,1,5320001,100.0,100.0,true,0.02805495262145996,0.027501821517944336,232.0,2.1875,6.125,3.25,8.0
20260213_151714,GREEDY_CENTRALIZED,9099,1,90990001,100.0,100.0,true,0.02767205238342285,0.027177810668945312,232.0,2.1875,6.125,3.25,8.0
20260213_151714,GREEDY_CENTRALIZED,3999,1,39990001,100.0,100.0,true,0.028296947479248047,0.027741670608520508,232.0,2.1875,6.125,3.25,8.0
20260213_151714,GREEDY_CENTRALIZED,9370,1,93700001,100.0,100.0,true,0.028210878372192383,0.027663469314575195,232.0,2.1875,6.125,3.25,8.0
20260213_151714,GREEDY_CENTRALIZED,5010,1,50100001,100.0,100.0,true,0.02808213233947754,0.027567625045776367,232.0,2.1875,6.125,3.25,8.0
20260213_151714,GREEDY_CENTRALIZED,7048,1,70480001,100.0,100.0,true,0.028495073318481445,0.02790379524230957,232.0,2.1875,6.125,3.25,8.0
20260213_151714,GREEDY_CENTRALIZED,4111,1,41110001,100.0,100.0,true,0.028662919998168945,0.028133630752563477,232.0,2.1875,6.125,3.25,8.0
20260213_151714,GREEDY_CENTRALIZED,2921,1,29210001,100.0,100.0,true,0.027751922607421875,0.027202844619750977,232.0,2.1875,6.125,3.25,8.0
20260213_151714,GREEDY_CENTRALIZED,8503,1,85030001,100.0,100.0,true,0.027792930603027344,0.02729320526123047,232.0,2.1875,6.125,3.25,8.0
20260213_151714,GREEDY_CENTRALIZED,4576,1,45760001,100.0,100.0,true,0.028036117553710938,0.02749347686767578,232.0,2.1875,6.125,3.25,8.0
20260213_151714,GREEDY_CENTRALIZED,4863,1,48630001,100.0,100.0,true,0.028431177139282227,0.027846336364746094,232.0,2.1875,6.125,3.25,8.0
20260213_151714,GREEDY_CENTRALIZED,1157,1,11570001,100.0,100.0,true,0.02820110321044922,0.027617454528808594,232.0,2.1875,6.125,3.25,8.0
20260213_151714,GREEDY_CENTRALIZED,7445,1,74450001,100.0,100.0,true,0.028293132781982422,0.02776193618774414,232.0,2.1875,6.125,3.25,8.0
20260213_151714,GREEDY_CENTRALIZED,7919,1,79190001,100.0,100.0,true,0.027970075607299805,0.027415990829467773,232.0,2.1875,6.125,3.25,8.0
20260213_151714,GREEDY_CENTRALIZED,9026,1,90260001,100.0,100.0,true,0.028369903564453125,0.02779698371887207,232.0,2.1875,6.125,3.25,8.0
20260213_151714,GREEDY_CENTRALIZED,8825,1,88250001,100.0,100.0,true,0.028225183486938477,0.02766871452331543,232.0,2.1875,6.125,3.25,8.0
20260213_151714,GREEDY_CENTRALIZED,7801,1,78010001,100.0,100.0,true,0.027877092361450195,0.027350664138793945,232.0,2.1875,6.125,3.25,8.0
20260213_151714,GREEDY_CENTRALIZED,3576,1,35760001,100.0,100.0,true,0.027958154678344727,0.027416467666625977,232.0,2.1875,6.125,3.25,8.0
20260213_151714,GREEDY_CENTRALIZED,5108,1,51080001,100.0,100.0,true,0.02881789207458496,0.02829456329345703,232.0,2.1875,6.125,3.25,8.0
20260213_151714,GREEDY_CENTRALIZED,7346,1,73460001,100.0,100.0,true,0.02797389030456543,0.027454376220703125,232.0,2.1875,6.125,3.25,8.0
20260213_151714,GREEDY_CENTRALIZED,2659,1,26590001,100.0,100.0,true,0.027625083923339844,0.02712273597717285,232.0,2.1875,6.125,3.25,8.0
20260213_151714,GREEDY_CENTRALIZED,1301,1,13010001,100.0,100.0,true,0.027863025665283203,0.027321338653564453,232.0,2.1875,6.125,3.25,8.0
