timestamp,solver,seed,rep,run_seed,coord_sigma,real_sigma,enable_deviation,total_time_sec,sum_solver_time_sec,total_obj,avg_Qsum,avg_backlog,avg_pushed,fairness_max_gap
20260213_130410,GREEDY_CENTRALIZED,1,1,10001,20.0,20.0,true,0.2692101001739502,0.2519400119781494,232.0,2.1875,6.125,3.25,8.0
20260213_130410,GREEDY_CENTRALIZED,2,1,20001,20.0,20.0,true,0.0075261592864990234,0.0070073604583740234,232.0,2.1875,6.125,3.25,8.0
20260213_130410,AGG_ORACLE_FCFS,1,1,10001,20.0,20.0,true,0.008064031600952148,0.007561683654785156,288.0,2.625,6.125,3.25,8.0
20260213_130410,AGG_ORACLE_FCFS,2,1,20001,20.0,20.0,true,0.013908863067626953,0.01339268684387207,282.0,2.625,6.125,3.25,8.0
20260213_130410,CE_NAIVE,1,1,10001,20.0,20.0,true,12.955232858657837,12.954817295074463,265.0,3.5,4.625,3.5625,10.333333333333334
20260213_130410,CE_NAIVE,2,1,20001,20.0,20.0,true,2.647243022918701,2.6468825340270996,265.0,3.5625,4.625,3.5625,10.333333333333334
20260213_130410,CE_FULL,1,1,10001,20.0,20.0,true,193.1071138381958,193.10617971420288,258.0,3.125,5.0,3.4375,8.333333333333334
20260213_130410,CE_FULL,2,1,20001,20.0,20.0,true,133.78892397880554,133.78810143470764,299.0,3.375,4.75,3.4375,9.0
20260213_130410,RRCE_PNE,1,1,10001,20.0,20.0,true,3.399152994155884,3.3975517749786377,514.0,3.625,6.0,3.4375,14.0
20260213_130410,RRCE_PNE,2,1,20001,20.0,20.0,true,3.0255260467529297,3.0238230228424072,505.0,3.5625,6.0625,3.4375,14.0
