timestamp,solver,seed,rep,run_seed,coord_sigma,real_sigma,enable_deviation,total_time_sec,sum_solver_time_sec,total_obj,avg_Qsum,avg_backlog,avg_pushed,fairness_max_gap
20260213_132655,GREEDY_CENTRALIZED,4,1,40001,10.0,10.0,true,0.02409195899963379,0.021472692489624023,232.0,2.1875,6.125,3.25,8.0
20260213_132655,GREEDY_CENTRALIZED,5,1,50001,10.0,10.0,true,0.016560077667236328,0.01535487174987793,232.0,2.1875,6.125,3.25,8.0
20260213_132655,AGG_ORACLE_FCFS,4,1,40001,10.0,10.0,true,0.02101588249206543,0.01983332633972168,282.0,2.625,6.125,3.25,8.0
20260213_132655,AGG_ORACLE_FCFS,5,1,50001,10.0,10.0,true,0.2130129337310791,0.21205544471740723,288.0,2.625,6.125,3.25,8.0
20260213_132655,CE_NAIVE,4,1,40001,10.0,10.0,true,2.9000470638275146,2.899610996246338,257.0,3.1875,4.9375,3.4375,10.0
20260213_132655,CE_NAIVE,5,1,50001,10.0,10.0,true,2.4668710231781006,2.4664840698242188,257.0,3.1875,4.9375,3.4375,10.0
20260213_132655,CE_FULL,4,1,40001,10.0,10.0,true,114.92450094223022,114.92388153076172,269.0,3.4375,4.6875,3.5,10.0
20260213_132655,CE_FULL,5,1,50001,10.0,10.0,true,144.9703872203827,144.96938705444336,258.0,3.25,5.0,3.4375,8.333333333333334
20260213_132655,RRCE_PNE,4,1,40001,10.0,10.0,true,2.229910135269165,2.228574275970459,554.0,3.5625,5.9375,3.4375,14.0
20260213_132655,RRCE_PNE,5,1,50001,10.0,10.0,true,1.8508169651031494,1.8494837284088135,554.0,3.5625,5.9375,3.4375,14.0
