timestamp,solver,seed,rep,run_seed,coord_sigma,real_sigma,epoch,t,Qsum,n_backlog,n_pushed,J_coord,solver_time_sec,fairness_ep
20260213_145649,GREEDY_CENTRALIZED,4342,1,43420001,20.0,20.0,1,0,0,2,2,0.0,0.04275012016296387,0.0
20260213_145649,GREEDY_CENTRALIZED,4342,1,43420001,20.0,20.0,2,4,0,6,4,8.0,0.0390620231628418,720.0
20260213_145649,GREEDY_CENTRALIZED,4342,1,43420001,20.0,20.0,3,8,0,7,4,12.0,0.0003249645233154297,720.0
20260213_145649,GREEDY_CENTRALIZED,4342,1,43420001,20.0,20.0,4,12,1,10,4,24.0,0.038175106048583984,640.0
20260213_145649,GREEDY_CENTRALIZED,4342,1,43420001,20.0,20.0,5,16,1,11,4,28.0,0.07115578651428223,720.0
20260213_145649,GREEDY_CENTRALIZED,4342,1,43420001,20.0,20.0,6,20,1,12,4,32.0,0.01197195053100586,824.0
20260213_145649,GREEDY_CENTRALIZED,4342,1,43420001,20.0,20.0,7,24,2,15,5,55.0,0.18865013122558594,1044.0
20260213_145649,GREEDY_CENTRALIZED,4342,1,43420001,20.0,20.0,8,28,3,15,5,55.0,0.11565399169921875,1105.0
20260213_145649,GREEDY_CENTRALIZED,4342,1,43420001,20.0,20.0,9,32,4,16,7,212.0,0.4251708984375,887.5
20260213_145649,GREEDY_CENTRALIZED,4342,1,43420001,20.0,20.0,10,36,7,14,5,60.0,0.04898786544799805,616.6666666666666
20260213_145649,GREEDY_CENTRALIZED,4342,1,43420001,20.0,20.0,11,40,8,13,5,53.0,0.032447099685668945,725.0
20260213_145649,GREEDY_CENTRALIZED,4342,1,43420001,20.0,20.0,12,44,9,14,5,78.0,0.05123496055603027,930.0
20260213_145649,GREEDY_CENTRALIZED,4342,1,43420001,20.0,20.0,13,48,10,16,5,114.0,0.2972121238708496,570.0
20260213_145649,GREEDY_CENTRALIZED,4342,1,43420001,20.0,20.0,14,52,11,16,6,190.0,0.22160005569458008,840.0
20260213_145649,GREEDY_CENTRALIZED,4342,1,43420001,20.0,20.0,15,56,13,16,6,222.0,0.3051259517669678,680.0
20260213_145649,GREEDY_CENTRALIZED,4342,1,43420001,20.0,20.0,16,60,15,13,6,192.0,0.024012088775634766,1416.0
20260213_145649,AGG_ORACLE_FCFS,4342,1,43420001,20.0,20.0,1,0,0,2,2,0.0,3.695487976074219e-5,0.0
20260213_145649,AGG_ORACLE_FCFS,4342,1,43420001,20.0,20.0,2,4,0,6,4,8.0,0.00015115737915039062,720.0
20260213_145649,AGG_ORACLE_FCFS,4342,1,43420001,20.0,20.0,3,8,0,7,4,12.0,0.0003178119659423828,720.0
20260213_145649,AGG_ORACLE_FCFS,4342,1,43420001,20.0,20.0,4,12,1,10,4,141.0,0.002641916275024414,5385.0
20260213_145649,AGG_ORACLE_FCFS,4342,1,43420001,20.0,20.0,5,16,1,11,4,266.0,0.020400047302246094,11250.0
20260213_145649,AGG_ORACLE_FCFS,4342,1,43420001,20.0,20.0,6,20,1,12,4,370.0,0.011122941970825195,13940.0
20260213_145649,AGG_ORACLE_FCFS,4342,1,43420001,20.0,20.0,7,24,2,15,5,785.0,0.12070703506469727,28025.0
20260213_145649,AGG_ORACLE_FCFS,4342,1,43420001,20.0,20.0,8,28,3,15,6,752.0,0.16553092002868652,39840.0
20260213_145649,AGG_ORACLE_FCFS,4342,1,43420001,20.0,20.0,9,32,5,15,7,1094.0,0.11808204650878906,40905.0
20260213_145649,AGG_ORACLE_FCFS,4342,1,43420001,20.0,20.0,10,36,8,13,6,1059.0,0.026203155517578125,18508.0
20260213_145649,AGG_ORACLE_FCFS,4342,1,43420001,20.0,20.0,11,40,10,11,4,768.0,0.0057430267333984375,20390.0
20260213_145649,AGG_ORACLE_FCFS,4342,1,43420001,20.0,20.0,12,44,10,13,5,567.0,0.025799989700317383,32140.0
20260213_145649,AGG_ORACLE_FCFS,4342,1,43420001,20.0,20.0,13,48,11,15,5,895.0,0.0989079475402832,31242.0
20260213_145649,AGG_ORACLE_FCFS,4342,1,43420001,20.0,20.0,14,52,12,15,6,1384.0,0.1800389289855957,42885.0
20260213_145649,AGG_ORACLE_FCFS,4342,1,43420001,20.0,20.0,15,56,14,15,6,1936.0,0.1053769588470459,52020.0
20260213_145649,AGG_ORACLE_FCFS,4342,1,43420001,20.0,20.0,16,60,16,12,6,1823.0,0.012862920761108398,55255.0
20260213_145649,CE_NAIVE,4342,1,43420001,20.0,20.0,1,0,0,2,2,0.0,6.313521862030029,0.0
20260213_145649,CE_NAIVE,4342,1,43420001,20.0,20.0,2,4,0,6,5,10.0,0.8271598815917969,595.0
20260213_145649,CE_NAIVE,4342,1,43420001,20.0,20.0,3,8,1,6,5,10.0,0.3080480098724365,595.0
20260213_145649,CE_NAIVE,4342,1,43420001,20.0,20.0,4,12,2,8,5,20.0,0.5868308544158936,520.0
20260213_145649,CE_NAIVE,4342,1,43420001,20.0,20.0,5,16,3,8,5,20.0,0.23169517517089844,526.0
20260213_145649,CE_NAIVE,4342,1,43420001,20.0,20.0,6,20,4,8,5,20.0,0.30959415435791016,477.5
20260213_145649,CE_NAIVE,4342,1,43420001,20.0,20.0,7,24,5,10,5,30.0,0.29827308654785156,1075.0
20260213_145649,CE_NAIVE,4342,1,43420001,20.0,20.0,8,28,6,10,5,30.0,0.3330559730529785,440.0
20260213_145649,CE_NAIVE,4342,1,43420001,20.0,20.0,9,32,7,11,5,63.0,0.3265659809112549,1025.0
20260213_145649,CE_NAIVE,4342,1,43420001,20.0,20.0,10,36,8,11,5,45.0,0.3484640121459961,1475.0
20260213_145649,CE_NAIVE,4342,1,43420001,20.0,20.0,11,40,9,10,5,46.0,0.27516818046569824,505.0
20260213_145649,CE_NAIVE,4342,1,43420001,20.0,20.0,12,44,10,11,4,44.0,0.34890294075012207,1460.0
20260213_145649,CE_NAIVE,4342,1,43420001,20.0,20.0,13,48,10,14,5,94.0,0.25116896629333496,580.0
20260213_145649,CE_NAIVE,4342,1,43420001,20.0,20.0,14,52,11,14,5,110.0,0.2586519718170166,640.0
20260213_145649,CE_NAIVE,4342,1,43420001,20.0,20.0,15,56,12,15,5,131.0,0.4323439598083496,493.3333333333335
20260213_145649,CE_NAIVE,4342,1,43420001,20.0,20.0,16,60,13,13,6,168.0,0.2743110656738281,1192.0
20260213_145649,RRCE_PNE,4342,1,43420001,20.0,20.0,1,0,0,2,2,0.0,0.09674215316772461,0.0
20260213_145649,RRCE_PNE,4342,1,43420001,20.0,20.0,2,4,0,6,5,10.0,0.11419892311096191,595.0
20260213_145649,RRCE_PNE,4342,1,43420001,20.0,20.0,3,8,2,6,5,10.0,0.18000197410583496,595.0
20260213_145649,RRCE_PNE,4342,1,43420001,20.0,20.0,4,12,3,8,5,20.0,0.1994791030883789,720.0
20260213_145649,RRCE_PNE,4342,1,43420001,20.0,20.0,5,16,4,8,5,20.0,0.1844480037689209,1036.6666666666667
20260213_145649,RRCE_PNE,4342,1,43420001,20.0,20.0,6,20,5,8,5,20.0,0.21525979042053223,1320.0
20260213_145649,RRCE_PNE,4342,1,43420001,20.0,20.0,7,24,6,10,5,46.0,0.19800710678100586,1385.0
20260213_145649,RRCE_PNE,4342,1,43420001,20.0,20.0,8,28,7,10,5,44.0,0.3036179542541504,1052.5
20260213_145649,RRCE_PNE,4342,1,43420001,20.0,20.0,9,32,8,11,5,77.0,0.1993558406829834,1892.5
20260213_145649,RRCE_PNE,4342,1,43420001,20.0,20.0,10,36,9,11,5,55.0,0.36066102981567383,925.0
20260213_145649,RRCE_PNE,4342,1,43420001,20.0,20.0,11,40,10,10,5,54.0,0.27239990234375,1075.0
20260213_145649,RRCE_PNE,4342,1,43420001,20.0,20.0,12,44,11,11,4,52.0,0.29708385467529297,1825.0
20260213_145649,RRCE_PNE,4342,1,43420001,20.0,20.0,13,48,11,14,5,106.0,0.26673102378845215,784.0
20260213_145649,RRCE_PNE,4342,1,43420001,20.0,20.0,14,52,12,14,5,122.0,0.2552070617675781,440.0
20260213_145649,RRCE_PNE,4342,1,43420001,20.0,20.0,15,56,13,15,5,145.0,0.3408548831939697,456.6666666666665
20260213_145649,RRCE_PNE,4342,1,43420001,20.0,20.0,16,60,14,13,6,182.0,0.2388620376586914,1340.0
