timestamp,solver,seed,rep,run_seed,coord_sigma,real_sigma,epoch,t,Qsum,n_backlog,n_pushed,J_coord,solver_time_sec,fairness_ep
20260213_151627,GREEDY_CENTRALIZED,4886,1,48860001,100.0,100.0,1,0,0,1,1,0.0,0.029816865921020508,0.0
20260213_151627,GREEDY_CENTRALIZED,4886,1,48860001,100.0,100.0,2,4,0,1,1,0.0,5.9604644775390625e-6,0.0
20260213_151627,GREEDY_CENTRALIZED,4886,1,48860001,100.0,100.0,3,8,0,2,2,0.0,5.507469177246094e-5,0.0
20260213_151627,GREEDY_CENTRALIZED,4886,1,48860001,100.0,100.0,4,12,0,3,3,0.0,4.1961669921875e-5,0.0
20260213_151627,GREEDY_CENTRALIZED,4886,1,48860001,100.0,100.0,5,16,0,1,1,0.0,4.0531158447265625e-6,0.0
20260213_151627,GREEDY_CENTRALIZED,4886,1,48860001,100.0,100.0,6,20,0,7,4,12.0,0.0005879402160644531,1000.0
20260213_151627,GREEDY_CENTRALIZED,4886,1,48860001,100.0,100.0,7,24,1,10,4,24.0,0.003837108612060547,1000.0
20260213_151627,GREEDY_CENTRALIZED,4886,1,48860001,100.0,100.0,8,28,1,7,4,12.0,0.00047779083251953125,1000.0
20260213_151627,GREEDY_CENTRALIZED,4886,1,48860001,100.0,100.0,9,32,3,5,4,4.0,0.0001621246337890625,333.3333333333333
20260213_151627,GREEDY_CENTRALIZED,4886,1,48860001,100.0,100.0,10,36,4,6,4,8.0,0.00021195411682128906,573.3333333333334
20260213_151627,GREEDY_CENTRALIZED,4886,1,48860001,100.0,100.0,11,40,4,8,4,16.0,0.0009589195251464844,720.0
20260213_151627,GREEDY_CENTRALIZED,4886,1,48860001,100.0,100.0,12,44,4,7,4,12.0,0.0004749298095703125,720.0
20260213_151627,GREEDY_CENTRALIZED,4886,1,48860001,100.0,100.0,13,48,4,9,4,20.0,0.0016448497772216797,800.0
20260213_151627,GREEDY_CENTRALIZED,4886,1,48860001,100.0,100.0,14,52,4,12,4,32.0,0.01232004165649414,680.0
20260213_151627,GREEDY_CENTRALIZED,4886,1,48860001,100.0,100.0,15,56,4,10,4,52.0,0.0032749176025390625,980.0
20260213_151627,GREEDY_CENTRALIZED,4886,1,48860001,100.0,100.0,16,60,6,9,4,40.0,0.0028340816497802734,1480.0
20260213_151627,AGG_ORACLE_FCFS,4886,1,48860001,100.0,100.0,1,0,0,1,1,0.0,3.409385681152344e-5,0.0
20260213_151627,AGG_ORACLE_FCFS,4886,1,48860001,100.0,100.0,2,4,0,1,1,0.0,4.0531158447265625e-6,0.0
20260213_151627,AGG_ORACLE_FCFS,4886,1,48860001,100.0,100.0,3,8,0,2,2,0.0,1.3828277587890625e-5,0.0
20260213_151627,AGG_ORACLE_FCFS,4886,1,48860001,100.0,100.0,4,12,0,3,3,0.0,3.314018249511719e-5,0.0
20260213_151627,AGG_ORACLE_FCFS,4886,1,48860001,100.0,100.0,5,16,0,1,1,0.0,8.106231689453125e-6,0.0
20260213_151627,AGG_ORACLE_FCFS,4886,1,48860001,100.0,100.0,6,20,0,7,4,12.0,0.000392913818359375,1000.0
20260213_151627,AGG_ORACLE_FCFS,4886,1,48860001,100.0,100.0,7,24,1,10,4,24.0,0.0040018558502197266,1000.0
20260213_151627,AGG_ORACLE_FCFS,4886,1,48860001,100.0,100.0,8,28,1,7,4,12.0,0.0004420280456542969,1000.0
