timestamp,solver,seed,rep,run_seed,coord_sigma,real_sigma,epoch,t,Qsum,n_backlog,n_pushed,J_coord,solver_time_sec,fairness_ep
20260213_144153,GREEDY_CENTRALIZED,2,1,20001,50.0,50.0,1,0,0,1,1,0.0,3.0040740966796875e-5,0.0
20260213_144153,GREEDY_CENTRALIZED,2,1,20001,50.0,50.0,2,4,0,4,4,0.0,4.410743713378906e-5,0.0
20260213_144153,GREEDY_CENTRALIZED,2,1,20001,50.0,50.0,3,8,1,4,4,0.0,3.600120544433594e-5,0.0
20260213_144153,GREEDY_CENTRALIZED,2,1,20001,50.0,50.0,4,12,1,6,4,8.0,0.00016498565673828125,960.0
20260213_144153,GREEDY_CENTRALIZED,2,1,20001,50.0,50.0,5,16,1,6,4,8.0,0.00013494491577148438,960.0
20260213_144153,GREEDY_CENTRALIZED,2,1,20001,50.0,50.0,6,20,1,7,4,12.0,0.00029397010803222656,720.0
20260213_144153,GREEDY_CENTRALIZED,2,1,20001,50.0,50.0,7,24,1,8,4,16.0,0.0006930828094482422,813.3333333333334
20260213_144153,GREEDY_CENTRALIZED,2,1,20001,50.0,50.0,8,28,3,8,4,16.0,0.0006289482116699219,1200.0
20260213_144153,GREEDY_CENTRALIZED,2,1,20001,50.0,50.0,9,32,3,8,4,16.0,0.0006740093231201172,906.6666666666666
20260213_144153,GREEDY_CENTRALIZED,2,1,20001,50.0,50.0,10,36,3,9,4,20.0,0.001249074935913086,860.0
20260213_144153,GREEDY_CENTRALIZED,2,1,20001,50.0,50.0,11,40,3,9,4,20.0,0.001435995101928711,720.0
20260213_144153,GREEDY_CENTRALIZED,2,1,20001,50.0,50.0,12,44,3,9,4,20.0,0.0015368461608886719,860.0
20260213_144153,GREEDY_CENTRALIZED,2,1,20001,50.0,50.0,13,48,3,10,4,24.0,0.003200054168701172,360.0
20260213_144153,GREEDY_CENTRALIZED,2,1,20001,50.0,50.0,14,52,3,10,4,24.0,0.010760068893432617,1000.0
20260213_144153,GREEDY_CENTRALIZED,2,1,20001,50.0,50.0,15,56,4,10,4,24.0,0.0026710033416748047,1200.0
20260213_144153,GREEDY_CENTRALIZED,2,1,20001,50.0,50.0,16,60,4,9,4,34.0,0.0010881423950195312,300.0
20260213_144153,AGG_ORACLE_FCFS,2,1,20001,50.0,50.0,1,0,0,1,1,0.0,1.3113021850585938e-5,0.0
20260213_144153,AGG_ORACLE_FCFS,2,1,20001,50.0,50.0,2,4,0,4,4,0.0,4.100799560546875e-5,0.0
20260213_144153,AGG_ORACLE_FCFS,2,1,20001,50.0,50.0,3,8,1,4,4,0.0,3.314018249511719e-5,0.0
20260213_144153,AGG_ORACLE_FCFS,2,1,20001,50.0,50.0,4,12,1,6,4,8.0,0.00016498565673828125,960.0
20260213_144153,AGG_ORACLE_FCFS,2,1,20001,50.0,50.0,5,16,1,6,4,8.0,0.00014901161193847656,960.0
20260213_144153,AGG_ORACLE_FCFS,2,1,20001,50.0,50.0,6,20,1,7,4,12.0,0.0003249645233154297,720.0
20260213_144153,AGG_ORACLE_FCFS,2,1,20001,50.0,50.0,7,24,1,8,4,16.0,0.0007081031799316406,813.3333333333334
20260213_144153,AGG_ORACLE_FCFS,2,1,20001,50.0,50.0,8,28,3,8,4,16.0,0.0006270408630371094,1200.0
20260213_144153,AGG_ORACLE_FCFS,2,1,20001,50.0,50.0,9,32,3,8,4,16.0,0.0006549358367919922,906.6666666666666
20260213_144153,AGG_ORACLE_FCFS,2,1,20001,50.0,50.0,10,36,3,9,4,20.0,0.001313924789428711,860.0
20260213_144153,AGG_ORACLE_FCFS,2,1,20001,50.0,50.0,11,40,3,9,4,20.0,0.0014920234680175781,720.0
20260213_144153,AGG_ORACLE_FCFS,2,1,20001,50.0,50.0,12,44,3,9,4,20.0,0.0018620491027832031,860.0
20260213_144153,AGG_ORACLE_FCFS,2,1,20001,50.0,50.0,13,48,3,10,4,24.0,0.009394168853759766,360.0
20260213_144153,AGG_ORACLE_FCFS,2,1,20001,50.0,50.0,14,52,4,10,4,24.0,0.0028960704803466797,1000.0
20260213_144153,AGG_ORACLE_FCFS,2,1,20001,50.0,50.0,15,56,4,10,4,24.0,0.0025811195373535156,1200.0
20260213_144153,AGG_ORACLE_FCFS,2,1,20001,50.0,50.0,16,60,4,9,4,34.0,0.0009799003601074219,300.0
20260213_144153,CE_NAIVE,2,1,20001,50.0,50.0,1,0,0,1,1,0.0,0.09026217460632324,0.0
20260213_144153,CE_NAIVE,2,1,20001,50.0,50.0,2,4,0,4,4,0.0,0.09600400924682617,0.0
20260213_144153,CE_NAIVE,2,1,20001,50.0,50.0,3,8,1,4,4,0.0,0.09369802474975586,0.0
20260213_144153,CE_NAIVE,2,1,20001,50.0,50.0,4,12,1,6,6,12.0,0.10957193374633789,120.0
20260213_144153,CE_NAIVE,2,1,20001,50.0,50.0,5,16,3,4,4,0.0,0.09168601036071777,0.0
20260213_144153,CE_NAIVE,2,1,20001,50.0,50.0,6,20,3,5,4,4.0,0.09642696380615234,240.0
20260213_144153,CE_NAIVE,2,1,20001,50.0,50.0,7,24,3,6,6,12.0,0.10205698013305664,240.0
20260213_144153,CE_NAIVE,2,1,20001,50.0,50.0,8,28,5,4,4,0.0,0.10256600379943848,0.0
20260213_144153,CE_NAIVE,2,1,20001,50.0,50.0,9,32,5,4,4,0.0,0.09567403793334961,0.0
20260213_144153,CE_NAIVE,2,1,20001,50.0,50.0,10,36,5,5,4,4.0,0.16066312789916992,240.0
20260213_144153,CE_NAIVE,2,1,20001,50.0,50.0,11,40,5,5,5,5.0,0.17133498191833496,120.0
20260213_144153,CE_NAIVE,2,1,20001,50.0,50.0,12,44,6,4,3,4.0,0.16535091400146484,360.0
