timestamp,solver,seed,rep,run_seed,coord_sigma,real_sigma,epoch,t,Qsum,n_backlog,n_pushed,J_coord,solver_time_sec,fairness_ep
20260204_121323,GREEDY_CENTRALIZED,1,1,10001,100.0,100.0,1,0,0,1,1,0.0,3.790855407714844e-5,0.0
20260204_121323,GREEDY_CENTRALIZED,1,1,10001,100.0,100.0,2,4,0,1,1,1.0,1.9073486328125e-6,0.0
20260204_121323,GREEDY_CENTRALIZED,1,1,10001,100.0,100.0,3,8,0,2,2,5.0,8.106231689453125e-6,540.0
20260204_121323,GREEDY_CENTRALIZED,1,1,10001,100.0,100.0,4,12,0,3,3,7.0,5.0067901611328125e-6,695.0
20260204_121323,GREEDY_CENTRALIZED,1,1,10001,100.0,100.0,5,16,0,1,1,0.0,9.5367431640625e-7,0.0
20260204_121323,GREEDY_CENTRALIZED,1,1,10001,100.0,100.0,6,20,0,7,2,26.0,0.00011491775512695312,1333.3333333333333
20260204_121323,GREEDY_CENTRALIZED,1,1,10001,100.0,100.0,7,24,0,12,4,75.0,0.0037469863891601562,2033.3333333333335
20260204_121323,GREEDY_CENTRALIZED,1,1,10001,100.0,100.0,8,28,1,9,1,98.0,0.0004038810729980469,2833.3333333333335
20260204_121323,GREEDY_CENTRALIZED,1,1,10001,100.0,100.0,9,32,0,10,1,132.0,0.0008111000061035156,2533.333333333333
20260204_121323,GREEDY_CENTRALIZED,1,1,10001,100.0,100.0,10,36,0,14,4,178.0,0.023588895797729492,3815.0
20260204_121323,GREEDY_CENTRALIZED,2,1,20001,100.0,100.0,1,0,0,1,1,0.0,1.0013580322265625e-5,0.0
20260204_121323,GREEDY_CENTRALIZED,2,1,20001,100.0,100.0,2,4,0,1,1,1.0,1.9073486328125e-6,0.0
20260204_121323,GREEDY_CENTRALIZED,2,1,20001,100.0,100.0,3,8,0,2,2,5.0,5.9604644775390625e-6,540.0
20260204_121323,GREEDY_CENTRALIZED,2,1,20001,100.0,100.0,4,12,0,3,3,7.0,4.76837158203125e-6,695.0
20260204_121323,GREEDY_CENTRALIZED,2,1,20001,100.0,100.0,5,16,0,1,1,0.0,1.9073486328125e-6,0.0
20260204_121323,GREEDY_CENTRALIZED,2,1,20001,100.0,100.0,6,20,0,7,2,26.0,0.000102996826171875,1333.3333333333333
20260204_121323,GREEDY_CENTRALIZED,2,1,20001,100.0,100.0,7,24,0,12,4,75.0,0.0036780834197998047,2033.3333333333335
20260204_121323,GREEDY_CENTRALIZED,2,1,20001,100.0,100.0,8,28,1,9,1,98.0,0.0004429817199707031,2833.3333333333335
20260204_121323,GREEDY_CENTRALIZED,2,1,20001,100.0,100.0,9,32,0,10,1,132.0,0.006059885025024414,2533.333333333333
20260204_121323,GREEDY_CENTRALIZED,2,1,20001,100.0,100.0,10,36,0,14,4,178.0,0.018988847732543945,3815.0
20260204_121323,GREEDY_CENTRALIZED,3,1,30001,100.0,100.0,1,0,0,1,1,0.0,6.9141387939453125e-6,0.0
20260204_121323,GREEDY_CENTRALIZED,3,1,30001,100.0,100.0,2,4,0,1,1,1.0,1.9073486328125e-6,0.0
20260204_121323,GREEDY_CENTRALIZED,3,1,30001,100.0,100.0,3,8,0,2,2,5.0,7.152557373046875e-6,540.0
20260204_121323,GREEDY_CENTRALIZED,3,1,30001,100.0,100.0,4,12,0,3,3,7.0,5.0067901611328125e-6,695.0
20260204_121323,GREEDY_CENTRALIZED,3,1,30001,100.0,100.0,5,16,0,1,1,0.0,3.0994415283203125e-6,0.0
20260204_121323,GREEDY_CENTRALIZED,3,1,30001,100.0,100.0,6,20,0,7,2,26.0,0.00010085105895996094,1333.3333333333333
20260204_121323,GREEDY_CENTRALIZED,3,1,30001,100.0,100.0,7,24,0,12,4,75.0,0.0038299560546875,2033.3333333333335
20260204_121323,GREEDY_CENTRALIZED,3,1,30001,100.0,100.0,8,28,1,9,1,98.0,0.0004420280456542969,2833.3333333333335
20260204_121323,GREEDY_CENTRALIZED,3,1,30001,100.0,100.0,9,32,0,10,1,132.0,0.0007750988006591797,2533.333333333333
20260204_121323,GREEDY_CENTRALIZED,3,1,30001,100.0,100.0,10,36,0,14,4,178.0,0.018437862396240234,3815.0
20260204_121323,GREEDY_CENTRALIZED,4,1,40001,100.0,100.0,1,0,0,1,1,0.0,7.152557373046875e-6,0.0
20260204_121323,GREEDY_CENTRALIZED,4,1,40001,100.0,100.0,2,4,0,1,1,1.0,9.5367431640625e-7,0.0
20260204_121323,GREEDY_CENTRALIZED,4,1,40001,100.0,100.0,3,8,0,2,2,5.0,5.0067901611328125e-6,540.0
20260204_121323,GREEDY_CENTRALIZED,4,1,40001,100.0,100.0,4,12,0,3,3,7.0,5.0067901611328125e-6,695.0
20260204_121323,GREEDY_CENTRALIZED,4,1,40001,100.0,100.0,5,16,0,1,1,0.0,4.0531158447265625e-6,0.0
20260204_121323,GREEDY_CENTRALIZED,4,1,40001,100.0,100.0,6,20,0,7,2,26.0,0.00010395050048828125,1333.3333333333333
20260204_121323,GREEDY_CENTRALIZED,4,1,40001,100.0,100.0,7,24,0,12,4,75.0,0.006058216094970703,2033.3333333333335
20260204_121323,GREEDY_CENTRALIZED,4,1,40001,100.0,100.0,8,28,1,9,1,98.0,0.00043010711669921875,2833.3333333333335
20260204_121323,GREEDY_CENTRALIZED,4,1,40001,100.0,100.0,9,32,0,10,1,132.0,0.0008449554443359375,2533.333333333333
20260204_121323,GREEDY_CENTRALIZED,4,1,40001,100.0,100.0,10,36,0,14,4,178.0,0.019006967544555664,3815.0
20260204_121323,GREEDY_CENTRALIZED,5,1,50001,100.0,100.0,1,0,0,1,1,0.0,6.9141387939453125e-6,0.0
20260204_121323,GREEDY_CENTRALIZED,5,1,50001,100.0,100.0,2,4,0,1,1,1.0,1.9073486328125e-6,0.0
20260204_121323,GREEDY_CENTRALIZED,5,1,50001,100.0,100.0,3,8,0,2,2,5.0,8.106231689453125e-6,540.0
20260204_121323,GREEDY_CENTRALIZED,5,1,50001,100.0,100.0,4,12,0,3,3,7.0,5.0067901611328125e-6,695.0
20260204_121323,GREEDY_CENTRALIZED,5,1,50001,100.0,100.0,5,16,0,1,1,0.0,1.9073486328125e-6,0.0
20260204_121323,GREEDY_CENTRALIZED,5,1,50001,100.0,100.0,6,20,0,7,2,26.0,0.00010800361633300781,1333.3333333333333
20260204_121323,GREEDY_CENTRALIZED,5,1,50001,100.0,100.0,7,24,0,12,4,75.0,0.003709077835083008,2033.3333333333335
20260204_121323,GREEDY_CENTRALIZED,5,1,50001,100.0,100.0,8,28,1,9,1,98.0,0.0026290416717529297,2833.3333333333335
20260204_121323,GREEDY_CENTRALIZED,5,1,50001,100.0,100.0,9,32,0,10,1,132.0,0.0007650852203369141,2533.333333333333
20260204_121323,GREEDY_CENTRALIZED,5,1,50001,100.0,100.0,10,36,0,14,4,178.0,0.018541812896728516,3815.0
20260204_121323,GREEDY_CENTRALIZED,6,1,60001,100.0,100.0,1,0,0,1,1,0.0,6.9141387939453125e-6,0.0
20260204_121323,GREEDY_CENTRALIZED,6,1,60001,100.0,100.0,2,4,0,1,1,1.0,2.1457672119140625e-6,0.0
20260204_121323,GREEDY_CENTRALIZED,6,1,60001,100.0,100.0,3,8,0,2,2,5.0,7.152557373046875e-6,540.0
20260204_121323,GREEDY_CENTRALIZED,6,1,60001,100.0,100.0,4,12,0,3,3,7.0,5.0067901611328125e-6,695.0
20260204_121323,GREEDY_CENTRALIZED,6,1,60001,100.0,100.0,5,16,0,1,1,0.0,2.1457672119140625e-6,0.0
20260204_121323,GREEDY_CENTRALIZED,6,1,60001,100.0,100.0,6,20,0,7,2,26.0,0.00010395050048828125,1333.3333333333333
20260204_121323,GREEDY_CENTRALIZED,6,1,60001,100.0,100.0,7,24,0,12,4,75.0,0.0037240982055664062,2033.3333333333335
20260204_121323,GREEDY_CENTRALIZED,6,1,60001,100.0,100.0,8,28,1,9,1,98.0,0.00043392181396484375,2833.3333333333335
20260204_121323,GREEDY_CENTRALIZED,6,1,60001,100.0,100.0,9,32,0,10,1,132.0,0.0008220672607421875,2533.333333333333
20260204_121323,GREEDY_CENTRALIZED,6,1,60001,100.0,100.0,10,36,0,14,4,178.0,0.021520137786865234,3815.0
20260204_121323,GREEDY_CENTRALIZED,7,1,70001,100.0,100.0,1,0,0,1,1,0.0,1.0013580322265625e-5,0.0
20260204_121323,GREEDY_CENTRALIZED,7,1,70001,100.0,100.0,2,4,0,1,1,1.0,1.9073486328125e-6,0.0
20260204_121323,GREEDY_CENTRALIZED,7,1,70001,100.0,100.0,3,8,0,2,2,5.0,7.867813110351562e-6,540.0
20260204_121323,GREEDY_CENTRALIZED,7,1,70001,100.0,100.0,4,12,0,3,3,7.0,5.9604644775390625e-6,695.0
20260204_121323,GREEDY_CENTRALIZED,7,1,70001,100.0,100.0,5,16,0,1,1,0.0,3.0994415283203125e-6,0.0
20260204_121323,GREEDY_CENTRALIZED,7,1,70001,100.0,100.0,6,20,0,7,2,26.0,0.00010395050048828125,1333.3333333333333
20260204_121323,GREEDY_CENTRALIZED,7,1,70001,100.0,100.0,7,24,0,12,4,75.0,0.0038509368896484375,2033.3333333333335
20260204_121323,GREEDY_CENTRALIZED,7,1,70001,100.0,100.0,8,28,1,9,1,98.0,0.0004401206970214844,2833.3333333333335
20260204_121323,GREEDY_CENTRALIZED,7,1,70001,100.0,100.0,9,32,0,10,1,132.0,0.000843048095703125,2533.333333333333
20260204_121323,GREEDY_CENTRALIZED,7,1,70001,100.0,100.0,10,36,0,14,4,178.0,0.019368886947631836,3815.0
20260204_121323,GREEDY_CENTRALIZED,8,1,80001,100.0,100.0,1,0,0,1,1,0.0,7.867813110351562e-6,0.0
20260204_121323,GREEDY_CENTRALIZED,8,1,80001,100.0,100.0,2,4,0,1,1,1.0,1.9073486328125e-6,0.0
20260204_121323,GREEDY_CENTRALIZED,8,1,80001,100.0,100.0,3,8,0,2,2,5.0,7.867813110351562e-6,540.0
20260204_121323,GREEDY_CENTRALIZED,8,1,80001,100.0,100.0,4,12,0,3,3,7.0,4.76837158203125e-6,695.0
20260204_121323,GREEDY_CENTRALIZED,8,1,80001,100.0,100.0,5,16,0,1,1,0.0,1.9073486328125e-6,0.0
20260204_121323,GREEDY_CENTRALIZED,8,1,80001,100.0,100.0,6,20,0,7,2,26.0,0.00010395050048828125,1333.3333333333333
20260204_121323,GREEDY_CENTRALIZED,8,1,80001,100.0,100.0,7,24,0,12,4,75.0,0.0037169456481933594,2033.3333333333335
20260204_121323,GREEDY_CENTRALIZED,8,1,80001,100.0,100.0,8,28,1,9,1,98.0,0.00045490264892578125,2833.3333333333335
20260204_121323,GREEDY_CENTRALIZED,8,1,80001,100.0,100.0,9,32,0,10,1,132.0,0.0008258819580078125,2533.333333333333
20260204_121323,GREEDY_CENTRALIZED,8,1,80001,100.0,100.0,10,36,0,14,4,178.0,0.01931905746459961,3815.0
20260204_121323,GREEDY_CENTRALIZED,9,1,90001,100.0,100.0,1,0,0,1,1,0.0,8.106231689453125e-6,0.0
20260204_121323,GREEDY_CENTRALIZED,9,1,90001,100.0,100.0,2,4,0,1,1,1.0,2.1457672119140625e-6,0.0
20260204_121323,GREEDY_CENTRALIZED,9,1,90001,100.0,100.0,3,8,0,2,2,5.0,5.0067901611328125e-6,540.0
20260204_121323,GREEDY_CENTRALIZED,9,1,90001,100.0,100.0,4,12,0,3,3,7.0,5.9604644775390625e-6,695.0
20260204_121323,GREEDY_CENTRALIZED,9,1,90001,100.0,100.0,5,16,0,1,1,0.0,1.9073486328125e-6,0.0
20260204_121323,GREEDY_CENTRALIZED,9,1,90001,100.0,100.0,6,20,0,7,2,26.0,0.00010204315185546875,1333.3333333333333
20260204_121323,GREEDY_CENTRALIZED,9,1,90001,100.0,100.0,7,24,0,12,4,75.0,0.005890846252441406,2033.3333333333335
20260204_121323,GREEDY_CENTRALIZED,9,1,90001,100.0,100.0,8,28,1,9,1,98.0,0.0004410743713378906,2833.3333333333335
