timestamp,solver,seed,rep,run_seed,coord_sigma,real_sigma,epoch,t,Qsum,n_backlog,n_pushed,J_coord,solver_time_sec,fairness_ep
20260204_114802,CE_NAIVE,1,1,10001,200.0,200.0,1,0,0,1,1,0.0,0.2192070484161377,0.0
20260204_114802,CE_NAIVE,1,1,10001,200.0,200.0,2,4,0,1,1,1.0,0.09326386451721191,0.0
20260204_114802,CE_NAIVE,1,1,10001,200.0,200.0,3,8,0,2,2,5.0,0.11540484428405762,540.0
20260204_114802,CE_NAIVE,1,1,10001,200.0,200.0,4,12,0,3,3,7.0,0.21925806999206543,695.0
20260204_114802,CE_NAIVE,1,1,10001,200.0,200.0,5,16,0,1,1,0.0,0.09109091758728027,0.0
20260204_114802,CE_NAIVE,1,1,10001,200.0,200.0,6,20,0,7,4,30.0,3.3354530334472656,1653.3333333333333
20260204_114802,CE_NAIVE,2,1,20001,200.0,200.0,1,0,0,1,1,0.0,0.10384416580200195,0.0
20260204_114802,CE_NAIVE,2,1,20001,200.0,200.0,2,4,0,1,1,1.0,0.0949411392211914,0.0
20260204_114802,CE_NAIVE,2,1,20001,200.0,200.0,3,8,0,2,2,5.0,0.11193203926086426,540.0
20260204_114802,CE_NAIVE,2,1,20001,200.0,200.0,4,12,0,3,3,7.0,0.21548795700073242,695.0
20260204_114802,CE_NAIVE,2,1,20001,200.0,200.0,5,16,0,1,1,0.0,0.09674596786499023,0.0
20260204_114802,CE_NAIVE,2,1,20001,200.0,200.0,6,20,0,7,4,30.0,3.378570079803467,1653.3333333333333
20260204_114802,CE_FULL,1,1,10001,200.0,200.0,1,0,0,1,1,0.0,0.16820883750915527,0.0
20260204_114802,CE_FULL,1,1,10001,200.0,200.0,2,4,0,1,1,1.0,0.15582609176635742,0.0
20260204_114802,CE_FULL,1,1,10001,200.0,200.0,3,8,0,2,2,5.0,0.256072998046875,540.0
20260204_114802,CE_FULL,1,1,10001,200.0,200.0,4,12,0,3,3,7.0,0.3823559284210205,695.0
20260204_114802,CE_FULL,1,1,10001,200.0,200.0,5,16,0,1,1,0.0,0.09508204460144043,0.0
20260204_114802,CE_FULL,1,1,10001,200.0,200.0,6,20,0,7,4,30.0,19.795119047164917,1653.3333333333333
20260204_114802,CE_FULL,2,1,20001,200.0,200.0,1,0,0,1,1,0.0,0.10956215858459473,0.0
20260204_114802,CE_FULL,2,1,20001,200.0,200.0,2,4,0,1,1,1.0,0.0964508056640625,0.0
20260204_114802,CE_FULL,2,1,20001,200.0,200.0,3,8,0,2,2,5.0,0.11622500419616699,540.0
20260204_114802,CE_FULL,2,1,20001,200.0,200.0,4,12,0,3,3,7.0,0.24873709678649902,695.0
20260204_114802,CE_FULL,2,1,20001,200.0,200.0,5,16,0,1,1,0.0,0.09455013275146484,0.0
20260204_114802,CE_FULL,2,1,20001,200.0,200.0,6,20,0,7,4,30.0,3.9418249130249023,1653.3333333333333
20260204_114802,RRCE_PNE,1,1,10001,200.0,200.0,1,0,0,1,1,0.0,0.4018099308013916,0.0
20260204_114802,RRCE_PNE,1,1,10001,200.0,200.0,2,4,0,1,1,1.0,0.176832914352417,0.0
20260204_114802,RRCE_PNE,1,1,10001,200.0,200.0,3,8,0,2,2,5.0,0.20293092727661133,540.0
20260204_114802,RRCE_PNE,1,1,10001,200.0,200.0,4,12,0,3,3,7.0,0.16219305992126465,695.0
20260204_114802,RRCE_PNE,1,1,10001,200.0,200.0,5,16,0,1,1,0.0,0.09110522270202637,0.0
20260204_114802,RRCE_PNE,1,1,10001,200.0,200.0,6,20,0,7,4,30.0,0.2536919116973877,1653.3333333333333
20260204_114802,RRCE_PNE,2,1,20001,200.0,200.0,1,0,0,1,1,0.0,0.09426093101501465,0.0
20260204_114802,RRCE_PNE,2,1,20001,200.0,200.0,2,4,0,1,1,1.0,0.0947561264038086,0.0
20260204_114802,RRCE_PNE,2,1,20001,200.0,200.0,3,8,0,2,2,5.0,0.09768795967102051,540.0
20260204_114802,RRCE_PNE,2,1,20001,200.0,200.0,4,12,0,3,3,7.0,0.09680604934692383,695.0
20260204_114802,RRCE_PNE,2,1,20001,200.0,200.0,5,16,0,1,1,0.0,0.09158205986022949,0.0
20260204_114802,RRCE_PNE,2,1,20001,200.0,200.0,6,20,0,7,4,30.0,0.1132361888885498,1653.3333333333333
