timestamp,solver,seed,rep,run_seed,coord_sigma,real_sigma,epoch,t,Qsum,n_backlog,n_pushed,J_coord,solver_time_sec,fairness_ep
20260213_150640,GREEDY_CENTRALIZED,9332,1,93320001,100.0,100.0,1,0,0,1,1,0.0,2.5987625122070312e-5,0.0
20260213_150640,GREEDY_CENTRALIZED,9332,1,93320001,100.0,100.0,2,4,0,1,1,0.0,3.0994415283203125e-6,0.0
20260213_150640,GREEDY_CENTRALIZED,9332,1,93320001,100.0,100.0,3,8,0,2,2,0.0,1.4066696166992188e-5,0.0
20260213_150640,GREEDY_CENTRALIZED,9332,1,93320001,100.0,100.0,4,12,0,3,3,0.0,1.4066696166992188e-5,0.0
20260213_150640,GREEDY_CENTRALIZED,9332,1,93320001,100.0,100.0,5,16,0,1,1,0.0,4.0531158447265625e-6,0.0
20260213_150640,GREEDY_CENTRALIZED,9332,1,93320001,100.0,100.0,6,20,0,7,4,12.0,0.0002970695495605469,1000.0
20260213_150640,GREEDY_CENTRALIZED,9332,1,93320001,100.0,100.0,7,24,1,10,4,24.0,0.003059864044189453,1000.0
20260213_150640,GREEDY_CENTRALIZED,9332,1,93320001,100.0,100.0,8,28,1,7,4,12.0,0.0003437995910644531,1000.0
20260213_150640,GREEDY_CENTRALIZED,9332,1,93320001,100.0,100.0,9,32,3,5,4,4.0,8.296966552734375e-5,333.3333333333333
20260213_150640,GREEDY_CENTRALIZED,9332,1,93320001,100.0,100.0,10,36,4,6,4,8.0,0.0001678466796875,573.3333333333334
20260213_150640,GREEDY_CENTRALIZED,9332,1,93320001,100.0,100.0,11,40,4,8,4,16.0,0.0007081031799316406,720.0
20260213_150640,GREEDY_CENTRALIZED,9332,1,93320001,100.0,100.0,12,44,4,7,4,12.0,0.0003829002380371094,720.0
20260213_150640,GREEDY_CENTRALIZED,9332,1,93320001,100.0,100.0,13,48,4,9,4,20.0,0.0013949871063232422,800.0
20260213_150640,GREEDY_CENTRALIZED,9332,1,93320001,100.0,100.0,14,52,4,12,4,32.0,0.019621849060058594,680.0
20260213_150640,GREEDY_CENTRALIZED,9332,1,93320001,100.0,100.0,15,56,4,10,4,52.0,0.0026628971099853516,980.0
20260213_150640,GREEDY_CENTRALIZED,9332,1,93320001,100.0,100.0,16,60,6,9,4,40.0,0.0014538764953613281,1480.0
20260213_150640,AGG_ORACLE_FCFS,9332,1,93320001,100.0,100.0,1,0,0,1,1,0.0,1.4066696166992188e-5,0.0
20260213_150640,AGG_ORACLE_FCFS,9332,1,93320001,100.0,100.0,2,4,0,1,1,0.0,3.0994415283203125e-6,0.0
20260213_150640,AGG_ORACLE_FCFS,9332,1,93320001,100.0,100.0,3,8,0,2,2,0.0,1.3113021850585938e-5,0.0
20260213_150640,AGG_ORACLE_FCFS,9332,1,93320001,100.0,100.0,4,12,0,3,3,0.0,1.71661376953125e-5,0.0
20260213_150640,AGG_ORACLE_FCFS,9332,1,93320001,100.0,100.0,5,16,0,1,1,0.0,4.0531158447265625e-6,0.0
20260213_150640,AGG_ORACLE_FCFS,9332,1,93320001,100.0,100.0,6,20,0,7,4,12.0,0.000308990478515625,1000.0
20260213_150640,AGG_ORACLE_FCFS,9332,1,93320001,100.0,100.0,7,24,1,10,4,24.0,0.0031189918518066406,1000.0
20260213_150640,AGG_ORACLE_FCFS,9332,1,93320001,100.0,100.0,8,28,1,7,4,12.0,0.00034689903259277344,1000.0
20260213_150640,AGG_ORACLE_FCFS,9332,1,93320001,100.0,100.0,9,32,3,5,4,4.0,8.606910705566406e-5,333.3333333333333
20260213_150640,AGG_ORACLE_FCFS,9332,1,93320001,100.0,100.0,10,36,4,6,4,14.0,0.0001819133758544922,740.0
20260213_150640,AGG_ORACLE_FCFS,9332,1,93320001,100.0,100.0,11,40,5,8,4,16.0,0.0007798671722412109,720.0
20260213_150640,AGG_ORACLE_FCFS,9332,1,93320001,100.0,100.0,12,44,5,7,4,22.0,0.0003609657287597656,1080.0
20260213_150640,AGG_ORACLE_FCFS,9332,1,93320001,100.0,100.0,13,48,5,9,4,44.0,0.0013661384582519531,813.3333333333333
20260213_150640,AGG_ORACLE_FCFS,9332,1,93320001,100.0,100.0,14,52,6,12,4,56.0,0.015279054641723633,1440.0
20260213_150640,AGG_ORACLE_FCFS,9332,1,93320001,100.0,100.0,15,56,6,10,4,44.0,0.0029599666595458984,1340.0
