timestamp,solver,seed,rep,run_seed,coord_sigma,real_sigma,enable_deviation,total_time_sec,sum_solver_time_sec,total_obj,avg_Qsum,avg_backlog,avg_pushed,fairness_max_gap
20260213_131436,GREEDY_CENTRALIZED,1,1,10001,10.0,10.0,true,0.024131059646606445,0.022215604782104492,232.0,2.1875,6.125,3.25,8.0
20260213_131436,GREEDY_CENTRALIZED,2,1,20001,10.0,10.0,true,0.012206077575683594,0.011306285858154297,232.0,2.1875,6.125,3.25,8.0
20260213_131436,AGG_ORACLE_FCFS,1,1,10001,10.0,10.0,true,0.22185587882995605,0.22107768058776855,288.0,2.625,6.125,3.25,8.0
20260213_131436,AGG_ORACLE_FCFS,2,1,20001,10.0,10.0,true,0.008032083511352539,0.007529735565185547,282.0,2.625,6.125,3.25,8.0
20260213_131436,CE_NAIVE,1,1,10001,10.0,10.0,true,3.1612157821655273,3.1608290672302246,257.0,3.25,4.9375,3.4375,10.0
20260213_131436,CE_NAIVE,2,1,20001,10.0,10.0,true,2.8872389793395996,2.8868165016174316,257.0,3.1875,4.9375,3.4375,10.0
20260213_131436,CE_FULL,1,1,10001,10.0,10.0,true,89.15936017036438,89.15862560272217,262.0,3.25,4.875,3.5,10.0
20260213_131436,CE_FULL,2,1,20001,10.0,10.0,true,114.75396704673767,114.75347185134888,269.0,3.4375,4.6875,3.5,10.0
20260213_131436,RRCE_PNE,1,1,10001,10.0,10.0,true,2.038661003112793,2.037348508834839,554.0,3.5625,5.9375,3.4375,14.0
20260213_131436,RRCE_PNE,2,1,20001,10.0,10.0,true,2.58188796043396,2.580381393432617,515.0,3.0625,6.625,3.4375,15.333333333333334
