mc,solver,status,n_backlog_total,n_airlines,Q0_runway,B0_total,t_epoch,lateness_mean,lateness_std,coord_sigma,real_sigma,obj,fairness_gap,n_pushed,n_dev,dev_rate,solver_time_sec,wall_ms,num_pne
1,RRCE_PNE,OK,12,5,3;4,12,0,0.0,10.0,0.0,0.0,40.0,4.0,5,0,0,1.8675079345703125,1867.5122261047363,52
2,RRCE_PNE,OK,12,5,3;4,12,0,0.0,10.0,0.0,0.0,40.0,4.0,5,0,0,1.3661930561065674,1366.196870803833,33
3,RRCE_PNE,OK,12,5,3;4,12,0,0.0,10.0,0.0,0.0,32.0,4.0,4,0,0,0.395827054977417,395.8301544189453,4
4,RRCE_PNE,OK,12,5,3;4,12,0,0.0,10.0,0.0,0.0,40.0,4.0,5,0,0,4.02095103263855,4020.956039428711,90
5,RRCE_PNE,OK,12,4,3;4,12,0,0.0,10.0,0.0,0.0,40.0,0.6666666666666665,5,0,0,1.320190191268921,1320.1930522918701,33
6,RRCE_PNE,OK,12,5,3;4,12,0,0.0,10.0,0.0,0.0,40.0,4.0,5,0,0,10.29343295097351,10293.437004089355,220
7,RRCE_PNE,OK,12,5,3;4,12,0,0.0,10.0,0.0,0.0,32.0,4.0,4,0,0,0.40799903869628906,408.0040454864502,5
8,RRCE_PNE,OK,12,5,3;4,12,0,0.0,10.0,0.0,0.0,40.0,4.0,5,0,0,0.37707996368408203,377.08306312561035,3
9,RRCE_PNE,OK,12,5,3;4,12,0,0.0,10.0,0.0,0.0,32.0,4.0,4,0,0,0.4322049617767334,432.20996856689453,5
10,RRCE_PNE,OK,12,5,3;4,12,0,0.0,10.0,0.0,0.0,40.0,2.6666666666666665,5,0,0,0.47646403312683105,476.4680862426758,8
11,RRCE_PNE,OK,12,5,3;4,12,0,0.0,10.0,0.0,0.0,40.0,3.0,5,0,0,0.6178629398345947,617.866039276123,12
12,RRCE_PNE,OK,12,5,3;4,12,0,0.0,10.0,0.0,0.0,32.0,4.0,4,0,0,0.40003204345703125,400.0358581542969,5
13,RRCE_PNE,OK,12,5,3;4,12,0,0.0,10.0,0.0,0.0,32.0,4.0,4,0,0,0.26465892791748047,264.6617889404297,1
14,RRCE_PNE,OK,12,5,3;4,12,0,0.0,10.0,0.0,0.0,40.0,4.0,5,0,0,0.6869359016418457,686.939001083374,18
15,RRCE_PNE,OK,12,4,3;4,12,0,0.0,10.0,0.0,0.0,32.0,4.0,4,0,0,0.6506350040435791,650.6381034851074,14
16,RRCE_PNE,OK,12,5,3;4,12,0,0.0,10.0,0.0,0.0,32.0,4.0,4,0,0,0.3999600410461426,399.9640941619873,5
17,RRCE_PNE,OK,12,5,3;4,12,0,0.0,10.0,0.0,0.0,32.0,4.0,4,0,0,0.39905381202697754,399.0590572357178,3
