mc,solver,status,n_backlog_total,n_airlines,Q0_runway,B0_total,t_epoch,lateness_mean,lateness_std,coord_sigma,real_sigma,obj,fairness_gap,n_pushed,n_dev,dev_rate,solver_time_sec,wall_ms,num_pne
1,GREEDY_CENTRALIZED,OK,7,4,3;4,7,0,0.0,10.0,20.0,20.0,12.0,4.0,4,0,0.0,0.0002219676971435547,0.22602081298828125,
1,AGG_ORACLE_FCFS,OK,7,4,3;4,7,0,0.0,10.0,20.0,20.0,12.0,4.0,4,0,0.0,0.00020694732666015625,0.20885467529296875,
1,CE_FULL,MCP_Solved,7,4,3;4,7,0,0.0,10.0,20.0,20.0,15.0,2.6666666666666665,5,0,0.0,48.38063097000122,48380.63287734985,
1,CE_NAIVE,OK,7,4,3;4,7,0,0.0,10.0,20.0,20.0,15.0,2.0,5,0,0.0,0.4747011661529541,474.7171401977539,3
1,RRCE_PNE,OK,7,4,3;4,7,0,0.0,10.0,20.0,20.0,15.0,2.0,5,0,0.0,0.4729490280151367,472.95117378234863,3
2,GREEDY_CENTRALIZED,OK,7,4,3;4,7,0,0.0,10.0,20.0,20.0,12.0,4.0,4,0,0.0,0.00012683868408203125,0.1289844512939453,
2,AGG_ORACLE_FCFS,OK,7,4,3;4,7,0,0.0,10.0,20.0,20.0,22.0,6.0,4,0,0.0,0.0001289844512939453,0.13017654418945312,
2,CE_FULL,MCP_Solved,7,4,3;4,7,0,0.0,10.0,20.0,20.0,12.0,4.0,4,0,0.0,41.53277802467346,41532.77897834778,
2,CE_NAIVE,OK,7,4,3;4,7,0,0.0,10.0,20.0,20.0,12.0,4.0,4,0,0.0,0.3962440490722656,396.24691009521484,2
2,RRCE_PNE,OK,7,4,3;4,7,0,0.0,10.0,20.0,20.0,12.0,4.0,4,0,0.0,0.39453816413879395,394.54007148742676,2
3,GREEDY_CENTRALIZED,OK,7,5,3;4,7,0,0.0,10.0,20.0,20.0,16.0,4.0,3,0,0.0,0.0001380443572998047,0.1399517059326172,
3,AGG_ORACLE_FCFS,OK,7,5,3;4,7,0,0.0,10.0,20.0,20.0,16.0,4.0,3,0,0.0,0.0001251697540283203,0.1251697540283203,
3,CE_FULL,MCP_Solved,7,5,3;4,7,0,0.0,10.0,20.0,20.0,24.0,4.0,4,0,0.0,40.203234910964966,40203.23705673218,
3,CE_NAIVE,OK,7,5,3;4,7,0,0.0,10.0,20.0,20.0,24.0,4.0,4,0,0.0,0.4337301254272461,433.7329864501953,1
3,RRCE_PNE,OK,7,5,3;4,7,0,0.0,10.0,20.0,20.0,24.0,4.0,4,0,0.0,1.146557092666626,1146.5730667114258,1
4,GREEDY_CENTRALIZED,OK,7,4,3;4,7,0,0.0,10.0,20.0,20.0,16.0,4.0,3,0,0.0,0.00013303756713867188,0.13494491577148438,
