mc,solver,status,n_backlog_total,n_airlines,Q0_runway,B0_total,t_epoch,lateness_mean,lateness_std,coord_sigma,real_sigma,obj,fairness_gap,n_pushed,n_dev,dev_rate,solver_time_sec,wall_ms,num_pne
1,RRCE_PNE,OK,10,5,3;4,10,0,0.0,10.0,0.0,0.0,30.0,2.6666666666666665,5,0,0,11.932549953460693,12829.926013946533,44
2,RRCE_PNE,OK,10,5,3;4,10,0,0.0,10.0,0.0,0.0,30.0,2.6666666666666665,5,0,0,1.0447959899902344,1044.800043106079,21
3,RRCE_PNE,OK,10,4,3;4,10,0,0.0,10.0,0.0,0.0,24.0,4.0,4,0,0,0.6198940277099609,619.8971271514893,3
4,RRCE_PNE,OK,10,5,3;4,10,0,0.0,10.0,0.0,0.0,30.0,4.0,5,0,0,2.2379539012908936,2237.9589080810547,70
5,RRCE_PNE,OK,10,4,3;4,10,0,0.0,10.0,0.0,0.0,30.0,2.6666666666666665,5,0,0,0.6052939891815186,605.2970886230469,18
6,RRCE_PNE,OK,10,5,3;4,10,0,0.0,10.0,0.0,0.0,30.0,2.6666666666666665,5,0,0,1.6556599140167236,1655.663013458252,45
7,RRCE_PNE,OK,10,4,3;4,10,0,0.0,10.0,0.0,0.0,24.0,3.0,4,0,0,0.4428410530090332,442.84701347351074,5
8,RRCE_PNE,OK,10,4,3;4,10,0,0.0,10.0,0.0,0.0,24.0,4.0,4,0,0,0.31787705421447754,317.87991523742676,2
9,RRCE_PNE,OK,10,4,3;4,10,0,0.0,10.0,0.0,0.0,30.0,1.333333333333333,5,0,0,0.6613190174102783,661.3218784332275,7
10,RRCE_PNE,OK,10,5,3;4,10,0,0.0,10.0,0.0,0.0,30.0,4.0,5,0,0,0.5279560089111328,527.9581546783447,10
11,RRCE_PNE,OK,10,4,3;4,10,0,0.0,10.0,0.0,0.0,30.0,2.6666666666666665,5,0,0,0.4340169429779053,434.0190887451172,4
12,RRCE_PNE,OK,10,5,3;4,10,0,0.0,10.0,0.0,0.0,24.0,4.0,4,0,0,0.4460299015045166,446.0320472717285,4
13,RRCE_PNE,OK,10,5,3;4,10,0,0.0,10.0,0.0,0.0,30.0,2.6666666666666665,5,0,0,0.6538629531860352,653.8660526275635,16
14,RRCE_PNE,OK,10,4,3;4,10,0,0.0,10.0,0.0,0.0,30.0,1.333333333333333,5,0,0,0.49556994438171387,495.5730438232422,10
15,RRCE_PNE,OK,10,4,3;4,10,0,0.0,10.0,0.0,0.0,24.0,3.0,4,0,0,0.3021872043609619,302.19006538391113,3
16,RRCE_PNE,OK,10,5,3;4,10,0,0.0,10.0,0.0,0.0,42.0,5.0,4,0,0,0.3694319725036621,369.434118270874,1
17,RRCE_PNE,OK,10,4,3;4,10,0,0.0,10.0,0.0,0.0,24.0,3.0,4,0,0,0.27053403854370117,270.535945892334,3
18,RRCE_PNE,OK,10,4,3;4,10,0,0.0,10.0,0.0,0.0,24.0,3.0,4,0,0,0.45042991638183594,450.43277740478516,10
19,RRCE_PNE,OK,10,5,3;4,10,0,0.0,10.0,0.0,0.0,44.0,5.6,5,0,0,0.2633249759674072,263.32902908325195,1
20,RRCE_PNE,OK,10,4,3;4,10,0,0.0,10.0,0.0,0.0,30.0,2.6666666666666665,5,0,0,1.386888027191162,1386.889934539795,40
21,RRCE_PNE,OK,10,4,3;4,10,0,0.0,10.0,0.0,0.0,24.0,3.0,4,0,0,0.2798490524291992,279.85191345214844,3
22,RRCE_PNE,OK,10,5,3;4,10,0,0.0,10.0,0.0,0.0,24.0,4.0,4,0,0,0.3036189079284668,303.6208152770996,1
23,RRCE_PNE,OK,10,4,3;4,10,0,0.0,10.0,0.0,0.0,30.0,4.0,5,0,0,1.297353982925415,1297.3568439483643,36
24,RRCE_PNE,OK,10,4,3;4,10,0,0.0,10.0,0.0,0.0,30.0,2.6666666666666665,5,0,0,0.6078529357910156,607.8548431396484,16
25,RRCE_PNE,OK,10,4,3;4,10,0,0.0,10.0,0.0,0.0,30.0,2.6666666666666665,5,0,0,0.47645092010498047,476.4528274536133,10
26,RRCE_PNE,OK,10,5,3;4,10,0,0.0,10.0,0.0,0.0,30.0,4.0,5,0,0,0.5875558853149414,587.5589847564697,12
27,RRCE_PNE,OK,10,4,3;4,10,0,0.0,10.0,0.0,0.0,24.0,4.0,4,0,0,0.31200408935546875,312.00695037841797,1
28,RRCE_PNE,OK,10,4,3;4,10,0,0.0,10.0,0.0,0.0,30.0,1.333333333333333,5,0,0,0.5460879802703857,546.0901260375977,12
29,RRCE_PNE,OK,10,4,3;4,10,0,0.0,10.0,0.0,0.0,30.0,4.0,5,0,0,0.5601158142089844,560.1179599761963,16
30,RRCE_PNE,OK,10,5,3;4,10,0,0.0,10.0,0.0,0.0,30.0,3.0,5,0,0,1.0159788131713867,1015.981912612915,20
31,RRCE_PNE,OK,10,5,3;4,10,0,0.0,10.0,0.0,0.0,24.0,4.0,4,0,0,0.2602360248565674,260.2391242980957,1
32,RRCE_PNE,OK,10,5,3;4,10,0,0.0,10.0,0.0,0.0,24.0,4.0,4,0,0,0.3864130973815918,386.415958404541,4
33,RRCE_PNE,OK,10,5,3;4,10,0,0.0,10.0,0.0,0.0,24.0,4.0,4,0,0,0.4615778923034668,461.5809917449951,5
34,RRCE_PNE,OK,10,5,3;4,10,0,0.0,10.0,0.0,0.0,24.0,4.0,4,0,0,0.3383009433746338,338.3040428161621,2
35,RRCE_PNE,OK,10,4,3;4,10,0,0.0,10.0,0.0,0.0,24.0,3.0,4,0,0,0.2696850299835205,269.6881294250488,3
36,RRCE_PNE,OK,10,5,3;4,10,0,0.0,10.0,0.0,0.0,30.0,3.0,5,0,0,0.6944408416748047,694.4451332092285,18
37,RRCE_PNE,OK,10,5,3;4,10,0,0.0,10.0,0.0,0.0,30.0,4.0,5,0,0,1.5806000232696533,1580.6028842926025,45
38,RRCE_PNE,OK,10,4,3;4,10,0,0.0,10.0,0.0,0.0,24.0,3.2,4,0,0,0.30876898765563965,308.7749481201172,2
39,RRCE_PNE,OK,10,4,3;4,10,0,0.0,10.0,0.0,0.0,30.0,4.0,5,0,0,0.6854667663574219,685.4817867279053,21
40,RRCE_PNE,OK,10,4,3;4,10,0,0.0,10.0,0.0,0.0,30.0,4.0,5,0,0,0.46749401092529297,467.4968719482422,8
41,RRCE_PNE,OK,10,5,3;4,10,0,0.0,10.0,0.0,0.0,30.0,4.0,5,0,0,1.1016931533813477,1101.6950607299805,23
42,RRCE_PNE,OK,10,5,3;4,10,0,0.0,10.0,0.0,0.0,30.0,4.0,5,0,0,0.6403441429138184,640.3470039367676,15
43,RRCE_PNE,OK,10,5,3;4,10,0,0.0,10.0,0.0,0.0,44.0,4.0,5,0,0,0.2882270812988281,288.23399543762207,1
44,RRCE_PNE,OK,10,4,3;4,10,0,0.0,10.0,0.0,0.0,24.0,4.0,4,0,0,0.2426919937133789,242.69580841064453,1
45,RRCE_PNE,OK,10,3,3;4,10,0,0.0,10.0,0.0,0.0,24.0,3.0,4,0,0,0.5036630630493164,503.6659240722656,6
46,RRCE_PNE,OK,10,5,3;4,10,0,0.0,10.0,0.0,0.0,30.0,4.0,5,0,0,1.3298678398132324,1329.8699855804443,30
47,RRCE_PNE,OK,10,5,3;4,10,0,0.0,10.0,0.0,0.0,30.0,2.6666666666666665,5,0,0,0.4929628372192383,492.966890335083,8
48,RRCE_PNE,OK,10,4,3;4,10,0,0.0,10.0,0.0,0.0,28.0,4.0,3,0,0,0.24753808975219727,247.5419044494629,1
49,RRCE_PNE,OK,10,5,3;4,10,0,0.0,10.0,0.0,0.0,30.0,4.0,5,0,0,0.5741438865661621,574.1481781005859,11
