mc,solver,status,n_backlog_total,n_airlines,Q0_runway,B0_total,t_epoch,lateness_mean,lateness_std,coord_sigma,real_sigma,obj,fairness_gap,n_pushed,n_dev,dev_rate,solver_time_sec,wall_ms,num_pne
1,RRCE_PNE,OK,11,5,3;4,11,0,0.0,10.0,0.0,0.0,35.0,4.0,5,0,0,1.7443490028381348,1744.3530559539795,48
2,RRCE_PNE,OK,11,5,3;4,11,0,0.0,10.0,0.0,0.0,35.0,4.0,5,0,0,1.3708410263061523,1370.844841003418,33
3,RRCE_PNE,OK,11,4,3;4,11,0,0.0,10.0,0.0,0.0,28.0,2.666666666666667,4,0,0,0.4783499240875244,478.35302352905273,10
4,RRCE_PNE,OK,11,5,3;4,11,0,0.0,10.0,0.0,0.0,35.0,4.0,5,0,0,2.5671169757843018,2567.124843597412,80
5,RRCE_PNE,OK,11,4,3;4,11,0,0.0,10.0,0.0,0.0,35.0,0.6666666666666665,5,0,0,1.1564040184020996,1156.4059257507324,30
6,RRCE_PNE,OK,11,5,3;4,11,0,0.0,10.0,0.0,0.0,35.0,4.0,5,0,0,5.061491966247559,5061.493873596191,110
7,RRCE_PNE,OK,11,5,3;4,11,0,0.0,10.0,0.0,0.0,28.0,4.0,4,0,0,0.40629100799560547,406.2948226928711,4
8,RRCE_PNE,OK,11,5,3;4,11,0,0.0,10.0,0.0,0.0,35.0,4.0,5,0,0,0.39029598236083984,390.30003547668457,3
9,RRCE_PNE,OK,11,4,3;4,11,0,0.0,10.0,0.0,0.0,28.0,1.0,4,0,0,0.5443809032440186,544.3840026855469,11
10,RRCE_PNE,OK,11,5,3;4,11,0,0.0,10.0,0.0,0.0,35.0,4.0,5,0,0,0.5064969062805176,506.5000057220459,10
11,RRCE_PNE,OK,11,4,3;4,11,0,0.0,10.0,0.0,0.0,35.0,4.0,5,0,0,0.37035298347473145,370.3579902648926,4
12,RRCE_PNE,OK,11,5,3;4,11,0,0.0,10.0,0.0,0.0,28.0,4.0,4,0,0,0.38142895698547363,381.43205642700195,4
13,RRCE_PNE,OK,11,5,3;4,11,0,0.0,10.0,0.0,0.0,35.0,3.0,5,0,0,0.6245059967041016,624.5090961456299,15
14,RRCE_PNE,OK,11,4,3;4,11,0,0.0,10.0,0.0,0.0,35.0,0.6666666666666665,5,0,0,0.47046399116516113,470.46685218811035,10
15,RRCE_PNE,OK,11,4,3;4,11,0,0.0,10.0,0.0,0.0,28.0,4.0,4,0,0,0.5457541942596436,545.7570552825928,13
16,RRCE_PNE,OK,11,5,3;4,11,0,0.0,10.0,0.0,0.0,28.0,4.0,4,0,0,0.2687969207763672,268.8009738922119,1
17,RRCE_PNE,OK,11,5,3;4,11,0,0.0,10.0,0.0,0.0,28.0,4.0,4,0,0,0.2663121223449707,266.3159370422363,1
18,RRCE_PNE,OK,11,4,3;4,11,0,0.0,10.0,0.0,0.0,28.0,2.0,4,0,0,0.5845799446105957,584.5968723297119,14
19,RRCE_PNE,OK,11,5,3;4,11,0,0.0,10.0,0.0,0.0,49.0,5.333333333333333,5,0,0,0.2703988552093506,270.4031467437744,1
20,RRCE_PNE,OK,11,4,3;4,11,0,0.0,10.0,0.0,0.0,35.0,1.333333333333333,5,0,0,1.2556660175323486,1255.6700706481934,32
21,RRCE_PNE,OK,11,4,3;4,11,0,0.0,10.0,0.0,0.0,35.0,4.0,5,0,0,0.4154350757598877,415.4379367828369,7
22,RRCE_PNE,OK,11,5,3;4,11,0,0.0,10.0,0.0,0.0,28.0,4.0,4,0,0,0.21711492538452148,217.1180248260498,1
23,RRCE_PNE,OK,11,4,3;4,11,0,0.0,10.0,0.0,0.0,35.0,1.333333333333333,5,0,0,1.292046070098877,1292.0501232147217,36
24,RRCE_PNE,OK,11,4,3;4,11,0,0.0,10.0,0.0,0.0,35.0,1.333333333333333,5,0,0,0.6299591064453125,629.9870014190674,17
25,RRCE_PNE,OK,11,4,3;4,11,0,0.0,10.0,0.0,0.0,35.0,2.6666666666666665,5,0,0,0.45453500747680664,454.53810691833496,10
26,RRCE_PNE,OK,11,5,3;4,11,0,0.0,10.0,0.0,0.0,35.0,4.0,5,0,0,0.5718929767608643,571.897029876709,12
27,RRCE_PNE,OK,11,4,3;4,11,0,0.0,10.0,0.0,0.0,28.0,4.0,4,0,0,0.2789499759674072,278.95402908325195,3
28,RRCE_PNE,OK,11,4,3;4,11,0,0.0,10.0,0.0,0.0,35.0,1.333333333333333,5,0,0,0.5788919925689697,578.8958072662354,16
29,RRCE_PNE,OK,11,4,3;4,11,0,0.0,10.0,0.0,0.0,35.0,0.6666666666666665,5,0,0,1.1273119449615479,1127.314805984497,28
30,RRCE_PNE,OK,11,5,3;4,11,0,0.0,10.0,0.0,0.0,28.0,4.0,4,0,0,0.5131049156188965,513.1089687347412,11
31,RRCE_PNE,OK,11,5,3;4,11,0,0.0,10.0,0.0,0.0,35.0,3.0,5,0,0,0.5420198440551758,542.0229434967041,10
32,RRCE_PNE,OK,11,5,3;4,11,0,0.0,10.0,0.0,0.0,28.0,4.0,4,0,0,0.4231150150299072,423.11787605285645,5
33,RRCE_PNE,OK,11,5,3;4,11,0,0.0,10.0,0.0,0.0,28.0,4.0,4,0,0,0.41559720039367676,415.6019687652588,5
34,RRCE_PNE,OK,11,5,3;4,11,0,0.0,10.0,0.0,0.0,28.0,4.0,4,0,0,0.37504100799560547,375.0438690185547,3
35,RRCE_PNE,OK,11,4,3;4,11,0,0.0,10.0,0.0,0.0,28.0,3.2,4,0,0,0.3908998966217041,390.90418815612793,5
36,RRCE_PNE,OK,11,5,3;4,11,0,0.0,10.0,0.0,0.0,35.0,4.0,5,0,0,1.5542950630187988,1554.2981624603271,42
37,RRCE_PNE,OK,11,5,3;4,11,0,0.0,10.0,0.0,0.0,35.0,4.0,5,0,0,2.1463630199432373,2146.378993988037,63
38,RRCE_PNE,OK,11,5,3;4,11,0,0.0,10.0,0.0,0.0,46.0,3.5999999999999996,4,0,0,0.27440619468688965,274.40905570983887,1
39,RRCE_PNE,OK,11,4,3;4,11,0,0.0,10.0,0.0,0.0,35.0,2.6666666666666665,5,0,0,1.5947670936584473,1594.770908355713,49
40,RRCE_PNE,OK,11,5,3;4,11,0,0.0,10.0,0.0,0.0,35.0,2.0,5,0,0,0.6036570072174072,603.661060333252,12
41,RRCE_PNE,OK,11,5,3;4,11,0,0.0,10.0,0.0,0.0,35.0,4.0,5,0,0,1.04384183883667,1043.8449382781982,22
42,RRCE_PNE,OK,11,5,3;4,11,0,0.0,10.0,0.0,0.0,35.0,4.0,5,0,0,1.0437769889831543,1043.778896331787,21
43,RRCE_PNE,OK,11,5,3;4,11,0,0.0,10.0,0.0,0.0,35.0,2.6666666666666665,5,0,0,0.6818101406097412,681.826114654541,16
44,RRCE_PNE,OK,11,5,3;4,11,0,0.0,10.0,0.0,0.0,28.0,4.0,4,0,0,0.26517820358276367,265.1810646057129,1
45,RRCE_PNE,OK,11,3,3;4,11,0,0.0,10.0,0.0,0.0,35.0,0.6666666666666665,5,0,0,0.3451578617095947,345.16096115112305,4
46,RRCE_PNE,OK,11,5,3;4,11,0,0.0,10.0,0.0,0.0,35.0,2.6666666666666665,5,0,0,1.565803050994873,1565.8068656921387,42
47,RRCE_PNE,OK,11,5,3;4,11,0,0.0,10.0,0.0,0.0,35.0,4.0,5,0,0,1.1183500289916992,1118.3531284332275,24
48,RRCE_PNE,OK,11,4,3;4,11,0,0.0,10.0,0.0,0.0,32.0,4.0,3,0,0,0.45909595489501953,459.09905433654785,7
49,RRCE_PNE,OK,11,5,3;4,11,0,0.0,10.0,0.0,0.0,35.0,4.0,5,0,0,0.5093691349029541,509.3719959259033,11
50,RRCE_PNE,OK,11,5,3;4,11,0,0.0,10.0,0.0,0.0,35.0,4.0,5,0,0,0.6087188720703125,608.7219715118408,14
51,RRCE_PNE,OK,11,5,3;4,11,0,0.0,10.0,0.0,0.0,35.0,4.0,5,0,0,0.5744190216064453,574.4218826293945,11
52,RRCE_PNE,OK,11,4,3;4,11,0,0.0,10.0,0.0,0.0,35.0,3.2,5,0,0,0.38854193687438965,388.5459899902344,4
53,RRCE_PNE,OK,11,4,3;4,11,0,0.0,10.0,0.0,0.0,35.0,4.0,5,0,0,0.25980401039123535,259.807825088501,1
