mc,solver,status,n_backlog_total,n_airlines,Q0_runway,B0_total,t_epoch,lateness_mean,lateness_std,coord_sigma,real_sigma,obj,fairness_gap,n_pushed,n_dev,dev_rate,solver_time_sec,wall_ms,num_pne
1,GREEDY_CENTRALIZED,OK,7,4,3;4,7,0,0.0,10.0,20.0,20.0,12.0,4.0,4,0,0.0,0.00017881393432617188,0.18310546875,
1,AGG_ORACLE_FCFS,OK,7,4,3;4,7,0,0.0,10.0,20.0,20.0,12.0,4.0,4,0,0.0,0.00014781951904296875,0.14901161193847656,
1,CE_FULL,MCP_Solved,7,4,3;4,7,0,0.0,10.0,20.0,20.0,12.0,2.6666666666666665,4,0,0.0,37.45621085166931,37456.21085166931,
1,CE_NAIVE,OK,7,4,3;4,7,0,0.0,10.0,20.0,20.0,15.0,2.0,5,0,0.0,0.33093905448913574,330.94191551208496,3
1,RRCE_PNE,OK,7,4,3;4,7,0,0.0,10.0,20.0,20.0,15.0,2.0,5,0,0.0,0.32926297187805176,329.2670249938965,3
2,GREEDY_CENTRALIZED,OK,7,4,3;4,7,0,0.0,10.0,20.0,20.0,12.0,4.0,4,0,0.0,0.00012493133544921875,0.12803077697753906,
2,AGG_ORACLE_FCFS,OK,7,4,3;4,7,0,0.0,10.0,20.0,20.0,22.0,6.0,4,0,0.0,0.0001277923583984375,0.1289844512939453,
2,CE_FULL,MCP_Solved,7,4,3;4,7,0,0.0,10.0,20.0,20.0,12.0,4.0,4,0,0.0,31.539613008499146,31539.613008499146,
2,CE_NAIVE,OK,7,4,3;4,7,0,0.0,10.0,20.0,20.0,12.0,4.0,4,0,0.0,0.2922818660736084,292.2852039337158,2
2,RRCE_PNE,OK,7,4,3;4,7,0,0.0,10.0,20.0,20.0,12.0,4.0,4,0,0.0,0.2912130355834961,291.2158966064453,2
3,GREEDY_CENTRALIZED,OK,7,5,3;4,7,0,0.0,10.0,20.0,20.0,16.0,4.0,3,0,0.0,0.0002090930938720703,0.21195411682128906,
3,AGG_ORACLE_FCFS,OK,7,5,3;4,7,0,0.0,10.0,20.0,20.0,16.0,4.0,3,0,0.0,0.0002040863037109375,0.20599365234375,
3,CE_FULL,MCP_Solved,7,5,3;4,7,0,0.0,10.0,20.0,20.0,24.0,4.0,4,0,0.0,31.216904878616333,31216.907024383545,
3,CE_NAIVE,OK,7,5,3;4,7,0,0.0,10.0,20.0,20.0,24.0,4.0,4,0,0.0,0.31122589111328125,311.25497817993164,1
3,RRCE_PNE,OK,7,5,3;4,7,0,0.0,10.0,20.0,20.0,24.0,4.0,4,0,0.0,0.3107309341430664,310.73498725891113,1
4,GREEDY_CENTRALIZED,OK,7,4,3;4,7,0,0.0,10.0,20.0,20.0,16.0,4.0,3,0,0.0,0.0001590251922607422,0.16117095947265625,
4,AGG_ORACLE_FCFS,OK,7,4,3;4,7,0,0.0,10.0,20.0,20.0,28.0,4.0,3,0,0.0,0.0001919269561767578,0.19288063049316406,
4,CE_FULL,MCP_Solved,7,4,3;4,7,0,0.0,10.0,20.0,20.0,24.0,5.0,4,0,0.0,32.328253984451294,32328.253984451294,
4,CE_NAIVE,OK,7,4,3;4,7,0,0.0,10.0,20.0,20.0,24.0,2.0,4,0,0.0,0.3362729549407959,336.2760543823242,3
4,RRCE_PNE,OK,7,4,3;4,7,0,0.0,10.0,20.0,20.0,24.0,2.0,4,0,0.0,0.3353571891784668,335.3590965270996,3
5,GREEDY_CENTRALIZED,OK,7,3,3;4,7,0,0.0,10.0,20.0,20.0,12.0,4.0,4,0,0.0,0.00014400482177734375,0.14591217041015625,
5,AGG_ORACLE_FCFS,OK,7,3,3;4,7,0,0.0,10.0,20.0,20.0,12.0,4.0,4,0,0.0,0.00014710426330566406,0.16117095947265625,
5,CE_FULL,MCP_NoProgress,7,3,3;4,7,0,0.0,10.0,20.0,20.0,12.0,2.6666666666666665,4,0,0.0,42.60456085205078,42604.56204414368,
5,CE_NAIVE,OK,7,3,3;4,7,0,0.0,10.0,20.0,20.0,15.0,1.3333333333333335,5,2,1.0,0.6507060527801514,650.7091522216797,12
5,RRCE_PNE,OK,7,3,3;4,7,0,0.0,10.0,20.0,20.0,28.0,0.0,0,0,0.0,0.000308990478515625,0.3108978271484375,0
6,GREEDY_CENTRALIZED,OK,7,4,3;4,7,0,0.0,10.0,20.0,20.0,12.0,4.0,4,0,0.0,0.00016307830810546875,0.164031982421875,
6,AGG_ORACLE_FCFS,OK,7,4,3;4,7,0,0.0,10.0,20.0,20.0,12.0,4.0,4,0,0.0,0.00015687942504882812,0.15783309936523438,
6,CE_FULL,MCP_Solved,7,4,3;4,7,0,0.0,10.0,20.0,20.0,12.0,2.6666666666666665,4,0,0.0,37.813509941101074,37813.509941101074,
6,CE_NAIVE,OK,7,4,3;4,7,0,0.0,10.0,20.0,20.0,15.0,2.0,5,0,0.0,0.33612489700317383,336.12704277038574,3
6,RRCE_PNE,OK,7,4,3;4,7,0,0.0,10.0,20.0,20.0,15.0,2.0,5,0,0.0,0.3337419033050537,333.7440490722656,3
7,GREEDY_CENTRALIZED,OK,7,4,3;4,7,0,0.0,10.0,20.0,20.0,12.0,4.0,4,0,0.0,0.00016689300537109375,0.16999244689941406,
7,AGG_ORACLE_FCFS,OK,7,4,3;4,7,0,0.0,10.0,20.0,20.0,12.0,4.0,4,0,0.0,0.0001800060272216797,0.18095970153808594,
7,CE_FULL,MCP_Solved,7,4,3;4,7,0,0.0,10.0,20.0,20.0,23.0,2.333333333333333,5,0,0.0,37.32554793357849,37325.5500793457,
7,CE_NAIVE,OK,7,4,3;4,7,0,0.0,10.0,20.0,20.0,12.0,2.6666666666666665,4,0,0.0,0.2728698253631592,272.8731632232666,1
7,RRCE_PNE,OK,7,4,3;4,7,0,0.0,10.0,20.0,20.0,28.0,0.0,0,0,0.0,0.0003299713134765625,0.331878662109375,0
8,GREEDY_CENTRALIZED,OK,7,4,3;4,7,0,0.0,10.0,20.0,20.0,12.0,4.0,4,0,0.0,0.00015401840209960938,0.15497207641601562,
8,AGG_ORACLE_FCFS,OK,7,4,3;4,7,0,0.0,10.0,20.0,20.0,12.0,4.0,4,0,0.0,0.00015091896057128906,0.15211105346679688,
8,CE_FULL,MCP_Solved,7,4,3;4,7,0,0.0,10.0,20.0,20.0,12.0,3.0,4,0,0.0,64.27306699752808,64273.06795120239,
8,CE_NAIVE,OK,7,4,3;4,7,0,0.0,10.0,20.0,20.0,12.0,3.0,4,0,0.0,0.27326488494873047,273.27990531921387,1
8,RRCE_PNE,OK,7,4,3;4,7,0,0.0,10.0,20.0,20.0,12.0,3.0,4,0,0.0,0.26616811752319336,266.1709785461426,1
9,GREEDY_CENTRALIZED,OK,7,3,3;4,7,0,0.0,10.0,20.0,20.0,12.0,4.0,4,0,0.0,0.00014710426330566406,0.14901161193847656,
9,AGG_ORACLE_FCFS,OK,7,3,3;4,7,0,0.0,10.0,20.0,20.0,18.0,3.0,4,0,0.0,0.00016808509826660156,0.1690387725830078,
9,CE_FULL,MCP_Solved,7,3,3;4,7,0,0.0,10.0,20.0,20.0,12.0,0.6666666666666667,4,0,0.0,38.18339395523071,38183.396100997925,
9,CE_NAIVE,OK,7,3,3;4,7,0,0.0,10.0,20.0,20.0,15.0,2.0,5,0,0.0,0.5807039737701416,580.7070732116699,9
9,RRCE_PNE,OK,7,3,3;4,7,0,0.0,10.0,20.0,20.0,15.0,2.0,5,0,0.0,0.3011589050292969,301.1739253997803,3
10,GREEDY_CENTRALIZED,OK,7,4,3;4,7,0,0.0,10.0,20.0,20.0,12.0,4.0,4,0,0.0,0.0001800060272216797,0.1819133758544922,
10,AGG_ORACLE_FCFS,OK,7,4,3;4,7,0,0.0,10.0,20.0,20.0,12.0,4.0,4,0,0.0,0.00017786026000976562,0.1800060272216797,
10,CE_FULL,MCP_Solved,7,4,3;4,7,0,0.0,10.0,20.0,20.0,15.0,4.0,5,0,0.0,30.757476091384888,30757.47799873352,
10,CE_NAIVE,OK,7,4,3;4,7,0,0.0,10.0,20.0,20.0,15.0,2.0,5,0,0.0,0.680034875869751,680.0367832183838,10
10,RRCE_PNE,OK,7,4,3;4,7,0,0.0,10.0,20.0,20.0,15.0,4.0,5,0,0.0,0.508756160736084,508.7580680847168,4
11,GREEDY_CENTRALIZED,OK,7,5,3;4,7,0,0.0,10.0,20.0,20.0,20.0,4.0,2,0,0.0,0.00020003318786621094,0.2028942108154297,
11,AGG_ORACLE_FCFS,OK,7,5,3;4,7,0,0.0,10.0,20.0,20.0,20.0,4.0,2,0,0.0,0.00017189979553222656,0.1728534698486328,
11,CE_FULL,MCP_Solved,7,5,3;4,7,0,0.0,10.0,20.0,20.0,30.0,4.0,3,0,0.0,32.05679702758789,32056.797981262207,
11,CE_NAIVE,OK,7,5,3;4,7,0,0.0,10.0,20.0,20.0,40.0,4.0,4,0,0.0,0.47976183891296387,479.7639846801758,2
11,RRCE_PNE,OK,7,5,3;4,7,0,0.0,10.0,20.0,20.0,40.0,4.0,4,0,0.0,0.4753110408782959,475.3139019012451,2
12,GREEDY_CENTRALIZED,OK,7,5,3;4,7,0,0.0,10.0,20.0,20.0,12.0,4.0,4,0,0.0,0.0001881122589111328,0.1900196075439453,
12,AGG_ORACLE_FCFS,OK,7,5,3;4,7,0,0.0,10.0,20.0,20.0,12.0,4.0,4,0,0.0,0.00017905235290527344,0.1800060272216797,
12,CE_FULL,MCP_Solved,7,5,3;4,7,0,0.0,10.0,20.0,20.0,15.0,4.0,5,0,0.0,35.335931062698364,35335.931062698364,
12,CE_NAIVE,OK,7,5,3;4,7,0,0.0,10.0,20.0,20.0,15.0,4.0,5,0,0.0,0.5147531032562256,514.7559642791748,3
12,RRCE_PNE,OK,7,5,3;4,7,0,0.0,10.0,20.0,20.0,15.0,4.0,5,0,0.0,0.3146810531616211,314.6841526031494,1
13,GREEDY_CENTRALIZED,OK,7,5,3;4,7,0,0.0,10.0,20.0,20.0,12.0,4.0,4,0,0.0,0.00018596649169921875,0.18906593322753906,
13,AGG_ORACLE_FCFS,OK,7,5,3;4,7,0,0.0,10.0,20.0,20.0,12.0,4.0,4,0,0.0,0.0001850128173828125,0.18596649169921875,
13,CE_FULL,MCP_Solved,7,5,3;4,7,0,0.0,10.0,20.0,20.0,23.0,3.333333333333333,5,1,1.0,35.60862612724304,35608.64019393921,
13,CE_NAIVE,OK,7,5,3;4,7,0,0.0,10.0,20.0,20.0,15.0,4.0,5,0,0.0,0.6444270610809326,644.4299221038818,7
13,RRCE_PNE,OK,7,5,3;4,7,0,0.0,10.0,20.0,20.0,15.0,4.0,5,0,0.0,0.637941837310791,637.9461288452148,7
14,GREEDY_CENTRALIZED,OK,7,4,3;4,7,0,0.0,10.0,20.0,20.0,12.0,4.0,4,0,0.0,0.00015401840209960938,0.15616416931152344,
14,AGG_ORACLE_FCFS,OK,7,4,3;4,7,0,0.0,10.0,20.0,20.0,12.0,4.0,4,0,0.0,0.00014901161193847656,0.14901161193847656,
14,CE_FULL,MCP_Solved,7,4,3;4,7,0,0.0,10.0,20.0,20.0,12.0,4.0,4,0,0.0,38.104405879974365,38104.405879974365,
14,CE_NAIVE,OK,7,4,3;4,7,0,0.0,10.0,20.0,20.0,12.0,4.0,4,0,0.0,0.27139806747436523,271.39997482299805,1
14,RRCE_PNE,OK,7,4,3;4,7,0,0.0,10.0,20.0,20.0,12.0,4.0,4,0,0.0,0.26964402198791504,269.64688301086426,1
15,GREEDY_CENTRALIZED,OK,7,5,3;4,7,0,0.0,10.0,20.0,20.0,12.0,4.0,4,0,0.0,0.000186920166015625,0.1900196075439453,
15,AGG_ORACLE_FCFS,OK,7,5,3;4,7,0,0.0,10.0,20.0,20.0,12.0,4.0,4,0,0.0,0.00016117095947265625,0.1621246337890625,
15,CE_FULL,MCP_Solved,7,5,3;4,7,0,0.0,10.0,20.0,20.0,12.0,4.0,4,0,0.0,34.787379026412964,34787.3809337616,
15,CE_NAIVE,OK,7,5,3;4,7,0,0.0,10.0,20.0,20.0,15.0,4.0,5,2,1.0,0.806678056716919,806.6821098327637,12
15,RRCE_PNE,OK,7,5,3;4,7,0,0.0,10.0,20.0,20.0,15.0,4.0,5,0,0.0,0.5436830520629883,543.6859130859375,4
16,GREEDY_CENTRALIZED,OK,7,4,3;4,7,0,0.0,10.0,20.0,20.0,12.0,4.0,4,0,0.0,0.00017213821411132812,0.17404556274414062,
16,AGG_ORACLE_FCFS,OK,7,4,3;4,7,0,0.0,10.0,20.0,20.0,12.0,4.0,4,0,0.0,0.00015497207641601562,0.15616416931152344,
16,CE_FULL,MCP_Solved,7,4,3;4,7,0,0.0,10.0,20.0,20.0,12.0,2.6666666666666665,4,0,0.0,38.45068001747131,38450.68097114563,
16,CE_NAIVE,OK,7,4,3;4,7,0,0.0,10.0,20.0,20.0,25.0,3.0,5,1,1.0,0.2706589698791504,270.6618309020996,1
16,RRCE_PNE,OK,7,4,3;4,7,0,0.0,10.0,20.0,20.0,12.0,2.6666666666666665,4,0,0.0,0.26958322525024414,269.58513259887695,1
17,GREEDY_CENTRALIZED,OK,7,4,3;4,7,0,0.0,10.0,20.0,20.0,12.0,4.0,4,0,0.0,0.00017309188842773438,0.17595291137695312,
17,AGG_ORACLE_FCFS,OK,7,4,3;4,7,0,0.0,10.0,20.0,20.0,12.0,4.0,4,0,0.0,0.0001380443572998047,0.1380443572998047,
17,CE_FULL,MCP_Solved,7,4,3;4,7,0,0.0,10.0,20.0,20.0,15.0,4.0,5,0,0.0,36.763007164001465,36763.00811767578,
17,CE_NAIVE,OK,7,4,3;4,7,0,0.0,10.0,20.0,20.0,15.0,2.6666666666666665,5,2,1.0,0.3373899459838867,337.39304542541504,3
17,RRCE_PNE,OK,7,4,3;4,7,0,0.0,10.0,20.0,20.0,15.0,4.0,5,0,0.0,0.28224611282348633,282.24802017211914,1
18,GREEDY_CENTRALIZED,OK,7,5,3;4,7,0,0.0,10.0,20.0,20.0,12.0,4.0,4,0,0.0,0.0002200603485107422,0.2238750457763672,
18,AGG_ORACLE_FCFS,OK,7,5,3;4,7,0,0.0,10.0,20.0,20.0,22.0,6.0,4,0,0.0,0.0002219676971435547,0.2231597900390625,
18,CE_FULL,MCP_Solved,7,5,3;4,7,0,0.0,10.0,20.0,20.0,12.0,4.0,4,0,0.0,31.056918144226074,31056.91909790039,
18,CE_NAIVE,OK,7,5,3;4,7,0,0.0,10.0,20.0,20.0,12.0,4.0,4,0,0.0,0.301361083984375,301.3641834259033,1
