mc,solver,status,n_backlog_total,n_airlines,Q0_runway,B0_total,t_epoch,lateness_mean,lateness_std,coord_sigma,real_sigma,obj,fairness_gap,n_pushed,n_dev,dev_rate,solver_time_sec,wall_ms,num_pne
1,GREEDY_CENTRALIZED,OK,6,4,3;4,6,0,10.0,10.0,10.0,10.0,8.0,4.0,4,0,0.0,0.07003307342529297,900.8369445800781,
1,AGG_ORACLE_FCFS,OK,6,4,3;4,6,0,10.0,10.0,10.0,10.0,8.0,4.0,4,0,0.0,7.200241088867188e-5,0.07796287536621094,
1,CE_FULL,OK,6,4,3;4,6,0,10.0,10.0,10.0,10.0,10.0,2.0,5,1,0.16666666666666666,16.196430921554565,16196.434020996094,
1,CE_NAIVE,OK,6,4,3;4,6,0,10.0,10.0,10.0,10.0,10.0,4.0,5,0,0.0,0.5880780220031738,588.0818367004395,3
1,RRCE_PNE,OK,6,4,3;4,6,0,10.0,10.0,10.0,10.0,10.0,2.0,5,0,0.0,0.15329289436340332,153.29694747924805,3
2,GREEDY_CENTRALIZED,OK,6,4,3;4,6,0,10.0,10.0,10.0,10.0,8.0,4.0,4,0,0.0,6.890296936035156e-5,0.07200241088867188,
2,AGG_ORACLE_FCFS,OK,6,4,3;4,6,0,10.0,10.0,10.0,10.0,8.0,4.0,4,0,0.0,7.295608520507812e-5,0.07390975952148438,
2,CE_FULL,OK,6,4,3;4,6,0,10.0,10.0,10.0,10.0,10.0,2.0,5,0,0.0,5.656833171844482,5656.835079193115,
2,CE_NAIVE,OK,6,4,3;4,6,0,10.0,10.0,10.0,10.0,10.0,2.0,5,0,0.0,0.43049001693725586,430.4947853088379,4
2,RRCE_PNE,OK,6,4,3;4,6,0,10.0,10.0,10.0,10.0,10.0,2.0,5,0,0.0,0.22678089141845703,226.78613662719727,4
3,GREEDY_CENTRALIZED,OK,6,4,3;4,6,0,10.0,10.0,10.0,10.0,8.0,4.0,4,0,0.0,6.580352783203125e-5,0.06890296936035156,
3,AGG_ORACLE_FCFS,OK,6,4,3;4,6,0,10.0,10.0,10.0,10.0,8.0,4.0,4,0,0.0,6.389617919921875e-5,0.06508827209472656,
3,CE_FULL,OK,6,4,3;4,6,0,10.0,10.0,10.0,10.0,10.0,4.0,5,0,0.0,5.488602161407471,5488.603115081787,
3,CE_NAIVE,OK,6,4,3;4,6,0,10.0,10.0,10.0,10.0,10.0,2.0,5,0,0.0,0.39360809326171875,393.6138153076172,4
3,RRCE_PNE,OK,6,4,3;4,6,0,10.0,10.0,10.0,10.0,10.0,4.0,5,0,0.0,0.3269631862640381,326.9689083099365,2
4,GREEDY_CENTRALIZED,OK,6,4,3;4,6,0,10.0,10.0,10.0,10.0,12.0,4.0,3,0,0.0,6.198883056640625e-5,0.06699562072753906,
4,AGG_ORACLE_FCFS,OK,6,4,3;4,6,0,10.0,10.0,10.0,10.0,12.0,4.0,3,0,0.0,8.106231689453125e-5,0.0820159912109375,
4,CE_FULL,OK,6,4,3;4,6,0,10.0,10.0,10.0,10.0,18.0,2.0,4,0,0.0,5.827516078948975,5827.517986297607,
4,CE_NAIVE,OK,6,4,3;4,6,0,10.0,10.0,10.0,10.0,18.0,2.0,4,0,0.0,0.28056812286376953,280.57289123535156,2
4,RRCE_PNE,OK,6,4,3;4,6,0,10.0,10.0,10.0,10.0,18.0,2.0,4,0,0.0,0.17213010787963867,172.1348762512207,2
5,GREEDY_CENTRALIZED,OK,6,3,3;4,6,0,10.0,10.0,10.0,10.0,8.0,2.0,4,0,0.0,0.0502171516418457,50.22120475769043,
5,AGG_ORACLE_FCFS,OK,6,3,3;4,6,0,10.0,10.0,10.0,10.0,8.0,2.0,4,0,0.0,6.29425048828125e-5,0.064849853515625,
5,CE_FULL,OK,6,3,3;4,6,0,10.0,10.0,10.0,10.0,8.0,2.0,4,0,0.0,6.035571098327637,6035.573959350586,
5,CE_NAIVE,OK,6,3,3;4,6,0,10.0,10.0,10.0,10.0,8.0,2.0,4,0,0.0,0.3249671459197998,324.97191429138184,4
5,RRCE_PNE,OK,6,3,3;4,6,0,10.0,10.0,10.0,10.0,8.0,2.0,4,0,0.0,0.14999818801879883,150.00295639038086,4
6,GREEDY_CENTRALIZED,OK,6,3,3;4,6,0,10.0,10.0,10.0,10.0,12.0,4.0,3,0,0.0,7.009506225585938e-5,0.07414817810058594,
6,AGG_ORACLE_FCFS,OK,6,3,3;4,6,0,10.0,10.0,10.0,10.0,22.0,4.0,3,0,0.0,5.698204040527344e-5,0.05698204040527344,
6,CE_FULL,OK,6,3,3;4,6,0,10.0,10.0,10.0,10.0,18.0,2.0,4,1,0.16666666666666666,7.5600879192352295,7560.0879192352295,
6,CE_NAIVE,OK,6,3,3;4,6,0,10.0,10.0,10.0,10.0,18.0,2.0,4,1,0.16666666666666666,0.3194141387939453,319.41699981689453,4
6,RRCE_PNE,OK,6,3,3;4,6,0,10.0,10.0,10.0,10.0,24.0,0.0,0,0,0.0,0.0001468658447265625,0.15091896057128906,0
7,GREEDY_CENTRALIZED,OK,6,3,3;4,6,0,10.0,10.0,10.0,10.0,16.0,2.666666666666667,2,0,0.0,0.0030879974365234375,3.0889511108398438,
7,AGG_ORACLE_FCFS,OK,6,3,3;4,6,0,10.0,10.0,10.0,10.0,16.0,2.666666666666667,2,0,0.0,7.700920104980469e-5,0.07796287536621094,
7,CE_FULL,OK,6,3,3;4,6,0,10.0,10.0,10.0,10.0,16.0,4.0,2,0,0.0,7.246541976928711,7246.544122695923,
7,CE_NAIVE,OK,6,3,3;4,6,0,10.0,10.0,10.0,10.0,16.0,4.0,2,0,0.0,0.3017570972442627,301.76305770874023,1
7,RRCE_PNE,OK,6,3,3;4,6,0,10.0,10.0,10.0,10.0,16.0,4.0,2,0,0.0,0.13941287994384766,139.4329071044922,1
8,GREEDY_CENTRALIZED,OK,6,5,3;4,6,0,10.0,10.0,10.0,10.0,12.0,4.0,3,0,0.0,0.054296016693115234,54.30006980895996,
8,AGG_ORACLE_FCFS,OK,6,5,3;4,6,0,10.0,10.0,10.0,10.0,12.0,4.0,3,0,0.0,6.914138793945312e-5,0.07104873657226562,
8,CE_FULL,OK,6,5,3;4,6,0,10.0,10.0,10.0,10.0,18.0,6.0,4,0,0.0,5.440569877624512,5440.572023391724,
8,CE_NAIVE,OK,6,5,3;4,6,0,10.0,10.0,10.0,10.0,18.0,6.0,4,0,0.0,0.3562438488006592,356.2510013580322,1
8,RRCE_PNE,OK,6,5,3;4,6,0,10.0,10.0,10.0,10.0,18.0,6.0,4,0,0.0,0.15144705772399902,151.45301818847656,1
9,GREEDY_CENTRALIZED,OK,6,4,3;4,6,0,10.0,10.0,10.0,10.0,12.0,4.0,3,0,0.0,7.295608520507812e-5,0.07700920104980469,
9,AGG_ORACLE_FCFS,OK,6,4,3;4,6,0,10.0,10.0,10.0,10.0,12.0,4.0,3,0,0.0,6.103515625e-5,0.06103515625,
9,CE_FULL,OK,6,4,3;4,6,0,10.0,10.0,10.0,10.0,18.0,2.0,4,0,0.0,6.932616949081421,6932.618141174316,
9,CE_NAIVE,OK,6,4,3;4,6,0,10.0,10.0,10.0,10.0,18.0,2.0,4,0,0.0,0.3188631534576416,318.86792182922363,1
9,RRCE_PNE,OK,6,4,3;4,6,0,10.0,10.0,10.0,10.0,18.0,2.0,4,0,0.0,0.1469252109527588,146.9430923461914,1
10,GREEDY_CENTRALIZED,OK,6,4,3;4,6,0,10.0,10.0,10.0,10.0,8.0,4.0,4,0,0.0,0.0001010894775390625,0.10585784912109375,
10,AGG_ORACLE_FCFS,OK,6,4,3;4,6,0,10.0,10.0,10.0,10.0,8.0,4.0,4,0,0.0,8.797645568847656e-5,0.08893013000488281,
10,CE_FULL,OK,6,4,3;4,6,0,10.0,10.0,10.0,10.0,10.0,2.0,5,1,0.16666666666666666,5.695664882659912,5695.667028427124,
10,CE_NAIVE,OK,6,4,3;4,6,0,10.0,10.0,10.0,10.0,10.0,2.0,5,0,0.0,0.2646908760070801,264.6958827972412,2
10,RRCE_PNE,OK,6,4,3;4,6,0,10.0,10.0,10.0,10.0,10.0,2.0,5,0,0.0,0.1514301300048828,151.43489837646484,2
11,GREEDY_CENTRALIZED,OK,6,4,3;4,6,0,10.0,10.0,10.0,10.0,8.0,4.0,4,0,0.0,7.390975952148438e-5,0.07796287536621094,
11,AGG_ORACLE_FCFS,OK,6,4,3;4,6,0,10.0,10.0,10.0,10.0,8.0,4.0,4,0,0.0,7.891654968261719e-5,0.07987022399902344,
11,CE_FULL,OK,6,4,3;4,6,0,10.0,10.0,10.0,10.0,10.0,4.0,5,1,0.16666666666666666,5.557289123535156,5557.290077209473,
11,CE_NAIVE,OK,6,4,3;4,6,0,10.0,10.0,10.0,10.0,10.0,2.0,5,0,0.0,0.3764610290527344,376.4660358428955,4
11,RRCE_PNE,OK,6,4,3;4,6,0,10.0,10.0,10.0,10.0,10.0,4.0,5,0,0.0,0.2784309387207031,278.43499183654785,2
12,GREEDY_CENTRALIZED,OK,6,3,3;4,6,0,10.0,10.0,10.0,10.0,12.0,2.6666666666666665,3,0,0.0,7.891654968261719e-5,0.08296966552734375,
12,AGG_ORACLE_FCFS,OK,6,3,3;4,6,0,10.0,10.0,10.0,10.0,12.0,2.6666666666666665,3,0,0.0,7.295608520507812e-5,0.07390975952148438,
12,CE_FULL,OK,6,3,3;4,6,0,10.0,10.0,10.0,10.0,18.0,2.0,4,1,0.16666666666666666,6.931575059890747,6931.578159332275,
12,CE_NAIVE,OK,6,3,3;4,6,0,10.0,10.0,10.0,10.0,18.0,2.0,4,1,0.16666666666666666,0.2869570255279541,286.96203231811523,4
12,RRCE_PNE,OK,6,3,3;4,6,0,10.0,10.0,10.0,10.0,24.0,0.0,0,0,0.0,0.000164031982421875,0.16689300537109375,0
