mc,solver,status,n_backlog_total,n_airlines,Q0_runway,B0_total,t_epoch,lateness_mean,lateness_std,coord_sigma,real_sigma,obj,fairness_gap,n_pushed,n_dev,dev_rate,solver_time_sec,wall_ms,num_pne
1,RRCE_PNE,OK,14,5,3;4,14,0,0.0,10.0,0.0,0.0,50.0,2.0,5,0,0,2.40346097946167,2403.465986251831,63
2,RRCE_PNE,OK,14,5,3;4,14,0,0.0,10.0,0.0,0.0,40.0,2.0,4,0,0,0.6425468921661377,642.5509452819824,12
3,RRCE_PNE,OK,14,5,3;4,14,0,0.0,10.0,0.0,0.0,40.0,4.0,4,0,0,0.5197329521179199,519.737958908081,5
4,RRCE_PNE,OK,14,5,3;4,14,0,0.0,10.0,0.0,0.0,50.0,4.0,5,0,0,5.455389022827148,5455.391883850098,112
5,RRCE_PNE,OK,14,4,3;4,14,0,0.0,10.0,0.0,0.0,50.0,2.0,5,0,0,0.6092009544372559,609.2040538787842,9
6,RRCE_PNE,OK,14,5,3;4,14,0,0.0,10.0,0.0,0.0,50.0,2.0,5,0,0,12.124422073364258,12124.425172805786,240
7,RRCE_PNE,OK,14,5,3;4,14,0,0.0,10.0,0.0,0.0,40.0,4.0,4,0,0,0.6102969646453857,610.3019714355469,10
8,RRCE_PNE,OK,14,5,3;4,14,0,0.0,10.0,0.0,0.0,50.0,4.0,5,0,0,1.2944130897521973,1294.4178581237793,24
9,RRCE_PNE,OK,14,5,3;4,14,0,0.0,10.0,0.0,0.0,40.0,4.0,4,0,0,0.5211379528045654,521.1410522460938,6
10,RRCE_PNE,OK,14,5,3;4,14,0,0.0,10.0,0.0,0.0,50.0,4.0,5,0,0,0.72235107421875,722.3560810089111,12
11,RRCE_PNE,OK,14,5,3;4,14,0,0.0,10.0,0.0,0.0,50.0,4.0,5,0,0,0.5477590560913086,547.7640628814697,4
12,RRCE_PNE,OK,14,5,3;4,14,0,0.0,10.0,0.0,0.0,40.0,4.0,4,0,0,0.5788121223449707,578.8168907165527,9
13,RRCE_PNE,OK,14,5,3;4,14,0,0.0,10.0,0.0,0.0,50.0,4.0,5,0,0,0.6840589046478271,684.0629577636719,11
14,RRCE_PNE,OK,14,5,3;4,14,0,0.0,10.0,0.0,0.0,50.0,2.0,5,0,0,1.6684248447418213,1668.4300899505615,36
15,RRCE_PNE,OK,14,5,3;4,14,0,0.0,10.0,0.0,0.0,40.0,4.0,4,0,0,0.5356080532073975,535.6121063232422,6
16,RRCE_PNE,OK,14,5,3;4,14,0,0.0,10.0,0.0,0.0,40.0,4.0,4,0,0,0.5837621688842773,583.765983581543,7
17,RRCE_PNE,OK,14,5,3;4,14,0,0.0,10.0,0.0,0.0,40.0,4.0,4,0,0,0.5381379127502441,538.1419658660889,6
18,RRCE_PNE,OK,14,5,3;4,14,0,0.0,10.0,0.0,0.0,40.0,4.0,4,0,0,0.5158021450042725,515.8071517944336,5
19,RRCE_PNE,OK,14,5,3;4,14,0,0.0,10.0,0.0,0.0,50.0,4.0,5,0,0,0.5865960121154785,586.6000652313232,6
20,RRCE_PNE,OK,14,5,3;4,14,0,0.0,10.0,0.0,0.0,50.0,3.0,5,0,0,0.6640720367431641,664.0760898590088,12
21,RRCE_PNE,OK,14,5,3;4,14,0,0.0,10.0,0.0,0.0,50.0,4.0,5,0,0,1.651733160018921,1651.7369747161865,36
22,RRCE_PNE,OK,14,5,3;4,14,0,0.0,10.0,0.0,0.0,50.0,4.0,5,0,0,2.0400009155273438,2040.0059223175049,48
23,RRCE_PNE,OK,14,4,3;4,14,0,0.0,10.0,0.0,0.0,50.0,2.6666666666666665,5,0,0,0.5806550979614258,580.6601047515869,10
24,RRCE_PNE,OK,14,5,3;4,14,0,0.0,10.0,0.0,0.0,50.0,2.6666666666666665,5,0,0,4.719995021820068,4720.0000286102295,92
25,RRCE_PNE,OK,14,5,3;4,14,0,0.0,10.0,0.0,0.0,40.0,4.0,4,0,0,0.3815939426422119,381.59799575805664,1
26,RRCE_PNE,OK,14,5,3;4,14,0,0.0,10.0,0.0,0.0,50.0,4.0,5,0,0,0.686729907989502,686.7339611053467,11
27,RRCE_PNE,OK,14,4,3;4,14,0,0.0,10.0,0.0,0.0,40.0,3.2,4,0,0,0.4818439483642578,481.84800148010254,6
28,RRCE_PNE,OK,14,4,3;4,14,0,0.0,10.0,0.0,0.0,40.0,2.666666666666667,4,0,0,0.6348259449005127,634.8299980163574,11
29,RRCE_PNE,OK,14,4,3;4,14,0,0.0,10.0,0.0,0.0,50.0,2.6666666666666665,5,0,0,0.35600996017456055,356.0140132904053,3
30,RRCE_PNE,OK,14,5,3;4,14,0,0.0,10.0,0.0,0.0,50.0,3.2,5,0,0,1.1794500350952148,1179.455041885376,20
31,RRCE_PNE,OK,14,5,3;4,14,0,0.0,10.0,0.0,0.0,50.0,4.0,5,0,0,1.9034130573272705,1903.4168720245361,44
32,RRCE_PNE,OK,14,5,3;4,14,0,0.0,10.0,0.0,0.0,50.0,2.6666666666666665,5,0,0,1.582909107208252,1582.9122066497803,29
33,RRCE_PNE,OK,14,5,3;4,14,0,0.0,10.0,0.0,0.0,50.0,3.0,5,0,0,1.237825870513916,1237.8299236297607,17
34,RRCE_PNE,OK,14,5,3;4,14,0,0.0,10.0,0.0,0.0,40.0,4.0,4,0,0,0.5588068962097168,558.812141418457,9
35,RRCE_PNE,OK,14,5,3;4,14,0,0.0,10.0,0.0,0.0,40.0,4.0,4,0,0,0.3162240982055664,316.2269592285156,1
36,RRCE_PNE,OK,14,5,3;4,14,0,0.0,10.0,0.0,0.0,50.0,2.6666666666666665,5,0,0,3.058382034301758,3058.387041091919,84
37,RRCE_PNE,OK,14,5,3;4,14,0,0.0,10.0,0.0,0.0,50.0,2.6666666666666665,5,0,0,5.732928037643433,5732.932090759277,119
38,RRCE_PNE,OK,14,5,3;4,14,0,0.0,10.0,0.0,0.0,40.0,4.0,4,0,0,0.47020387649536133,470.20912170410156,5
39,RRCE_PNE,OK,14,5,3;4,14,0,0.0,10.0,0.0,0.0,50.0,4.0,5,0,0,5.501025915145874,5501.031160354614,110
40,RRCE_PNE,OK,14,5,3;4,14,0,0.0,10.0,0.0,0.0,50.0,4.0,5,0,0,0.6869089603424072,686.9139671325684,13
41,RRCE_PNE,OK,14,5,3;4,14,0,0.0,10.0,0.0,0.0,50.0,2.0,5,0,0,0.8177499771118164,817.7580833435059,17
42,RRCE_PNE,OK,14,5,3;4,14,0,0.0,10.0,0.0,0.0,50.0,4.0,5,0,0,1.1386260986328125,1138.6299133300781,21
43,RRCE_PNE,OK,14,5,3;4,14,0,0.0,10.0,0.0,0.0,50.0,4.0,5,0,0,0.79640793800354,796.4129447937012,17
44,RRCE_PNE,OK,14,5,3;4,14,0,0.0,10.0,0.0,0.0,40.0,4.0,4,0,0,0.28345584869384766,283.4610939025879,1
45,RRCE_PNE,OK,14,5,3;4,14,0,0.0,10.0,0.0,0.0,50.0,3.0,5,0,0,0.6908009052276611,690.8061504364014,10
46,RRCE_PNE,OK,14,5,3;4,14,0,0.0,10.0,0.0,0.0,50.0,2.6666666666666665,5,0,0,6.9077630043029785,6907.767772674561,147
47,RRCE_PNE,OK,14,5,3;4,14,0,0.0,10.0,0.0,0.0,50.0,3.2,5,0,0,0.6329069137573242,632.9100131988525,11
48,RRCE_PNE,OK,14,5,3;4,14,0,0.0,10.0,0.0,0.0,44.0,4.0,3,0,0,0.5691192150115967,569.1239833831787,4
49,RRCE_PNE,OK,14,5,3;4,14,0,0.0,10.0,0.0,0.0,40.0,4.0,4,0,0,0.46590304374694824,465.90685844421387,5
50,RRCE_PNE,OK,14,5,3;4,14,0,0.0,10.0,0.0,0.0,50.0,3.0,5,0,0,1.5125439167022705,1512.5489234924316,30
51,RRCE_PNE,OK,14,5,3;4,14,0,0.0,10.0,0.0,0.0,40.0,2.0,4,0,0,0.7234559059143066,723.4601974487305,12
52,RRCE_PNE,OK,14,4,3;4,14,0,0.0,10.0,0.0,0.0,50.0,4.0,5,0,0,0.30039310455322266,300.3978729248047,3
53,RRCE_PNE,OK,14,5,3;4,14,0,0.0,10.0,0.0,0.0,50.0,4.0,5,0,0,1.231126070022583,1231.1301231384277,21
54,RRCE_PNE,OK,14,5,3;4,14,0,0.0,10.0,0.0,0.0,50.0,4.0,5,0,0,1.4070589542388916,1407.0630073547363,28
55,RRCE_PNE,OK,14,5,3;4,14,0,0.0,10.0,0.0,0.0,50.0,2.6666666666666665,5,0,0,1.4619600772857666,1461.9648456573486,32
56,RRCE_PNE,OK,14,5,3;4,14,0,0.0,10.0,0.0,0.0,50.0,4.0,5,0,0,0.6972758769989014,697.2808837890625,10
57,RRCE_PNE,OK,14,5,3;4,14,0,0.0,10.0,0.0,0.0,50.0,4.0,5,0,0,0.6118040084838867,611.8080615997314,10
58,RRCE_PNE,OK,14,5,3;4,14,0,0.0,10.0,0.0,0.0,50.0,1.2000000000000002,5,0,0,1.5716102123260498,1571.613073348999,33
59,RRCE_PNE,OK,14,4,3;4,14,0,0.0,10.0,0.0,0.0,40.0,4.0,4,0,0,0.6448860168457031,644.8910236358643,11
60,RRCE_PNE,OK,14,5,3;4,14,0,0.0,10.0,0.0,0.0,50.0,4.0,5,0,0,1.8428258895874023,1842.829942703247,44
61,RRCE_PNE,OK,14,5,3;4,14,0,0.0,10.0,0.0,0.0,50.0,2.6666666666666665,5,0,0,2.8490400314331055,2849.043846130371,77
62,RRCE_PNE,OK,14,5,3;4,14,0,0.0,10.0,0.0,0.0,40.0,4.0,4,0,0,0.540977954864502,540.9820079803467,4
63,RRCE_PNE,OK,14,5,3;4,14,0,0.0,10.0,0.0,0.0,50.0,4.0,5,0,0,1.7831709384918213,1783.1761837005615,40
64,RRCE_PNE,OK,14,5,3;4,14,0,0.0,10.0,0.0,0.0,40.0,4.0,4,0,0,0.530444860458374,530.4498672485352,6
65,RRCE_PNE,OK,14,5,3;4,14,0,0.0,10.0,0.0,0.0,50.0,4.0,5,0,0,1.5248908996582031,1524.8949527740479,30
66,RRCE_PNE,OK,14,5,3;4,14,0,0.0,10.0,0.0,0.0,50.0,4.0,5,0,0,1.8319900035858154,1831.9950103759766,42
67,RRCE_PNE,OK,14,5,3;4,14,0,0.0,10.0,0.0,0.0,40.0,4.0,4,0,0,0.34017300605773926,340.1761054992676,1
68,RRCE_PNE,OK,14,5,3;4,14,0,0.0,10.0,0.0,0.0,50.0,3.2,5,0,0,0.8234081268310547,823.411226272583,18
69,RRCE_PNE,OK,14,5,3;4,14,0,0.0,10.0,0.0,0.0,50.0,4.0,5,0,0,0.6530630588531494,653.066873550415,8
70,RRCE_PNE,OK,14,4,3;4,14,0,0.0,10.0,0.0,0.0,50.0,4.0,5,0,0,0.35473108291625977,354.7358512878418,3
71,RRCE_PNE,OK,14,5,3;4,14,0,0.0,10.0,0.0,0.0,50.0,3.2,5,0,0,0.7319560050964355,731.9598197937012,12
72,RRCE_PNE,OK,14,5,3;4,14,0,0.0,10.0,0.0,0.0,40.0,4.0,4,0,0,0.43453097343444824,434.5359802246094,4
73,RRCE_PNE,OK,14,5,3;4,14,0,0.0,10.0,0.0,0.0,50.0,3.2,5,0,0,0.578779935836792,578.7849426269531,7
74,RRCE_PNE,OK,14,5,3;4,14,0,0.0,10.0,0.0,0.0,50.0,4.0,5,0,0,0.5316967964172363,531.700849533081,6
75,RRCE_PNE,OK,14,4,3;4,14,0,0.0,10.0,0.0,0.0,50.0,2.6666666666666665,5,0,0,0.5897281169891357,589.7331237792969,7
76,RRCE_PNE,OK,14,5,3;4,14,0,0.0,10.0,0.0,0.0,40.0,4.0,4,0,0,1.1505389213562012,1150.542974472046,23
77,RRCE_PNE,OK,14,4,3;4,14,0,0.0,10.0,0.0,0.0,40.0,4.0,4,0,0,0.5911169052124023,591.1211967468262,9
78,RRCE_PNE,OK,14,4,3;4,14,0,0.0,10.0,0.0,0.0,40.0,3.5,4,0,0,0.45439791679382324,454.40077781677246,5
79,RRCE_PNE,OK,14,4,3;4,14,0,0.0,10.0,0.0,0.0,40.0,2.666666666666667,4,0,0,0.6490449905395508,649.0490436553955,13
