mc,solver,status,n_backlog_total,n_airlines,Q0_runway,B0_total,t_epoch,lateness_mean,lateness_std,coord_sigma,real_sigma,obj,fairness_gap,n_pushed,n_dev,dev_rate,solver_time_sec,wall_ms,num_pne
1,GREEDY_CENTRALIZED,OK,6,4,3;4,6,0,0.0,10.0,30.0,30.0,8.0,4.0,4,0,0.0,9.799003601074219e-5,0.1010894775390625,
1,AGG_ORACLE_FCFS,OK,6,4,3;4,6,0,0.0,10.0,30.0,30.0,8.0,4.0,4,0,0.0,0.00011110305786132812,0.11205673217773438,
1,CE_FULL,OK,6,4,3;4,6,0,0.0,10.0,30.0,30.0,10.0,4.0,5,0,0.0,7.760581016540527,7760.581970214844,
1,CE_NAIVE,OK,6,4,3;4,6,0,0.0,10.0,30.0,30.0,10.0,4.0,5,0,0.0,0.20354008674621582,203.54318618774414,3
1,RRCE_PNE,OK,6,4,3;4,6,0,0.0,10.0,30.0,30.0,10.0,2.0,5,0,0.0,0.20320796966552734,203.21106910705566,3
2,GREEDY_CENTRALIZED,OK,6,4,3;4,6,0,0.0,10.0,30.0,30.0,8.0,4.0,4,0,0.0,8.702278137207031e-5,0.08893013000488281,
2,AGG_ORACLE_FCFS,OK,6,4,3;4,6,0,0.0,10.0,30.0,30.0,8.0,4.0,4,0,0.0,7.700920104980469e-5,0.07891654968261719,
2,CE_FULL,OK,6,4,3;4,6,0,0.0,10.0,30.0,30.0,10.0,2.0,5,0,0.0,7.599387884140015,7599.38907623291,
2,CE_NAIVE,OK,6,4,3;4,6,0,0.0,10.0,30.0,30.0,10.0,2.0,5,0,0.0,0.20244693756103516,202.45003700256348,3
2,RRCE_PNE,OK,6,4,3;4,6,0,0.0,10.0,30.0,30.0,10.0,2.0,5,0,0.0,0.20141386985778809,201.4172077178955,3
3,GREEDY_CENTRALIZED,OK,6,4,3;4,6,0,0.0,10.0,30.0,30.0,8.0,4.0,4,0,0.0,0.00010991096496582031,0.11205673217773438,
